Categories,Sentences
Formal & Professional Speech,Mkutano wa bodi utafanyika katika ukumbi mkuu.
Formal & Professional Speech,Wafanyakazi wanatakiwa kufuata kanuni za usalama kazini.
Formal & Professional Speech,Uchunguzi wa kisheria unaendelea kwa sasa.
Formal & Professional Speech,Ripoti ya kifedha inaonyesha ongezeko la mapato.
Formal & Professional Speech,Tafadhali hifadhi nyaraka hizi kwa madhumuni ya kumbukumbu.
Formal & Professional Speech,Idara ya teknolojia imeboresha mfumo wa mawasiliano.
"Idioms, Proverbs & Cultural Expressions",Haraka haraka haina baraka.
"Idioms, Proverbs & Cultural Expressions",Maji yakimwagika hayazoleki.
"Idioms, Proverbs & Cultural Expressions",Mchelea mwana kulia hulia yeye.
"Idioms, Proverbs & Cultural Expressions",Samaki mkunje angali mbichi.
"Idioms, Proverbs & Cultural Expressions",Subira huvuta heri.
"Idioms, Proverbs & Cultural Expressions",Asiyesikia la mkuu huvunjika guu.
"Idioms, Proverbs & Cultural Expressions",Bahati haiji mara mbili.
"Idioms, Proverbs & Cultural Expressions",Kidole kimoja hakivunji chawa.
"Idioms, Proverbs & Cultural Expressions",Usipoziba ufa utajenga ukuta.
"Idioms, Proverbs & Cultural Expressions",Mti hauanguki kwa pigo moja.
Question-Answer Pairs,"Je, mji mkuu wa Jamhuri ya Kidemokrasia ya Kongo ni upi?"
Question-Answer Pairs,Mji mkuu wa Jamhuri ya Kidemokrasia ya Kongo ni Kinshasa.
Question-Answer Pairs,Kwa nini maji ni muhimu kwa afya ya binadamu?
Question-Answer Pairs,Maji ni muhimu kwa sababu yanasaidia mwili kufanya kazi vizuri.
Question-Answer Pairs,Ni nani aliyegundua chanjo ya kwanza?
Question-Answer Pairs,Chanjo ya kwanza iligunduliwa na Edward Jenner.
Question-Answer Pairs,Unapendelea kusoma asubuhi au usiku?
Question-Answer Pairs,Napendelea kusoma asubuhi kwa sababu akili yangu iko wazi.
Question-Answer Pairs,Teknolojia inaathirije mawasiliano ya kisasa?
Question-Answer Pairs,Teknolojia imeharakisha na kurahisisha mawasiliano duniani.
Commands & Instructions,Funga mlango kabla ya kuondoka.
Commands & Instructions,Soma maelekezo haya kwa makini.
Commands & Instructions,Usiguse kifaa hicho bila ruhusa.
Commands & Instructions,Andika jina lako juu ya karatasi.
Commands & Instructions,Subiri hapa mpaka nitakaporudi.
Commands & Instructions,Piga simu mara tu unapofika.
Commands & Instructions,Tuma ujumbe kwa meneja sasa hivi.
Commands & Instructions,Safisha meza kabla ya chakula.
Commands & Instructions,Washa taa tafadhali.
Commands & Instructions,Zima kompyuta baada ya kumaliza kazi.
Named Entity Recognition (NER) Data,Joseph Kabila alikuwa rais wa Jamhuri ya Kidemokrasia ya Kongo.
Named Entity Recognition (NER) Data,Shirika la Umoja wa Mataifa linafanya kazi Kinshasa.
Named Entity Recognition (NER) Data,Mkutano ulifanyika tarehe 15 Agosti 2022.
Named Entity Recognition (NER) Data,Chuo Kikuu cha Lubumbashi kinatoa kozi nyingi.
Named Entity Recognition (NER) Data,Mto Congo ni mrefu sana barani Afrika.
Named Entity Recognition (NER) Data,Tamasha la muziki lilifanyika Goma mwaka jana.
Named Entity Recognition (NER) Data,Benki Kuu ya Kongo ilitangaza sera mpya.
Named Entity Recognition (NER) Data,Daktari Amina alihitimu kutoka Chuo Kikuu cha Nairobi.
Named Entity Recognition (NER) Data,Kampuni ya Vodacom ilizindua huduma mpya.
Named Entity Recognition (NER) Data,Waziri wa Afya alitoa hotuba mjini Bukavu.
Sentiment Analysis Data,Ninafurahia sana mafanikio yako.
Sentiment Analysis Data,Nimechoshwa na kelele zisizoisha.
Sentiment Analysis Data,Hali ya hewa leo ni ya kupendeza.
Sentiment Analysis Data,Ninahuzunika kusikia habari hizo.
Sentiment Analysis Data,Huduma yao ilikuwa mbaya sana.
Sentiment Analysis Data,Nimeridhika na matokeo ya mtihani.
Sentiment Analysis Data,Filamu hiyo ilinifurahisha mno.
Sentiment Analysis Data,Nilikasirika kwa sababu ya kuchelewa kwake.
Sentiment Analysis Data,Chakula hiki kina ladha tamu sana.
Sentiment Analysis Data,Sina maoni yoyote kuhusu suala hilo.
Paraphrased & Augmented Sentences,Nitakuja kesho asubuhi mapema.
Paraphrased & Augmented Sentences,Kesho mapema asubuhi nitafika.
Paraphrased & Augmented Sentences,Alimaliza kazi yake haraka sana.
Paraphrased & Augmented Sentences,Kazi yake aliikamilisha kwa kasi kubwa.
Paraphrased & Augmented Sentences,Tunaishi karibu na soko kuu.
Paraphrased & Augmented Sentences,Makazi yetu yako jirani na soko kubwa.
Paraphrased & Augmented Sentences,Watoto wanacheza nje ya nyumba.
Paraphrased & Augmented Sentences,"Nje ya nyumba, watoto wanacheza."
Paraphrased & Augmented Sentences,Alizungumza kwa sauti ya chini.
Paraphrased & Augmented Sentences,"Kwa sauti ya polepole, aliongea."
