Categories,Sentences
Question-Answer Pairs,¿Cuándu saldrá el tren? Saldrá a las seis en puntu.
Commands & Instructions,Abri la ventana pa que entre aire frescu.
Commands & Instructions,Llei atentamente las instruccionis antis de comenzal.
Commands & Instructions,Enviami el documentu antis de las cinco.
Commands & Instructions,Nun toquis esi botón sin autorización.
Commands & Instructions,Sigui el caminu hasta llegal al ríu.
Commands & Instructions,Guardal los archivu de manera segura.
Commands & Instructions,Escucha con atención lo que voy dicil.
Commands & Instructions,Preparal la sala antis de la reunión.
Commands & Instructions,Apaga la luz cuando salgas.
Commands & Instructions,Comprobai los datos antis de confirmal.
Named Entity Recognition (NER) Data,Cáceris ye Patrimoniu de la Humanidá dende 1986.
Named Entity Recognition (NER) Data,La Asamblea d'Estremaúra ta en Mérida.
Named Entity Recognition (NER) Data,José María visitó Badajóz el 12 de mayu de 2024.
Named Entity Recognition (NER) Data,La Universidad d'Estremaúra organiza un congresu anual.
Named Entity Recognition (NER) Data,El ríu Taju cruza la frontera con Portugal.
Named Entity Recognition (NER) Data,La Sierra de Gata ye conocía pola su naturaleza.
Named Entity Recognition (NER) Data,El festival Womad celébrase en Cáceris cada primaveral.
Named Entity Recognition (NER) Data,María Gómez firmó'l acuerdu en Plasencia.
Named Entity Recognition (NER) Data,El Monfragüe atrae turismu internacional.
Named Entity Recognition (NER) Data,La Diputación de Badajóz impulsa proyectus ruralis.
Sentiment Analysis Data,Sientu una alegría inmensa al vel esti paisaji.
Sentiment Analysis Data,La noticia dexó a toa la comunidá entristecía.
Sentiment Analysis Data,Esti resultau ye absolutamente decepcionanti.
Sentiment Analysis Data,Me encanta la tranquilidá del campu.
Sentiment Analysis Data,El serviciu recibíu foi excelenti.
Sentiment Analysis Data,Nun me gustó nada la su actitú.
Sentiment Analysis Data,"La esperiencia foi neutra, sin sorpresas."
Sentiment Analysis Data,Sientu orgullu de la nuestra cultura.
Sentiment Analysis Data,El retrasu causó gran frustración.
Sentiment Analysis Data,La propuesta me paez interesante y útil.
Paraphrased & Augmented Sentences,Eu voi al mercáu cada selmana.
Paraphrased & Augmented Sentences,Cada selmana acudu al mercáu pa facel la compra.
Paraphrased & Augmented Sentences,La reunión empezó a las nueve en puntu.
Paraphrased & Augmented Sentences,A las nueve exactas dio comienzu la reunión.
Paraphrased & Augmented Sentences,El campu taba cubiertu de niebla densa.
Paraphrased & Augmented Sentences,Una espesa niebla tapaba tol campu.
Paraphrased & Augmented Sentences,Decidimus cancelal el viaji pola tormenta.
Paraphrased & Augmented Sentences,La tormenta obligónus a suspendel el viaji.
Paraphrased & Augmented Sentences,La música tradicional suena nel pueblu.
Paraphrased & Augmented Sentences,Nel pueblu resuena la música tradicional.
