Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Surat ini berisi informasi mengenai kontrak kerja Anda.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mohon kesediaan Anda untuk menghadiri rapat pada pukul 10.00 WIB.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Hasil pemeriksaan medis menunjukkan bahwa pasien dalam kondisi stabil.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kami menghargai kerja sama Anda dalam proyek ini.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Silakan lengkapi formulir ini sebelum wawancara dimulai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kami akan mengirimkan invoice dalam waktu 3 hari kerja.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Keputusan final akan diumumkan melalui email resmi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Apotek ini menyediakan berbagai jenis obat resep dokter.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kami berkomitmen untuk memberikan pelayanan terbaik kepada pelanggan.
"Idioms, Proverbs & Cultural Expressions",Seperti kacang lupa kulitnya.
"Idioms, Proverbs & Cultural Expressions",Air tenang menghanyutkan.
"Idioms, Proverbs & Cultural Expressions","Berat sama dipikul, ringan sama dijinjing."
"Idioms, Proverbs & Cultural Expressions",Tak kenal maka tak sayang.
"Idioms, Proverbs & Cultural Expressions",Besar pasak daripada tiang.
"Idioms, Proverbs & Cultural Expressions",Bagai pinang dibelah dua.
"Idioms, Proverbs & Cultural Expressions","Malu bertanya, sesat di jalan."
"Idioms, Proverbs & Cultural Expressions","Gajah di pelupuk mata tak tampak, semut di seberang lautan tampak."
"Idioms, Proverbs & Cultural Expressions",Habis manis sepah dibuang.
"Idioms, Proverbs & Cultural Expressions",Rumput tetangga selalu lebih hijau.
Question-Answer Pairs (FAQ & Contextual Understanding),Apa ibukota Indonesia? - Ibukota Indonesia adalah Jakarta.
Question-Answer Pairs (FAQ & Contextual Understanding),Siapa presiden Indonesia saat ini? - Presiden Indonesia saat ini adalah Joko Widodo.
Question-Answer Pairs (FAQ & Contextual Understanding),"Bagaimana cara membuat nasi goreng? - Pertama, panaskan minyak lalu tumis bawang."
Question-Answer Pairs (FAQ & Contextual Understanding),Berapa harga satu tiket bioskop? - Harganya sekitar Rp50.000.
Question-Answer Pairs (FAQ & Contextual Understanding),Mengapa hujan turun? - Hujan terjadi karena kondensasi uap air di atmosfer.
Question-Answer Pairs (FAQ & Contextual Understanding),Dimana bisa membeli oleh-oleh khas Bali? - Anda bisa menemukannya di Pasar Sukawati.
Question-Answer Pairs (FAQ & Contextual Understanding),Kapan Hari Kemerdekaan Indonesia? - Setiap tanggal 17 Agustus.
Question-Answer Pairs (FAQ & Contextual Understanding),Apa manfaat olahraga bagi kesehatan? - Olahraga dapat meningkatkan kebugaran dan mengurangi stres.
Question-Answer Pairs (FAQ & Contextual Understanding),Siapa yang menemukan listrik? - Listrik ditemukan oleh Benjamin Franklin.
Question-Answer Pairs (FAQ & Contextual Understanding),Bagaimana cara menuju Monas? - Anda bisa naik TransJakarta atau ojek online.
Commands & Instructions (Imperative Sentences),Tolong matikan lampu sebelum tidur.
Commands & Instructions (Imperative Sentences),Harap antri dengan tertib.
Commands & Instructions (Imperative Sentences),Silakan isi formulir ini dengan lengkap.
Commands & Instructions (Imperative Sentences),Jangan lupa membawa kartu identitas.
Commands & Instructions (Imperative Sentences),Ikuti petunjuk yang diberikan oleh instruktur.
Commands & Instructions (Imperative Sentences),Mohon jangan berbicara saat ujian berlangsung.
Commands & Instructions (Imperative Sentences),Pastikan pintu terkunci sebelum keluar.
Commands & Instructions (Imperative Sentences),Letakkan barang-barang Anda di tempat yang aman.
Commands & Instructions (Imperative Sentences),Segera laporkan jika ada kehilangan barang.
Commands & Instructions (Imperative Sentences),Hati-hati saat menyeberang jalan.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Barack Obama pernah mengunjungi Indonesia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Jakarta adalah kota terbesar di Indonesia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tanggal 17 Agustus adalah Hari Kemerdekaan Indonesia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Perusahaan Google didirikan pada tahun 1998.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bali terkenal dengan pantai dan budayanya.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Apple meluncurkan iPhone terbaru tahun ini.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Gunung Merapi terletak di perbatasan Jawa Tengah dan Yogyakarta.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bank Indonesia adalah bank sentral negara.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tokoh nasional Indonesia yang terkenal adalah Soekarno.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Amazon adalah perusahaan e-commerce terbesar di dunia.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Saya sangat senang dengan pelayanan hotel ini!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Makanannya enak, tapi harganya terlalu mahal."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Film ini sangat membosankan dan tidak menarik.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Saya kecewa dengan kualitas produk ini.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Layanan pelanggan mereka luar biasa!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Saya tidak akan membeli di toko ini lagi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tempat ini sangat nyaman dan bersih.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Harga tiket konser terlalu mahal untuk saya.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Restoran ini memiliki suasana yang menyenangkan.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Saya puas dengan pembelian saya.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Saya baru saja membaca buku itu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Kemarin saya menyelesaikan membaca buku tersebut.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Buku itu sudah saya baca kemarin.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Saya telah menamatkan buku itu kemarin.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Baru kemarin saya menyelesaikan membaca buku tersebut.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Saya telah selesai membaca buku itu kemarin.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Buku itu kemarin sudah selesai saya baca.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Saya membaca buku itu sampai selesai kemarin.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Saya telah menuntaskan bacaan saya kemarin.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Saya sudah membaca habis buku itu kemarin.
