Category,Sentence
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Le presidente del SUA facera un discurso deman.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Barcelona es un citate con multe historia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Microsoft es un compania de technologia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Le 14 de julio es le die national de Francia.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Io es multo felice hodie!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Iste film me faceva plorar.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Io es frustrate con iste situation.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Que die meraviliose!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Io non pote creder quanto mal iste servicio es.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Io ama le pasta italian!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Iste nove app es incredibile.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Io senti un poco de melancholia hodie.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Iste nove politicas non es justo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Io me senti multo motivate pro comenciar iste projecto.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Le libro es sur le tabula. - Le tabula contine un libro.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Io mangiava pizza heri. - Heri io consumava pizza.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Nos debe abandonar le edificio. - Nos ha que sortir de iste loco.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Le projecto ha un grande successo. - Iste projecto ha reussite.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Pote tu adjutar me? - Tu poterea dar me un mano?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Il pluve foras. - Foras il ha pluvia.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Le train arrivara in cinque minutas. - In cinque minutas, le train essera ci."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Io ama iste libro. - Iste libro me place multo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Le discution era intense. - Nos ha habite un debatto intense.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Le film era multo amusante. - Nos rideva multo durante le film.
