Category,Sentence
Code-Switching & Multilingualism,"Aye aye, let’s git some tapas!"
"Formal & Professional Speech (Business, Legal, Medical, Technical)",The contract maun be signed afore Monday.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",A’ll forward ye the report bi noon.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yer appointment is scheduled for hauf eleven.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",The patient displays symptoms o’ fatigue.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",We’re discussin fiscal projections the morn.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Please direct aw inquiries tae the manager.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Legal counsel wis consulted on the matter.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",The device requires a software update.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",The surgery wis completed wi success.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Submit yer expenses bi Friday close.
"Idioms, Proverbs & Cultural Expressions",Many a mickle maks a muckle.
"Idioms, Proverbs & Cultural Expressions",Lang may yer lum reek!
"Idioms, Proverbs & Cultural Expressions",He’s no the sharpest tool in the shed.
"Idioms, Proverbs & Cultural Expressions",Whit’s for ye’ll no go by ye.
"Idioms, Proverbs & Cultural Expressions","She’s aff her heid, so she is."
"Idioms, Proverbs & Cultural Expressions",Ye cannae make a silk purse o’ a sow’s lug.
"Idioms, Proverbs & Cultural Expressions",It’s a sair fecht.
"Idioms, Proverbs & Cultural Expressions",That’s a stooshie an a hauf.
"Idioms, Proverbs & Cultural Expressions",Ye’ve tae tak the guid wi the ill.
"Idioms, Proverbs & Cultural Expressions",He telt me tae haud ma wheesht.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Whaur’s the nearest chemist? A: Roon the corner, neist tae the bank."
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: D’ye tak sugar? A: Na, A’m sweet eneuch."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: When's the next train? A: In aboot twenty meenits.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Is this seat taen? A: Naw, fire awa."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Whit time’s the meetin? A: Hauf yin.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Did ye see that film? A: Aye, it wis braw."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: How auld’s yer dug? A: She’s five noo.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Is it gonna rain? A: Looks like it, aye."
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Whit d’ye think o this? A: It’s awricht, bit could be better."
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Ye hungry? A: Starvin, pal."
Commands & Instructions (Imperative Sentences),Haud yer wheesht!
Commands & Instructions (Imperative Sentences),Pit yer jaiket oan.
Commands & Instructions (Imperative Sentences),Dinna touch that!
Commands & Instructions (Imperative Sentences),Fetch the messages fae the car.
Commands & Instructions (Imperative Sentences),Gie us a haund wi this.
Commands & Instructions (Imperative Sentences),Tak care on the ice.
Commands & Instructions (Imperative Sentences),Mind and bring yer ID.
Commands & Instructions (Imperative Sentences),Tell him tae wait ootside.
Commands & Instructions (Imperative Sentences),Come here this instant!
Commands & Instructions (Imperative Sentences),"Open the windae, will ye?"
Named Entity Recognition (NER) Data,Mary bides in Dundee.
Named Entity Recognition (NER) Data,The meetin’s on Tuesday.
Named Entity Recognition (NER) Data,A saw Jamie at the Mercat Cross.
Named Entity Recognition (NER) Data,Aberdeen FC won the match.
Named Entity Recognition (NER) Data,Doctor MacLeod arrived early.
Named Entity Recognition (NER) Data,Hogmanay’s celebrated on December 31st.
Named Entity Recognition (NER) Data,The bairn wis born at Raigmore Hospital.
Named Entity Recognition (NER) Data,BBC Scotland showed the programme.
Named Entity Recognition (NER) Data,Scots Parliament is in Edinburgh.
Named Entity Recognition (NER) Data,Tam o' Shanter is a poem by Burns.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),A’m fair chuffed wi ma results!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),She wis greetin aw day.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"This curry’s boggin, mate."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),He’s aye sae kind tae me.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),They were pure raging at the score.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),A’m feelin deid tired the nicht.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Yon show wis gallus!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),It’s sad whit happened tae him.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),The weather’s dreich an miserable.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Whit a brilliant day we’ve had!
Paraphrased & Augmented Sentences,A went tae the kirk yestreen.
Paraphrased & Augmented Sentences,"Yesterday, A wis at the kirk."
Paraphrased & Augmented Sentences,The kirk wis whaur A went yestreen.
Paraphrased & Augmented Sentences,A popped by the kirk last nicht.
Paraphrased & Augmented Sentences,"Yestreen, A made ma wey tae the kirk."
Paraphrased & Augmented Sentences,A attended service at the kirk yestreen.
Paraphrased & Augmented Sentences,It wis at the kirk A spent ma evenin.
Paraphrased & Augmented Sentences,"Last evenin, A paid a visit tae the kirk."
Paraphrased & Augmented Sentences,A had a wee daunder tae the kirk yestreen.
Paraphrased & Augmented Sentences,The kirk wis whaur A wis yestreen.
