Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wi meigimim application for da grant las mun.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",All patient must sign da form before checkup.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dem worker bin attendimim safety training.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dis land garrim agreement wit dem family mob.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ai bin presentimim case to da council.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yu needimim receipt for dis item.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dem document must be review bifo submit.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ai laikimim to discuss da proposal with yu.
"Idioms, Proverbs & Cultural Expressions",Im laik da fish outa wata.
"Idioms, Proverbs & Cultural Expressions",Yu can't jamp two river at once.
"Idioms, Proverbs & Cultural Expressions","Bambai yu learn, wen fire burn ya foot."
"Idioms, Proverbs & Cultural Expressions",Lilbit im big wen yu needimim.
"Idioms, Proverbs & Cultural Expressions",Don wori 'bout da croc til yu see im tail.
"Idioms, Proverbs & Cultural Expressions",Dem mob bin all bark no bite.
"Idioms, Proverbs & Cultural Expressions",Ai bin waitin till crow fly back.
"Idioms, Proverbs & Cultural Expressions",Im walk la two road – no good.
"Idioms, Proverbs & Cultural Expressions","Ai bin givim yu da rope, don hang yaself."
"Idioms, Proverbs & Cultural Expressions",Dat one jus like da wind talkin.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wot taim da bus kam? A: Around 8 o’clock.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Who bin bring dat? A: Uncle Jack.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Where wi ganna meet? A: La old school yard.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: How yu cook dat? A: La hot coals.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: When yu bin startim dat job? A: Las mun.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Why im no kam? A: Im sick today.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Which way yu gu? A: La back road.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Who yu mob bin meet la meeting? A: Da big boss.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wot happen yestaday? A: Rain bin wash everyting.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Yu bringimim da book? A: Yeah, ai garrim la bag."
Commands & Instructions (Imperative Sentences),Open dat door now!
Commands & Instructions (Imperative Sentences),Don touch dat – im hot.
Commands & Instructions (Imperative Sentences),Yu go la shop en buy flour.
Commands & Instructions (Imperative Sentences),"Bring da baby here, quick."
Commands & Instructions (Imperative Sentences),Showimim dat picture la oldman.
Commands & Instructions (Imperative Sentences),Tell im to wait outside.
Commands & Instructions (Imperative Sentences),Put dat one back where yu getim.
Commands & Instructions (Imperative Sentences),Writeim yu name here.
Commands & Instructions (Imperative Sentences),Cleanimim dat table properly.
Commands & Instructions (Imperative Sentences),Come back when sun go down.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mary bin go la Katherine las wik.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ai bin meetimim dem mob from Victoria River.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wit July 15 ai bin start la job.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Dem worker from NT Health bin kam.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Jacob and Sarah bin drivimim la Darwin.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Yu bin gu la Barunga Festival dis year?
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Roper Gulf Council run dat meeting.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Da doctor from Tennant Creek clinic talk la mob.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Im stay la Beswick now.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Aunty May bin cookimim big dinner la Monday.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ai bin happy wen im bring dat gift.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Dis movie bin boring, ai no laikim."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ai missimim dem family mob plenti.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ai feel shame fo dat one.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Yu done good job, ai proud blanga yu."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Dis weather make ai feel lazy.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Im bin angri la meeting.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ai proper worried bout dat news.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Dem story bin funny – ai laugh all night.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ai no laik how im talk la dem elder.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ai bin walk la shop.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ai jus now bin go la shop.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ai bin gu la shop earlier.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ai went la shop bifo lunch.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ai go la store get some stuff.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"La shop, ai bin there dis morning."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ai made trip la shop.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Shop, dat where ai bin."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ai bin stoppimim la shop.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ai done gone shop already.
