Category,Sentence
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Amazon jest jedną z największych firm na świecie.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Jan Kowalski jest znanym polskim pisarzem.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Najdłuższą rzeką w Polsce jest Wisła.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",UEFA organizuje mistrzostwa Europy w piłce nożnej.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Nobel w dziedzinie fizyki w 2021 roku otrzymał Syukuro Manabe.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Google to popularna wyszukiwarka internetowa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Netflix oferuje szeroką gamę filmów i seriali.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",NASA bada przestrzeń kosmiczną.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Paryż jest stolicą Francji.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Jestem bardzo szczęśliwy dzisiaj!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),To był najgorszy dzień w moim życiu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Uwielbiam tę piosenkę, jest niesamowita!"
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Czuję się zmęczony po całym dniu pracy.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nienawidzę korków w mieście!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"To było naprawdę zabawne, śmiałem się do łez."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Jestem sfrustrowany tym błędem w systemie.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),To danie smakuje przepysznie!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Jestem wdzięczny za twoją pomoc.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Czuję się samotny ostatnio.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Nie mogę teraz rozmawiać, oddzwonię później."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Czy możesz to napisać w inny sposób?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Proszę wyjaśnić to prościej.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Spróbujmy innego podejścia.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),To można powiedzieć również inaczej.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Nie jestem pewien, czy dobrze to rozumiem."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Czy możesz podać przykład?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Możemy to ująć w innych słowach.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Innymi słowy, chodzi o to, że..."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Spróbujmy to przeformułować.
