Categories,Sentences
Question-Answer Pairs (FAQ & Contextual Understanding),Ke tsĩ a khoe ka meeting?
Commands & Instructions (Imperative Sentences),Go ta ǁʼaigu nũa!
Commands & Instructions (Imperative Sentences),Eat lunch di ǁhã!
Commands & Instructions (Imperative Sentences),Work khoe ka!
Commands & Instructions (Imperative Sentences),Submit report di tsã!
Commands & Instructions (Imperative Sentences),Attend class khoe!
Commands & Instructions (Imperative Sentences),Listen di khoe!
Commands & Instructions (Imperative Sentences),Speak khoe ka!
Commands & Instructions (Imperative Sentences),Read di khoe!
Commands & Instructions (Imperative Sentences),Write khoe ka!
Commands & Instructions (Imperative Sentences),Finish work di tsã!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ǁKx’ao ǁGao a khoe work di ǁhã.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Maria a khoe attend meeting tsã.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tsumkwe xa tje khoe ta ǁhã.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Windhoek xa ke khoe ka.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",UN xa tje khoe attend conference.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",WHO xa ke khoe review report.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",April xa tje khoe finish project.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Monday xa ke khoe start training.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Namibia xa tje khoe visit.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Otjizondu xa ke khoe attend festival.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tje a khoe ǁũa tsã.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ke a khoe sad di ǁhã.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tje a khoe angry tsã.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ke a khoe excited ka.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tje a khoe proud di ǁhã.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ke a khoe worried tsã.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tje a khoe disappointed ka.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ke a khoe grateful di ǁhã.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tje a khoe frustrated tsã.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ke a khoe hopeful ka.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe ta ǁʼaigu nũa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe ta ǁʼaigu nũa di ǁhã.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Right now tje a khoe ta ǁʼaigu nũa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe ta ǁʼaigu nũa tsã.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe visit ǁʼaigu nũa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe head to ǁʼaigu nũa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe make way to ǁʼaigu nũa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe approach ǁʼaigu nũa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe travel to ǁʼaigu nũa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tje a khoe arrive at ǁʼaigu nũa.
