Categories,Sentences
Commands & Instructions,Vie vene takaisin laiturih ennen pimeyd.
Commands & Instructions,Lähetä raportti johtajal enne keskipäivää.
Commands & Instructions,Pidä puhelin äänettömäl kokouksen ajal.
Commands & Instructions,Sytytä lamppu ku aurinko laskeh.
Commands & Instructions,Muista juvva vettä pitkän matkan aikana.
Commands & Instructions,Odota asemal kunnes juna saapuu.
Named Entity Recognition,Mikael matkusti Petroskoih helmikuus 2025.
Named Entity Recognition,Karjalan Yliopisto järjesti seminaarin Sortavalas.
Named Entity Recognition,Elina tapasi opettajan Helsingis maanantaina.
Named Entity Recognition,Vienanmeri jäätyi aikaisin joulukuus.
Named Entity Recognition,Ludic Kulttuurikeskus avattih Aunukses kevääl.
Named Entity Recognition,Nikolai työskenteleh Aurora Teknologias vuodesta 2021.
Named Entity Recognition,Anna osallistui Kalevala-festivaalil kesäl.
Named Entity Recognition,Pohjoinen Rautatie julkaisi uuden aikataulun torstaina.
Named Entity Recognition,Juri kuvasi vanhoi kirkkoja Syväris.
Named Entity Recognition,Tasavallan Museo vastaanotti lahjoituksen lokakuus.
Sentiment Analysis,Minä olin erittäin iloine ku ystävä palasi kotih.
Sentiment Analysis,Pitkä sade teki kylän ihmiset väsyneiksi.
Sentiment Analysis,Uusi opettaja vaikutti rauhalliselt ja ystävälliselt.
Sentiment Analysis,Pettymys näkyi hänen kasvoil kokouksen jälkeen.
Sentiment Analysis,Konsertin musiikki herätti lämpimiä muistoja.
Sentiment Analysis,Monet asiakkaat valittit hitaast palvelust.
Sentiment Analysis,Aurinkoine aamu toi kaikile hyvän mielen.
Sentiment Analysis,Hän tunsi epävarmuutta uuden työn alussa.
Sentiment Analysis,Lapset nauroit äänekkähästi pihal koko illan.
Sentiment Analysis,Hiljainen metsä sai matkailijan tuntemah rauhua.
Paraphrased & Augmented Sentences,Vanha mies käveli hitaasti lumisel tiel.
Paraphrased & Augmented Sentences,Lumisel tiel vanha mies kulki verkkaisesti.
Paraphrased & Augmented Sentences,Nuori laulaja esiintyi täysel toril.
Paraphrased & Augmented Sentences,Täysi tori kuunteli nuoren laulajan esitystä.
Paraphrased & Augmented Sentences,Kalastajat palasit satamah ennen myrskyä.
Paraphrased & Augmented Sentences,Ennen myrskyä kalastajat ehtit takaisin satamah.
Paraphrased & Augmented Sentences,Opiskelijat keskustelit pitkään uudest tutkimuksesta.
Paraphrased & Augmented Sentences,Uudesta tutkimuksesta käytiin pitkä keskustelu opiskelijoiden kesken.
Paraphrased & Augmented Sentences,Perhe söi yhdessä lämpimän illallisen.
Paraphrased & Augmented Sentences,Lämmin illallinen nautittih koko perheen voimin.
