Categories,Sentences
"Kultura, tradicejis un identitāte","Vecais stōstnīks jokoja, ka bez volūdas cylvāks ir kai sēta bez vōrteņim."
"Kultura, tradicejis un identitāte","Kulturas centrā notika darbnīca, kur jaunīši mōcējās raksteit latgaliski sociālajūs teiklys."
Daba un vide,"Rāznas ezers rūtā byja tik gluds, ka mākuļi tajā izskatējās kai apgrīzts debesu ceļš."
Daba un vide,"Meža malā stirna apstōjās, ieklausiejās un pazuda starp jaunum bērzim."
Daba un vide,"Zemnīki pļovā atstōja zīdu joslu, lai bitēm pietiktu barieba vysu vasaru."
Daba un vide,"Pēc vētras upīte nesa zarus, lapas un tumšu zemi nu pauguru nogōzēm."
Daba un vide,"Skolēni mērieja ūdens caurspīdeibu un pierakstieja, kas mainās pēc stipra līta."
Daba un vide,Vecais ozols pagolmā kļuva par dabisku pulcēšonōs vītu karstōs dīnōs.
Daba un vide,Purvā augi spēj glabōt mitrumu un stōsteit par klimata pārmaiņom ilgō laikposmā.
Daba un vide,Putnu vērotōjs pierakstieja pirmū dzeguzes balsi un salīdzinōja datumu ar pērnū godu.
Daba un vide,"Ja ceļmalā atstōj atkritumus, ainova zaudē klusū skaistumu un dzīvnīki cieš."
Daba un vide,"Rudens miglā Latgolas pauguri izskatās mīksti, it kai zeme būtu apsaseguse ar vilnu."
Veseleiba un labsajūta,"Ārste pacīntam izskaidroeja, ka miegs ir tikpat svareigs kai zōles un kustieba."
Veseleiba un labsajūta,"Pēc skrējīna gar ezeru jaunīši juta nogurumu, bet ari skaidrōku prōtu."
Veseleiba un labsajūta,"Vecmāte mācēja pazīt tējas zōles, tomār viņa vienmār teica, ka smagōs kaitēs jāīt pi daktera."
Veseleiba un labsajūta,"Darbnīcā runōja par trauksmi un par tū, kai laiceigi prasēt palīdzeibu."
Veseleiba un labsajūta,"Sābru komanda vienojās ik dīnu pusdīnā izīt īsā pastaigā, lai acis atpyustūs nu ekrāna."
Veseleiba un labsajūta,"Bārnam kļuva drūsōk, kad feldšere lēni izskaidroeja katru pārbaudes soli."
Veseleiba un labsajūta,"Veselīgs ēdīns nav tikai aizlīgumi, bet gudra izvēle, kas dod spēku ilgam dīnam."
Veseleiba un labsajūta,"Pēc slimieibas skolōns atgrīzās klasē pamaļim, jo organismam vajadzēja atjaunōt spēkus."
Veseleiba un labsajūta,"Sporta skolā treneris uzsvēra iesildei nūzeimi, lai pasorgōtu muskuļus nu traumom."
Veseleiba un labsajūta,Klusa saruna ar draugu dažreiz palīdz vairōk nakai garš padūmu saroksts.
Sabīdreibas dzīve un pōrvaļdeiba,"Pagosta sapulcē īdzīvōtōji balsoja par tū, kur nūvīt jaunu gājēju taku."
Sabīdreibas dzīve un pōrvaļdeiba,"Jauniešu dome sagatavoja priekšlikumu, lai biblioteka būtu atvārta ari sestdīnōs."
Sabīdreibas dzīve un pōrvaļdeiba,"Pašvaļdeiba publicēja budžeta skaidrojumu vienkōršā volūdā, kab ļaudis saprastu lyudzekļu sadali."
Sabīdreibas dzīve un pōrvaļdeiba,Brīvpraťeigī palīdzeja vientulim seniorim sakōrtōt malku pirms sala.
Sabīdreibas dzīve un pōrvaļdeiba,"Ciema centrs kļuva dzīveigōks, kad tur atvērās kopdarbneica un maza izstōžu zōle."
Sabīdreibas dzīve un pōrvaļdeiba,"Sabīdreibas uzticeiba aug, ka lāmumi tiek skaidrōti laiceigi un godīgi."
Sabīdreibas dzīve un pōrvaļdeiba,"Pēc ceļa remontu īdzīvōtōji vērtieja, voi drošeiba pi školas patīšom ir uzlobōjusēs."
Sabīdreibas dzīve un pōrvaļdeiba,"Vietējais laikroksts publicēja interviju ar sievīti, kas vada patvēruma dzīvnieku aprūpi."
Sabīdreibas dzīve un pōrvaļdeiba,"Kaimiņu strīds par robežkoku beidzās mierīgōk, kad abi piekrita neatkareigai apskatei."
Sabīdreibas dzīve un pōrvaļdeiba,"Atklōtā konkursā tika izvālāts projekts, kas paredz zaļū zonu un bērnu laukumu."
Saimnīceiba un dorbs,"Jaunais ceplis pīņēma divus mācekļus, jo pīprasiejums pēc Latgolas keramikas turpynōja augt."
Saimnīceiba un dorbs,Lopkuopė rēķinōja bariebu ziemai un salīdzinōja cenas pi vairōkim pīgōdōtōjim.
Saimnīceiba un dorbs,"Mazs uzņēmums izveidoja interneta veikalu, lai rokdarbus varātu nūpierkt ari tālōkōs pilsātōs."
Saimnīceiba un dorbs,"Tirgū pircēji vaicōja, nu kura ciema ir siers un kai ilgi tys nogatavinōts."
Saimnīceiba un dorbs,"Darba devējs pīdovōja elastīgu grafiku, lai jaunī vecōki varātu savīnōt darbu ar ģimeni."
Saimnīceiba un dorbs,"Remontbrigade pabeidza tilta klōju pirms termiņa, tomār garantijas pārbaude vēl tikai sōkās."
Saimnīceiba un dorbs,"Grōmatvede rūpeigi salīdzinōja čekus, jo mazā kļūda varāja mainēt vysu atskaiti."
Saimnīceiba un dorbs,Bioloģiskō saiminīceiba samazinōja ķīmiju un pōrdeva dārzeņus tieši vietējai školai.
Saimnīceiba un dorbs,"Ja tirgus mainās pōrōk strauji, uzņēmējam jāmeklē jauni pīdevumi, nevis tikai jāgaida."
Saimnīceiba un dorbs,"Amatnīks cytiem mācēja paskaidrōt, ka kvalitatīvs dorbs prasa laiku, na tikai instrumentus."
Ceļōšona un vītas,Ceļinīki nūstōjās pi Ludzas pilsdrupom un klausiejās gida stōstu par robežu vēsturi.
Ceļōšona un vītas,"Vilcīna logs rōdieja paugurus, mežus un mazus ciemus, kas pamaļim slīdēja garom."
Ceļōšona un vītas,Pirms braucīna uz Aglonu ģimene pārbaudieja laika ziņas un sakravōja ērtus apavus.
Ceļōšona un vītas,"Viesu namā saiminīce pastōsteja, kur atrast klusōkū taku leidz ezeram."
Ceļōšona un vītas,"Rēzeknes ielōs tūristi pamanieja, ka jaunō arhitektura sarunoj ar senom ēkom."
Ceļōšona un vītas,"Velobraucieji izvēlējās apkōrtceļu, jo grantētais posms pēc līta byja slidens."
Ceļōšona un vītas,Ceļaveža pierakstūs katrai vītai byja īsa frāze latgaliski un praktisks padūms.
Ceļōšona un vītas,"Autobusa pieturā studentam palīdzeja sirmō kundze, kas zinōja vysus vietējūs laikus."
Ceļōšona un vītas,Ekspediceja pi pierobežas ezera savīnoja dabas vērošonu ar valūdneicisku interviju.
Ceļōšona un vītas,"Naktsmājas rezervēja laiceigi, jo svātku nedēļā brīvu vītu Latgolā palīk maz."
"Emocejis, attīceibys un domōšona","Viņa klusēja ilgōk nakai parosti, jo prieks un bažas sirdī byja sajaukušās kūpā."
"Emocejis, attīceibys un domōšona","Draugs neatbildēja uzreiz, tomār vēlōk atsūtieja godīgu ziņu un atvainōjās."
"Emocejis, attīceibys un domōšona","Kad projekts izdevās, komanda sajuta ne tikai lepnumu, bet ari atvieglojumu."
"Emocejis, attīceibys un domōšona","Skolōns dusmojās par kļūdu, bet pasniedzējs parōdīja, kai nu tōs var iemōceitīs."
"Emocejis, attīceibys un domōšona","Vecāki klausiejās bez pārtraukšonas, lai bārns pats atrastu drosmi nosaukt savas bailes."
"Emocejis, attīceibys un domōšona",Pēc ilgas prombūtnes atgrīšonōs dzimtajā vītā likās reizē pazīstama un sveša.
"Emocejis, attīceibys un domōšona","Viņš saprata, ka pacīteiba nav klusēšona, bet spēja runōt īstajā laikā."
"Emocejis, attīceibys un domōšona","Strīdā abi gribēja uzvarēt, līdz pamanieja, ka svarīgōk ir saglobōt cieņu."
"Emocejis, attīceibys un domōšona","Ja cylvāks nūsaver tikai uz savom kļūdom, viņš neredz, cik daudz jau ir paveicis."
"Emocejis, attīceibys un domōšona","Labvieleigs vōrds var mainēt dīnas gaitu, it seviški tam, kas jūtas nūguris."
