Category,Sentence
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",مريم سافرت يوم 15 فبراير.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",زارو مستشفى السلاح الطبي.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",الرحلة بدأت من بورتسودان.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",مدرسة الربيع فازت بالجائزة.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",مشيت مع عمر و هالة.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",الورشة بتنظمها منظمة الإغاثة.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),أنا مبسوط شديد.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),الجو اليوم خانق.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),حبيت الفيلم ده.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),الخدمة سيئة جداً.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),الطبخة طلعت لذيذة.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),أنا زهجان.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),الرحلة كانت ممتعة.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),الناس هنا طيبين.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ما عجبني المكان.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),أنا متوتر شديد.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),أمشي السوق واشتري الخضار.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),أشتري الخضار من السوق.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),جيب الخضار من السوق.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),أمشي أجيب الخضار من السوق.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),لو سمحت، جيب خضار من السوق.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),الخضار دايرين نشتريهو.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),نحن ماشين نشتري خضار.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),خضار السوق اليوم طازة.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),عندي قائمة خضار للمشتريات.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),الليلة لازم نشتري خضار.
