Category,Sentence
Code-Switching & Multilingualism,মোক help কৰিব পাৰিব নেকি?
Code-Switching & Multilingualism,আজি weather টো একেবাৰে ভাল।
Code-Switching & Multilingualism,তোমাৰ suggestion টো ভাল লাগিল।
Code-Switching & Multilingualism,তুমি কালি shopping কৰিছা?
Code-Switching & Multilingualism,Food টো great আছিল।
Formal & Professional Speech,আপোনাৰ আবেদন প্ৰক্ৰিয়া সম্পন্ন কৰা হৈছে।
Formal & Professional Speech,অনুগ্ৰহ কৰি এই নথিপত্ৰত স্বাক্ষৰ কৰক।
Formal & Professional Speech,আমাৰ কোম্পানী নতুন নিয়োগৰ বাবে আবেদনৰ আহ্বান জনাইছে।
Formal & Professional Speech,অসুস্থ ব্যক্তিক দ্রুত চিকিৎসা প্ৰদান কৰিব লাগে।
Formal & Professional Speech,আদালত এই বিষয়টোত সিদ্ধান্ত গ্ৰহণ কৰিব।
Formal & Professional Speech,এই প্ৰকল্পটো আমাৰ সংস্থাৰ বাবে অতি গুৰুত্বপূৰ্ণ।
Formal & Professional Speech,দয়া কৰি সকলো তথ্য সঠিকভাৱে প্ৰদান কৰক।
Formal & Professional Speech,আপোনাৰ সহযোগিতাৰ বাবে ধন্যবাদ।
Formal & Professional Speech,আমাৰ গৱেষণা তথ্যবিশ্লেষণ ভিত্তিক।
Formal & Professional Speech,আপোনাৰ পৰামৰ্শ গুৰুত্বপূৰ্ণ।
"Idioms, Proverbs & Cultural Expressions",কোমোৰ পাতে নাচি হাতী খাব নোৱাৰি।
"Idioms, Proverbs & Cultural Expressions",ধৈৰ্য্যৰ ফল মিঠা হয়।
"Idioms, Proverbs & Cultural Expressions",নদী শুকালে মাছৰ কষ্ট।
"Idioms, Proverbs & Cultural Expressions",চোৰৰ মন পুলিশ পুলিশ।
"Idioms, Proverbs & Cultural Expressions",তেল নাথকা দিলে আলোকে জ্বলে নেকি?
"Idioms, Proverbs & Cultural Expressions",অন্ধকাৰৰ পিছত পোহৰ আহে।
"Idioms, Proverbs & Cultural Expressions","যাৰ নাই গতি, তাৰ নাই বন্ধু।"
"Idioms, Proverbs & Cultural Expressions",পানীৰে পাখি ধুই লাভ নাই।
"Idioms, Proverbs & Cultural Expressions",নোহোৱা খোৰাক জিভাত সোৱাদ।
"Idioms, Proverbs & Cultural Expressions","সেইজন মানুহ, যিয়ে কঠিন সময়ত থাকে।"
Question-Answer Pairs,আপোনাৰ নাম কি? - মোৰ নাম ৰমেশ।
Question-Answer Pairs,আপুনি ক'ত থাকে? - মই গুৱাহাটী থাকে।
Question-Answer Pairs,তুমি কিমান বছৰৰ? - মই ২৫ বছৰৰ।
Question-Answer Pairs,এই স্থানটো ক'ত অৱস্থিত? - এইটো গুৱাহাটীত।
Question-Answer Pairs,এই কামটো কেতিয়া শেষ কৰিব? - দহ দিনত।
Question-Answer Pairs,তুমি কি খাইছা? - মই ভাত আৰু মাছ খাইছো।
Question-Answer Pairs,তুমি কেনেকৈ সহায় কৰিব পাৰা? - মই তথ্য যোগান ধৰিব পাৰো।
Question-Answer Pairs,"তুমি স্কুললৈ যাও নেকি? - হাঁ, মই যাওঁ।"
Question-Answer Pairs,"তুমি আজি ব্যস্ত নেকি? - নহয়, মই ফুৰি আছো।"
Question-Answer Pairs,তুমি কিমান পৰিশ্ৰম কৰা? - মই ৮ ঘণ্টা কাম কৰো।
Commands & Instructions,দয়া কৰি লাইনত থিয় হওঁক।
Commands & Instructions,এইটো খোলক।
Commands & Instructions,শব্দ কৰি নকৰিব।
Commands & Instructions,দয়া কৰি মনোযোগ দিব।
Commands & Instructions,এই ফাইলটো জমা দিয়ক।
Commands & Instructions,বতাহত খেলিব নোৱাৰি।
Commands & Instructions,তোমাৰ পানী খাব লাগিব।
Commands & Instructions,দয়া কৰি মই যোৱা পথটো দেখুৱাওঁ।
Commands & Instructions,এতিয়াই আহাঁ!
Commands & Instructions,চিৰাচৰিত নিয়ম মানি চলক।
Named Entity Recognition (NER) Data,মই গুৱাহাটী বিশ্ববিদ্যালয়ত পঢ়ো।
Named Entity Recognition (NER) Data,তেওঁ অসমৰ মুখ্যমন্ত্ৰী।
Named Entity Recognition (NER) Data,ভাৰতৰ ৰাজধানী দিল্লী।
Named Entity Recognition (NER) Data,মই আজি ১০ ফেব্ৰুৱাৰীত আহিছো।
Named Entity Recognition (NER) Data,তেওঁ টাটা কোম্পানীত কাম কৰে।
Named Entity Recognition (NER) Data,কাজিৰঙা নেচনেল পাৰ্ক এখন বিখ্যাত অভয়াৰণ্য।
Named Entity Recognition (NER) Data,এলভিছ প্ৰেছলী এজন জনপ্ৰিয় গায়ক।
Named Entity Recognition (NER) Data,প্ৰধানমন্ত্ৰী নৰেন্দ্ৰ মোদী আজি গুৱাহাটীত উপস্থিত।
Named Entity Recognition (NER) Data,আজি বিশ্ব স্বাস্থ্য দিৱস।
Named Entity Recognition (NER) Data,তেওঁ চীফ জাষ্টিছ হিচাপে নিযুক্ত হৈছে।
Sentiment Analysis Data,মোক অতি সুখী অনুভৱ হৈছে।
Sentiment Analysis Data,এই ছবিখন দেখাৰ পিছত মই একেবাৰে দুঃখিত।
Sentiment Analysis Data,তোমাৰ কথাবোৰ মোক উৎসাহিত কৰে।
Sentiment Analysis Data,এই পৰীক্ষাটো অতি কঠিন আছিল।
Sentiment Analysis Data,তোমাৰ সহায়ৰ বাবে মই কৃতজ্ঞ।
Sentiment Analysis Data,কিছুদিনৰ পৰা মই বেছি মনমৰা হৈ আছো।
Sentiment Analysis Data,এই গানটো শুনিলে মোৰ মন শান্ত হয়।
Sentiment Analysis Data,সকলোৰে সহায়ে মোক আগবাঢ়িবলৈ সহায় কৰে।
Sentiment Analysis Data,এতিয়াও মই তোমাৰ ওপৰত বিশ্বাস ৰাখো।
Sentiment Analysis Data,এই অভিজ্ঞতাটো মোৰ জীৱনত অতি স্মৰণীয়।
Paraphrased & Augmented Sentences,তুমি ক’ত আছা?
Paraphrased & Augmented Sentences,তুমি এতিয়া ক'ত?
Paraphrased & Augmented Sentences,মোক এটা পানী দিয়া।
Paraphrased & Augmented Sentences,দয়া কৰি মোক পানী দিয়া।
Paraphrased & Augmented Sentences,তোমাৰ সহায়ৰ বাবে ধন্যবাদ।
Paraphrased & Augmented Sentences,মই তোমাৰ সহায়ৰ বাবে কৃতজ্ঞ।
Paraphrased & Augmented Sentences,তুমি মোৰ বন্ধু।
Paraphrased & Augmented Sentences,তুমি মোৰ ভাল বন্ধু।
Paraphrased & Augmented Sentences,এই টোপাটোপ বৃষ্টি একেবাৰে ভাল লাগিছে।
Paraphrased & Augmented Sentences,এই মিঠা বৰষুণটো বৰ আনন্দদায়ক।
