Category,Sentence
Question-Answer Pairs (FAQ & Contextual Understanding),¿Qué ingredientes lleva la sopa de caracol?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Por qué es importante reciclar?
Commands & Instructions (Imperative Sentences),Apaga la luz antes de salir.
Commands & Instructions (Imperative Sentences),Llámame cuando llegues.
Commands & Instructions (Imperative Sentences),Dime la verdad.
Commands & Instructions (Imperative Sentences),"Abre la puerta, por favor."
Commands & Instructions (Imperative Sentences),"No toques eso, está caliente."
Commands & Instructions (Imperative Sentences),Espera aquí un momento.
Commands & Instructions (Imperative Sentences),Sigue las instrucciones del manual.
Commands & Instructions (Imperative Sentences),Escribe tu nombre en el formulario.
Commands & Instructions (Imperative Sentences),No hables mientras estoy explicando.
Commands & Instructions (Imperative Sentences),Respeta las señales de tránsito.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Juan Pérez nació el 5 de marzo de 1985.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La Universidad Nacional Autónoma de Honduras es reconocida en América Latina.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El huracán Mitch afectó a Honduras en 1998.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",San Pedro Sula es una de las ciudades más grandes del país.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Banco Central de Honduras regula la economía.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El 15 de septiembre se celebra la independencia de Honduras.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La ONU tiene oficinas en Tegucigalpa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El presidente actual es un personaje controversial.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Honduras limita con Guatemala, El Salvador y Nicaragua."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Parque Nacional La Tigra es una reserva ecológica importante.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me encanta cómo huele el café por la mañana.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ese comentario fue realmente ofensivo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy tan emocionado por mi viaje a Roatán.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Siento mucha tristeza por lo sucedido.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ese pastel está delicioso.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),No puedo creer que haya hecho eso.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me frustra cuando las cosas no salen como quiero.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy agradecido por tu ayuda.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ver el atardecer en la playa me da paz.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ese chiste estuvo muy gracioso.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Voy a salir a comprar pan. → Voy a ir a la tienda a comprar pan.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Este libro es interesante. → Me parece que este libro tiene información valiosa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),El clima está frío hoy. → Hoy hace mucho frío en la calle.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me gusta el cine. → Disfruto ver películas.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No entiendo la tarea. → No logro comprender los ejercicios.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ella canta muy bien. → Su voz es muy hermosa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tengo hambre. → Me gustaría comer algo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Quiero aprender inglés. → Estoy interesado en mejorar mi inglés.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Esa película es aburrida. → No encontré interesante la trama de esa película.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Necesito ayuda con esto. → Me vendría bien una mano con esto.
