Category,Sentence
Question-Answer Pairs,¿Quién es el presidente de El Salvador? - Actualmente es Nayib Bukele.
Commands & Instructions,Apaga la luz antes de salir de la habitación.
Commands & Instructions,Cierra bien la puerta cuando te vayas.
Commands & Instructions,Llama al técnico si la computadora deja de funcionar.
Commands & Instructions,Envíame el reporte antes de las cinco de la tarde.
Commands & Instructions,No uses el celular mientras conduces.
Commands & Instructions,Dame un minuto para terminar este documento.
Commands & Instructions,Respeta las señales de tránsito en la carretera.
Commands & Instructions,Lava los platos después de comer.
Commands & Instructions,Enciende el aire acondicionado si hace mucho calor.
Commands & Instructions,Haz tu tarea antes de salir a jugar.
Named Entity Recognition (NER) Data,San Salvador es la capital de El Salvador.
Named Entity Recognition (NER) Data,El volcán de Izalco es uno de los más famosos de la región.
Named Entity Recognition (NER) Data,La pupusa es el plato nacional de El Salvador.
Named Entity Recognition (NER) Data,La empresa Tigo ofrece servicios de telefonía en el país.
Named Entity Recognition (NER) Data,El río Lempa es el más largo de El Salvador.
Named Entity Recognition (NER) Data,El Salvador celebró su independencia el 15 de septiembre de 1821.
Named Entity Recognition (NER) Data,Nayib Bukele es el presidente de El Salvador.
Named Entity Recognition (NER) Data,El mercado central de San Salvador es muy visitado.
Named Entity Recognition (NER) Data,La Universidad de El Salvador es la más antigua del país.
Named Entity Recognition (NER) Data,La playa El Tunco es famosa por el surf.
Sentiment Analysis Data,Me encanta cómo preparan las pupusas en este restaurante.
Sentiment Analysis Data,Estoy muy decepcionado con el servicio que recibí ayer.
Sentiment Analysis Data,No puedo esperar para visitar a mi familia en diciembre.
Sentiment Analysis Data,Odio cuando el tráfico en la ciudad es tan pesado.
Sentiment Analysis Data,Me siento muy agradecido por el apoyo de mis amigos.
Sentiment Analysis Data,No entiendo por qué la gente es tan impaciente en la fila.
Sentiment Analysis Data,¡Estoy tan emocionado por mi viaje a la playa este fin de semana!
Sentiment Analysis Data,Ese comentario fue muy hiriente y ofensivo.
Sentiment Analysis Data,Este ha sido el mejor día de mi vida.
Sentiment Analysis Data,"No sé qué hacer, me siento completamente perdido."
Paraphrased & Augmented Sentences,Voy a comprar pupusas para la cena. → Esta noche cenaré pupusas.
Paraphrased & Augmented Sentences,El Salvador tiene playas hermosas. → Las playas de El Salvador son espectaculares.
Paraphrased & Augmented Sentences,Mañana tengo que ir al banco. → Mañana necesito pasar por el banco.
Paraphrased & Augmented Sentences,Me gusta el café sin azúcar. → Prefiero mi café sin endulzar.
Paraphrased & Augmented Sentences,Hoy hace mucho calor. → El clima está bastante caluroso hoy.
Paraphrased & Augmented Sentences,Mi hermano es muy trabajador. → Mi hermano siempre se esfuerza en su trabajo.
Paraphrased & Augmented Sentences,Necesito descansar un poco. → Me vendría bien un descanso.
Paraphrased & Augmented Sentences,Voy a visitar a mi abuela este fin de semana. → Este fin de semana iré a la casa de mi abuela.
Paraphrased & Augmented Sentences,No tengo tiempo para salir hoy. → Hoy estoy demasiado ocupado para salir.
Paraphrased & Augmented Sentences,El libro que leí ayer fue muy interesante. → Ayer leí un libro fascinante.
