Categories,Sentences
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ma kɔɔ nɛ wɛlɛ pɩyɛ nɛ kɛ kɩlaɣ tɔm kɛŋ yɔ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tɔmɩyɔ kɛŋ paɖɩ nɛ hɛlɩyɛ rapport nɛ lɛlɛ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Dokita kɛŋ ñaŋ nɛ kɩwɛlɛ hʋʋm, nɛ nɛ tɩyɛ sʋm."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Contrat kɛŋ tɩzɩ nɛ pɩyɔ ñaŋ hɛlɩyɛ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Nɛ ɔrganiizaasiyɔɔ kɛŋ yɛ pɩyɛ la, pɩwɛlɛ kɛ nɔɔ."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Kɩlaɣ kɛŋ tɩyɛ hɩzɩ, nɛ tɔmɩyɔ pɩsɩ yɔ."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ma sɔɔ nɛ kɩlɩm kɩwɛlɛ nɛ customer tɔ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ɛsɔ hɛlɩyɛ nɛ kɩmaɣɩzɩ data kɛŋ sʋm.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pɩyɔ nɛ paɖɩ nɛ sécurité tɩyɛ hɩzɩ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ma kɩwɛlɛ nɛ audit tɔ, kɛ ñɔɔ wɛlɛ hɩzɩ."
"Idioms, Proverbs & Cultural Expressions","Kɔɣɔ pɩyɛ nɛ kɩlaɣ, nɛ hɔlɔɔ pɩyɛ nɛ sɔɔ."
"Idioms, Proverbs & Cultural Expressions","Ñɔɔ kɛŋ ñaŋ kɩlɩm la, tɔm kɛŋ wɛlɛ sʋm."
"Idioms, Proverbs & Cultural Expressions","Pɩyɔ pɛlɛ tɔ, kɛ hɛzɩ pɩsɩ pɛlɛ yɔ."
"Idioms, Proverbs & Cultural Expressions","Wɛlɛ kɛŋ pɩyɛ sʋm la, tɩyɛ kɛŋ hɛlɩyɛ."
"Idioms, Proverbs & Cultural Expressions","Kɩyaʋ kɛŋ kɔɔ hɩzɩ la, nɛ sɔɔ wɛlɛ hɩzɩ."
"Idioms, Proverbs & Cultural Expressions","Maɣ kɛŋ pɩyɛ la, kɩlɩm kɛŋ ñaŋ yɔ."
"Idioms, Proverbs & Cultural Expressions","Tɔm kɛŋ kaɖaa yɔ, kɛ hɔlɔɔ kɛŋ kpɛlɩm yɔ."
"Idioms, Proverbs & Cultural Expressions","Nɛɛ kɛŋ wɛlɛ la, kpɛzɩ kɛŋ hɛlɩyɛ yɔ."
"Idioms, Proverbs & Cultural Expressions","Ɛsɔ pɛyɛ nɛ pɩyɔ tɔ, nɛ pɩyɔ pɛyɛ nɛ ɛsɔ tɔ."
"Idioms, Proverbs & Cultural Expressions","Kɩlaɣ kɛŋ nɔɔ la, pɩwɛlɛ kɛŋ nɔɔ yɔ."
Question-Answer Pairs (FAQ & Contextual Understanding),Ñɩyɛ kɛŋ wɛlɛ ŋgbɛ? — Ñɩyɛ kɛŋ wɛlɛ Kara tɔ.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ɛyɛ ma kɔɔ nɛ kɛ sɔɔ? — Ɛyɛ, ma kɔɔ pɛyɛ."
Question-Answer Pairs (FAQ & Contextual Understanding),Nɛ tɔmɩyɔ pɩsɩ yɔ? — Tɔmɩyɔ pɩsɩ kɩlaɣ hɩzɩ.
Question-Answer Pairs (FAQ & Contextual Understanding),Kɩwɛlɛ kɛŋ tɩyɛ nɛ? — Kɩwɛlɛ kɛŋ tɩyɛ sʋm.
Question-Answer Pairs (FAQ & Contextual Understanding),Ɔrganiizaasiyɔɔ kɛŋ pɛyɛ ŋgbɛ? — Ɔrganiizaasiyɔɔ kɛŋ pɛyɛ Kɔzɔ tɔ.
Question-Answer Pairs (FAQ & Contextual Understanding),Pa tɩzɩ nɛ hɔlɔɔ? — Pa tɩzɩ nɛ hɔlɔɔ pɛyɛ.
Question-Answer Pairs (FAQ & Contextual Understanding),"Nɛ wɛlɛ kɛŋ kaɖaa yɔ? — Ɛyɛ, wɛlɛ kɛŋ kaɖaa sɩyaa."
Question-Answer Pairs (FAQ & Contextual Understanding),Ñɔɔ kɛŋ paɖɩ ŋgbɛ? — Ñɔɔ kɛŋ paɖɩ hɛzɩ tɔ.
Question-Answer Pairs (FAQ & Contextual Understanding),Kɛ tɩyɛ nɛ mʋ? — Kɛ tɩyɛ nɛ mʋ sʋm.
Question-Answer Pairs (FAQ & Contextual Understanding),"Nɛ ma hɛlɩyɛ nɛ kɩmaɣɩzɩ? — Ɛyɛ, ma hɛlɩyɛ nɛ kɩmaɣɩzɩ data."
Commands & Instructions (Imperative Sentences),Hɛlɩyɛ tɔm kɛŋ nɛ hɩzɩ.
Commands & Instructions (Imperative Sentences),Kɩwɛlɛ nɛɛ kɛŋ sʋm.
Commands & Instructions (Imperative Sentences),Paɖɩ rapport kɛŋ nɛ lɛlɛ.
Commands & Instructions (Imperative Sentences),Kɔɔ kɛlɛzɩ tɔm la.
Commands & Instructions (Imperative Sentences),Tɩzɩ hɔlɔɔ pɛyɛ yɔ.
Commands & Instructions (Imperative Sentences),Ñaŋ data kɛŋ nɛ pɩyɔ tɔ.
Commands & Instructions (Imperative Sentences),Maɣɩzɩ ñɔɔ kɛŋ hɩzɩ.
Commands & Instructions (Imperative Sentences),Pɩsɩ kɩlaɣ tɔm tɔ.
Commands & Instructions (Imperative Sentences),Sɔɔ nɛ kɩlɩm pɩyɔ tɔ.
Commands & Instructions (Imperative Sentences),Kaɖaa kɔɣɔ kɛŋ nɛ pɛlɛ tɔ.
Named Entity Recognition (NER) Data,Alima kɔɔ Kara tɔ nɛ Monday hɛzɩ.
Named Entity Recognition (NER) Data,Koffi ñaŋ rapport nɛ Université de Kara tɔ.
Named Entity Recognition (NER) Data,Préfecture de la Kozah paɖɩ kɩwɛlɛ pɛyɛ.
Named Entity Recognition (NER) Data,Togo Telecom hɛlɩyɛ internet Kara tɔ.
Named Entity Recognition (NER) Data,Docteur Pitala sɔɔ nɛ hʋʋm CHU Kara tɔ.
Named Entity Recognition (NER) Data,Association Tchodjo tɔmɩye nɛ Sokodé hɛzɩ.
Named Entity Recognition (NER) Data,"Le 15 mars 2026, pɩyɔ pɩsɩ réunion tɔ."
Named Entity Recognition (NER) Data,Ministère de la Santé ñaŋ data kɛŋ Lomé tɔ.
Named Entity Recognition (NER) Data,Madame Napo kɔɔ marché de Tomdè tɔ.
Named Entity Recognition (NER) Data,École Kabiye Kɛyɛ paɖɩ cours hɩzɩ.
Sentiment Analysis Data,"Ma pɩyɛ sʋm, kɛ tɔm kɛŋ hɛlɩyɛ yɔ."
Sentiment Analysis Data,"Nɛɛ kɛŋ kaɖaa yɔ, nɛ ma hɔlɔɔ pɩyɛ."
Sentiment Analysis Data,"Ma tɩyɛ nɔɔ, kɛ hɔlɔɔ kɛŋ kpɛlɩm yɔ."
Sentiment Analysis Data,"Tɔmɩyɔ pɩsɩ sʋm, nɛ pɩyɔ wɛlɛ nɔɔ."
Sentiment Analysis Data,"Ma ñaŋ pɛlɛ sɩyaa, kɛ wɛlɛ kɛŋ pɔɔ."
Sentiment Analysis Data,"Kɩyaʋ kɛŋ hɛlɩyɛ, nɛ hʋʋm kɛŋ pɔɔ."
Sentiment Analysis Data,"Nɛ ma kɔɔ pɩyɛ la, kɛ ma tɩyɛ sʋm."
Sentiment Analysis Data,"Rapport kɛŋ wɛlɛ hɩzɩ, nɛ boss kɛŋ pɩyɛ nɔɔ."
Sentiment Analysis Data,"Ma kɩlɩm yɔ, kɛ ñɔɔ kɛŋ kaɖaa sɩyaa."
Sentiment Analysis Data,"Pɩwɛlɛ kɛŋ nɔɔ yɔ, mais tɔm kɛŋ kɛ hɛlɩyɛ."
Paraphrased & Augmented Sentences,Ma kɔɔ Kara tɔ nɛ kɩwɛlɛ sɔɔ.
Paraphrased & Augmented Sentences,"Sɔɔ kɩwɛlɛ yɛ, ma kɔɔ Kara tɔ."
Paraphrased & Augmented Sentences,"Kara tɔ na ma kɔɔ, kɛ ma sɔɔ kɩwɛlɛ."
Paraphrased & Augmented Sentences,Ma tɔmɩye rapport kɛŋ hɩzɩ.
Paraphrased & Augmented Sentences,"Rapport kɛŋ hɩzɩ, ma paɖɩ mʋ nɛ lɛlɛ."
Paraphrased & Augmented Sentences,"Nɛ lɛlɛ, ma hɛlɩyɛ rapport kɛŋ."
Paraphrased & Augmented Sentences,Pɩyɔ pɩsɩ réunion tɔ nɛ hɛzɩ.
Paraphrased & Augmented Sentences,"Hɛzɩ nɛ réunion tɔ, pɩyɔ pɩsɩ hɩzɩ."
Paraphrased & Augmented Sentences,"Réunion kɛŋ hɛzɩ pɩsɩ, pɩyɔ tɔm sʋm."
Paraphrased & Augmented Sentences,"Pɩyɔ tɔm sʋm, kɛ réunion kɛŋ hɛlɩyɛ."
