Category,Sentence
"Idioms, Proverbs & Cultural Expressions",Old habits die hard.
"Idioms, Proverbs & Cultural Expressions",A penny for your thoughts.
"Idioms, Proverbs & Cultural Expressions",Barking dogs seldom bite.
"Idioms, Proverbs & Cultural Expressions",Better late than never.
"Idioms, Proverbs & Cultural Expressions",Slow and steady wins the race.
Question-Answer Pairs,What is the capital of India? – New Delhi.
Question-Answer Pairs,How do I reset my password? – Click on 'Forgot Password'.
Question-Answer Pairs,Can you suggest a good restaurant nearby? – Try The Spice Route.
Question-Answer Pairs,What are the store hours? – We are open from 10 AM to 9 PM.
Question-Answer Pairs,"Is cash on delivery available? – Yes, for select products."
Question-Answer Pairs,Where is the nearest metro station? – It's 500 meters from here.
Question-Answer Pairs,How can I improve my spoken English? – Practice daily conversations.
Question-Answer Pairs,What is the current weather like? – It's sunny with a chance of rain.
Question-Answer Pairs,"Can I reschedule my appointment? – Yes, please call customer support."
Question-Answer Pairs,Who is the Prime Minister of India? – Narendra Modi.
Commands & Instructions,Please submit the form before the deadline.
Commands & Instructions,Turn off the lights when you leave.
Commands & Instructions,Speak clearly into the microphone.
Commands & Instructions,Do not use mobile phones during the exam.
Commands & Instructions,Click on 'Next' to proceed.
Commands & Instructions,Check your email for the confirmation link.
Commands & Instructions,Follow the signs to the exit.
Commands & Instructions,Place the documents on the desk.
Commands & Instructions,Restart your computer and try again.
Commands & Instructions,Enter your password to log in.
Named Entity Recognition (NER) Data,Ravi Shankar was a famous sitar player.
Named Entity Recognition (NER) Data,The Taj Mahal is one of the seven wonders of the world.
Named Entity Recognition (NER) Data,Diwali is celebrated across India with great enthusiasm.
Named Entity Recognition (NER) Data,Microsoft was founded by Bill Gates.
Named Entity Recognition (NER) Data,The Ganges River flows through several states in India.
Named Entity Recognition (NER) Data,ISRO launched the Chandrayaan mission successfully.
Named Entity Recognition (NER) Data,Mumbai is known as the financial capital of India.
Named Entity Recognition (NER) Data,The Indian Independence Act was passed in 1947.
Named Entity Recognition (NER) Data,Amazon was founded in the United States.
Named Entity Recognition (NER) Data,The Cricket World Cup will be held in Australia next year.
Sentiment Analysis Data,I absolutely love the new design!
Sentiment Analysis Data,This is the worst service I have ever experienced.
Sentiment Analysis Data,I am feeling so happy today!
Sentiment Analysis Data,"The food was okay, but not great."
Sentiment Analysis Data,I am extremely disappointed with the quality.
Sentiment Analysis Data,Such a fantastic performance!
Sentiment Analysis Data,I don’t really like the new update.
Sentiment Analysis Data,The customer support was very helpful.
Sentiment Analysis Data,I feel neutral about this decision.
Sentiment Analysis Data,The weather today is just perfect!
Paraphrased & Augmented Sentences,She has been working here for five years.
Paraphrased & Augmented Sentences,"Had I studied harder, I might have passed the test."
Paraphrased & Augmented Sentences,The guests arrived while the food was being prepared.
Paraphrased & Augmented Sentences,Are you going to the seminar tomorrow?
Paraphrased & Augmented Sentences,"By the time we got there, the show had already started."
Paraphrased & Augmented Sentences,This novel is widely read by students.
Paraphrased & Augmented Sentences,I don’t enjoy this film; it’s quite slow.
Paraphrased & Augmented Sentences,The building will be completed next year.
Paraphrased & Augmented Sentences,"If she had known, she wouldn’t have reacted like that."
Paraphrased & Augmented Sentences,He doesn’t play football on Saturdays.
