Category,Sentence
Commands & Instructions (Imperative Sentences),ابھی نہ جاؤ، کچھ دیر رک جاؤ۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",علی اور فاطمہ پارک میں گئے۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",اسلام آباد پاکستان کا دارالحکومت ہے۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",میں کل لاہور جا رہا ہوں۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",آج 6 مارچ 2025 ہے۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",کراچی ایک بڑا شہر ہے۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",میرے والد ڈاکٹر ہیں۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",یونیورسٹی آف کراچی ایک مشہور ادارہ ہے۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",میرے دوست کا نام زید ہے۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",میری سالگرہ اگست میں ہے۔
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",پاکستان میں مختلف زبانیں بولی جاتی ہیں۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),مجھے آج بہت خوشی ہو رہی ہے۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),یہ فلم بہت زبردست تھی۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),مجھے بہت غصہ آ رہا ہے۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),آج کا دن بہت خوبصورت ہے۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),مجھے بہت افسوس ہوا۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),یہ واقعہ بہت خوفناک تھا۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),یہ خبر سن کر میں حیران رہ گیا۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),یہ جگہ بہت خوبصورت ہے۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),یہ فیصلہ بہت برا تھا۔
Sentiment Analysis Data (Emotion & Opinion-based Sentences),یہ موسیقی سن کر سکون ملتا ہے۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),کل میں بازار گیا تھا۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),میں کل مارکیٹ گیا تھا۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),کل میں نے خریداری کی تھی۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),بازار جانا ضروری تھا۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),مارکیٹ جانا لازمی تھا۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),میں کل شاپنگ کے لیے گیا تھا۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),کل میں نے کچھ چیزیں خریدی تھیں۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),کل میں خریداری کے لیے باہر نکلا۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),میں نے کل بازار میں بہت کچھ دیکھا۔
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),کل کا دن خریداری میں گزرا۔
