Categories,Sentences
Named Entity Recognition,Abdi kantos nganjang ka Gunung Tangkuban Parahu.
Named Entity Recognition,Acara éta dilaksanakeun dina 17 Agustus 2024.
Named Entity Recognition,Universitas Padjadjaran aya di Jatinangor.
Named Entity Recognition,PT Telkom Indonesia mangrupakeun perusahaan telekomunikasi.
Named Entity Recognition,Festival Asia Afrika diayakeun di Bandung.
Named Entity Recognition,Kuring cicing di Jalan Dago.
Named Entity Recognition,Bandara Husein Sastranegara aya di Bandung.
Named Entity Recognition,Presiden Joko Widodo ngadatangan kota éta.
Named Entity Recognition,Acara musik éta dihadiran ku Raisa.
Sentiment Analysis,Abdi bagja pisan dinten ieu.
Sentiment Analysis,Kuring ngarasa sedih ku kajadian éta.
Sentiment Analysis,Pilem éta pikaresepeun pisan.
Sentiment Analysis,Pelayanan di restoran éta goréng.
Sentiment Analysis,Abdi wareg kana hasil damel ieu.
Sentiment Analysis,Kuring kesel sabab macet panjang.
Sentiment Analysis,Suasana di dieu tenang sareng nyaman.
Sentiment Analysis,Abdi henteu resep kana rasa kadaharan éta.
Sentiment Analysis,Kuring reueus kana prestasi anjeun.
Sentiment Analysis,Kaayaan ieu matak hariwang.
Paraphrased & Augmented Sentences,Abdi bade ka pasar isukan isuk.
Paraphrased & Augmented Sentences,Isukan isuk abdi rencanana angkat ka pasar.
Paraphrased & Augmented Sentences,Kuring bakal angkat ka pasar énjing énjing.
Paraphrased & Augmented Sentences,Isukan abdi badé ka pasar dina waktos isuk.
Paraphrased & Augmented Sentences,Abdi ngarencanakeun angkat ka pasar isukan.
Paraphrased & Augmented Sentences,Kuring gaduh rencana ka pasar isukan isuk.
Paraphrased & Augmented Sentences,"Isukan isuk, abdi bade mésér barang di pasar."
Paraphrased & Augmented Sentences,Kuring bakal ka pasar isukan pikeun balanja.
Paraphrased & Augmented Sentences,Abdi badé nganjang ka pasar isukan.
Paraphrased & Augmented Sentences,Isukan abdi angkat ka pasar pikeun kaperluan sapopoé.
