Category,Sentence
Question-Answer Pairs (FAQ & Contextual Understanding),Quando nos debe presentar le projecto? - Luni matino.
Commands & Instructions (Imperative Sentences),Aperi le porta!
Commands & Instructions (Imperative Sentences),"Attende un momento, pro favor."
Commands & Instructions (Imperative Sentences),Legi le instruktiones ante usar.
Commands & Instructions (Imperative Sentences),"Parla plus lente, pro favor."
Commands & Instructions (Imperative Sentences),Scribe tu nomine ci.
Commands & Instructions (Imperative Sentences),"Nega le transaktion, si il es suspecte."
Commands & Instructions (Imperative Sentences),Manda le email a mi pro confirmate.
Commands & Instructions (Imperative Sentences),Lava tu manos ante manja.
Commands & Instructions (Imperative Sentences),Silentia in le classe!
Commands & Instructions (Imperative Sentences),Usa iste codice pro acceder.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Maria va a Paris pro le vacantie.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Le ONU habe un incontro hodie.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tesla lance un nove auto electric.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Le presidente visita Roma iste septimana.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Amazon vende multe productos online.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Le Olimpiada va esser in Tokio.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",NASA explora Marte con robots.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Google lanza un nove application.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Microsoft developa un nove IA.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Facebook cambia su nomine a Meta.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me ama iste film!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Iste libro es multo interessante.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me non place iste musica.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Le servitio in iste restaurante es terrible.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me senti felice hodie.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Iste nove regula es injuste.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Le customer service es fantastic!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me es multo irate per iste situation.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me es impressionat per tu labor.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Iste hotel es vermente confortable.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me vide un can in le parko.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Un can es in le parko, e me lo vide."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"In le parko, un can es visibile per me."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me specta un can que es in le parko.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Un animal canin es in le parko e me lo observa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me nota un can que se relaxa in le parko.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Un parko habe un can e me lo observa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me observa un can que joca in le parko.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Le parko habe un can e me lo vide.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"In le parko, un can es observate per me."
