Categories,Sentences
"Idioms, Proverbs & Cultural Expressions","Taem day break, olketa samting bae kam klia."
"Idioms, Proverbs & Cultural Expressions",Friend wea stap long hard taem hem tru fren.
"Idioms, Proverbs & Cultural Expressions",Slow slow nomoa bae yumi kasem ples.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wea nao bus stop? A: Hem stap klosap long market.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Hao nao mi register long skul? A: Iu go long ofis blong olketa.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wanem taem bank bae open? A: Bank open long eight klok.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Hao nao mi save kasem hospital? A: Tekem taxi go stret.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wanem nao price blong fis tude? A: Hem twenti dola wan kilo.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wea nao olketa meeting bae happen? A: Long conference room.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Hao nao mi apply for job ia? A: Iu submitim application letter.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wanem taem flight bae land? A: Hem land long aftanun.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Hao nao mi resetim password? A: Followim instruction long website.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wea nao olketa save helpem mi? A: Long information desk.
Commands & Instructions (Imperative Sentences),Klosim doa bifo iu go aotsaed.
Commands & Instructions (Imperative Sentences),Putim olketa pepa long tebol blong manager.
Commands & Instructions (Imperative Sentences),Tekem olketa bok i go long library.
Commands & Instructions (Imperative Sentences),Lisin gud long instruction blong teacher.
Commands & Instructions (Imperative Sentences),Wasim han bifo iu kaikai.
Commands & Instructions (Imperative Sentences),Openim window blong fresh win kam insaed.
Commands & Instructions (Imperative Sentences),Raitim nem blong iu long top blong pepa.
Commands & Instructions (Imperative Sentences),Helpem olketa guest for faendem seat.
Commands & Instructions (Imperative Sentences),Saveim document bifo iu closem computer.
Commands & Instructions (Imperative Sentences),Tekem taxi go stret long hospital.
Named Entity Recognition (NER) Data,Jon hem travel go long Honiara long Monde.
Named Entity Recognition (NER) Data,Mary waka long Solomon Islands National University.
Named Entity Recognition (NER) Data,Meeting bae happen long Heritage Park Hotel.
Named Entity Recognition (NER) Data,Olketa leader olketa meet long Parliament House.
Named Entity Recognition (NER) Data,Festival bae start long 7 July long Honiara.
Named Entity Recognition (NER) Data,Peter hem study long University of the South Pacific.
Named Entity Recognition (NER) Data,Team olketa travel go long Gizo last week.
Named Entity Recognition (NER) Data,Conference bae happen long Auki Town Hall.
Named Entity Recognition (NER) Data,Anna hem born long Malaita Province.
Named Entity Recognition (NER) Data,Doctor James hem waka long National Referral Hospital.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi hapi tumas bikos project blong mifala hem success.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi feelim olketa decision ia hemi nogud tumas.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Disfala kaikai hem swit tru.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Service long shop ia hem barava gud.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi barava sorre long samting wea happen.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi proud long waka blong team blong mifala.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi wari smol long result blong exam.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi enjoy tumas long festival long naet ia.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi barava kros long wei olketa treatim mi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi ting se idea blong iu hem gudfala.
Paraphrased & Augmented Sentences,Mi go long taon blong baem kaikai long maket.
Paraphrased & Augmented Sentences,Long tude mi visitim maket blong purchase kaikai.
Paraphrased & Augmented Sentences,Tude mi stop long maket blong baem fresh fis.
Paraphrased & Augmented Sentences,Mi mekem trip go long market for buyim kaikai.
Paraphrased & Augmented Sentences,Tude afta waka mi go long maket blong baem bred.
Paraphrased & Augmented Sentences,Mi pas long market tude blong lukim olketa seller.
Paraphrased & Augmented Sentences,Tude mi go stret long maket blong pickim vegetable.
Paraphrased & Augmented Sentences,Mi visitim maket tude bikos mi need kaikai.
Paraphrased & Augmented Sentences,Mi go checkim price blong kaikai long maket tude.
Paraphrased & Augmented Sentences,Mi stap long maket tude blong baem samting.
