Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ez pêwistî bi raporê te habe.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ew rênasê zanîngeyekê ye.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Em dikarin vê giranî bikêşin.
"Idioms, Proverbs & Cultural Expressions",Destê xwe bibê kesê bibore.
"Idioms, Proverbs & Cultural Expressions",Sînga min bi tenê ser derî nehat.
"Idioms, Proverbs & Cultural Expressions","Ez neçim, ez divê herim."
"Idioms, Proverbs & Cultural Expressions",Kûr bi ser xwe xwe û xurt e.
"Idioms, Proverbs & Cultural Expressions",Şevê dereng nikare roşê ji dewletê.
"Idioms, Proverbs & Cultural Expressions","Ew got 'Kurdî me ye, dilê me ye.'"
"Idioms, Proverbs & Cultural Expressions",Ez hîn li destê bavê xwe me.
"Idioms, Proverbs & Cultural Expressions",Dilê xwe bikê sêva pesindar.
"Idioms, Proverbs & Cultural Expressions",Berê kî roje xwe nizane.
"Idioms, Proverbs & Cultural Expressions",Pêlê xwe bi baweriyê bike.
Question-Answer Pairs (FAQ & Contextual Understanding),Kî dikare alîkarî bikê?
Question-Answer Pairs (FAQ & Contextual Understanding),Li ku derê dikarim şîrovekê bibînim?
Question-Answer Pairs (FAQ & Contextual Understanding),Tu dikarî min re tu carî bikî?
Question-Answer Pairs (FAQ & Contextual Understanding),Çi qas ew nêzîk e?
Question-Answer Pairs (FAQ & Contextual Understanding),Ez dikarim vê bikim?
Question-Answer Pairs (FAQ & Contextual Understanding),Tu dikarî ezê vê derê bibînim?
Question-Answer Pairs (FAQ & Contextual Understanding),"Gava ez vedixwim, min bibore?"
Question-Answer Pairs (FAQ & Contextual Understanding),Tu çi qas zarok hêsan dihînî?
Question-Answer Pairs (FAQ & Contextual Understanding),"Berê ku ez herim, min nikare zanibim."
Question-Answer Pairs (FAQ & Contextual Understanding),Tu dikarî min bi destan bikî?
Commands & Instructions (Imperative Sentences),Li vir bisekine.
Commands & Instructions (Imperative Sentences),Bibore vê rastê.
Commands & Instructions (Imperative Sentences),"Ji kerema xwe, bixwîne."
Commands & Instructions (Imperative Sentences),Tu divê bibî xwe.
Commands & Instructions (Imperative Sentences),Ez dixwazim tu lê bînî.
Commands & Instructions (Imperative Sentences),"Neke, ez nikarim!"
Commands & Instructions (Imperative Sentences),"Ji bo min, vê bide."
Commands & Instructions (Imperative Sentences),Ez dixwazim tu jî vê bikî.
Commands & Instructions (Imperative Sentences),Li ser vê bikê.
Commands & Instructions (Imperative Sentences),Bi xatirê xwe bêkes nêbe.
Named Entity Recognition (NER) Data),Ez diçim Stenbolê.
Named Entity Recognition (NER) Data),Ew li Kurdistanê ne.
Named Entity Recognition (NER) Data),Ez roja Sêşemê digerim.
Named Entity Recognition (NER) Data),Ez di sala 1992 de hatim dinyayê.
Named Entity Recognition (NER) Data),Navê min Azad e.
Named Entity Recognition (NER) Data),Dîrokê min di Sermawê de ye.
Named Entity Recognition (NER) Data),Ez dikarim navê rekeft bibim.
Named Entity Recognition (NER) Data),Navê xwe re bibê.
Named Entity Recognition (NER) Data),Ez dikarim wî bibînim.
Named Entity Recognition (NER) Data),Ez li ciwan de me.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ez gelek kêfxweşim.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ew ewleh ne!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ez nikarim vê babetê bisekînim.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tu gelek xwîn zêde dikî.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ez hez dikim vê xebatê.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ez ne ezmînim, lê ez bibore."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Dema ez ji bo min bikim, ez bi kêfxwêştî dikim."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ez ne bêdil im.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ew gelek xort e.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ez sekinim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ez rê digirim bo bazarê
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bazarê ezê biçim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Dema min bazarê hebe, ezê biçim."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ez ê bazarê bibînim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Min bixwe bazarê deçim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ez ê li bazarê biçim wisa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bazarê bixwe min deçim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ez hîs dikim bazarê ezê biçim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ez dixwazim biçim bazarê.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Min bazarê bixwe dikare biçim.
