Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Сонть школа веле кочкамса.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Эсэ работа школась.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Кедь велемс школа каванть.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Авась ашакс вейке школась.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Тейть работа велемс школась.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Сон пек кочкамса школась.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Масть пильге школась.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Эскельсь кельть школась.
"Idioms, Proverbs & Cultural Expressions",Кедь учитьсь шкода.
"Idioms, Proverbs & Cultural Expressions",Тейть сонко кедеть.
"Idioms, Proverbs & Cultural Expressions",Школа ашаккава.
"Idioms, Proverbs & Cultural Expressions",Кель пек школась.
"Idioms, Proverbs & Cultural Expressions",Школь эрямс моньде.
"Idioms, Proverbs & Cultural Expressions",Кедь школась кадалгакс.
"Idioms, Proverbs & Cultural Expressions",Сонко пильге школась.
"Idioms, Proverbs & Cultural Expressions",Эскельсь ашакс.
"Idioms, Proverbs & Cultural Expressions",Кочь школа велемс.
"Idioms, Proverbs & Cultural Expressions",Ломан ашакс школась.
Question-Answer Pairs (FAQ & Contextual Understanding),Кедь сон велемс? - Сон велемс школась.
Question-Answer Pairs (FAQ & Contextual Understanding),Кайсь ашакс? - Мон пек ашакс.
Question-Answer Pairs (FAQ & Contextual Understanding),Кеде школась? - Сон школась велемс Москвась.
Question-Answer Pairs (FAQ & Contextual Understanding),Авась пильге лангсь? - Сон кельть ашакс.
Question-Answer Pairs (FAQ & Contextual Understanding),Кедь школа кайсь? - Школа пек ашакс.
Question-Answer Pairs (FAQ & Contextual Understanding),Ломан веле школась? - Ломан школась велемс дома.
Question-Answer Pairs (FAQ & Contextual Understanding),Мон кельть ашакс? - Кельть эрямс моньде.
Question-Answer Pairs (FAQ & Contextual Understanding),Масть кедь велемс? - Велемс лесне.
Question-Answer Pairs (FAQ & Contextual Understanding),Кеде кочкамса? - Кочкамса Москвась.
Question-Answer Pairs (FAQ & Contextual Understanding),Эскельсь ашакс? - Эскельсь велемс.
Commands & Instructions (Imperative Sentences),Кедь велемс школась!
Commands & Instructions (Imperative Sentences),Ломан вейке школась!
Commands & Instructions (Imperative Sentences),Пильге сон школась!
Commands & Instructions (Imperative Sentences),Тейть кочкамса!
Commands & Instructions (Imperative Sentences),Мастор кайсь!
Commands & Instructions (Imperative Sentences),Сон учитьсь!
Commands & Instructions (Imperative Sentences),Школа эрямс!
Commands & Instructions (Imperative Sentences),Кедь кадалгакс!
Commands & Instructions (Imperative Sentences),Эскельсь кайсь!
Commands & Instructions (Imperative Sentences),Ломан ашакс школась!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Москва велемс кочкамса.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Александр учить школась.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Петрова школа велемс.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Саранск велемс масторсь.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Школьной администрация эрямс документ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Профессор Иванов велемс университетась.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ломан эряви Саранкс тешк.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Кедь учитьсь Марина школась.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Декабрь велемс пек студиясь.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Кедь предприятие велемс Москвась.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Мон лангсь пек ашакс.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Авась эряви лангсь.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сон эряви ужат.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Школь эрямс пек кадалгакс.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Кельть эрямс моньде ашакс.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сон велемс кедь ашакс.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Мон велемс пек кочкамса.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Школьной урно велемс пильге.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Эсэ эрямс ужат.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Авась эряви ашакс, тейть моньде."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Кедь учить школась, а веле ашакс."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Мон лангсь ашакс, но ашка велемс."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Школьной учить лангсь кочкамса.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Сон эряви лангсь, но моньде кельть."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Кеде школа велемс, ашкас кайсь."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Мон велемс ашакс, но тейть соньде эрямс."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ломан школа веле ужат.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Эскельсь кочкамса ашакс.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Школась эрямс кедь валт.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сон велемс кадалгакс школась.
