Category,Sentence
"Idioms, Proverbs & Cultural Expressions",Ngak a delengchokl a charm el diak a mechiuai.
"Idioms, Proverbs & Cultural Expressions",Ng sengerenger a charm el mle chull.
"Idioms, Proverbs & Cultural Expressions",A cheldecheduch a ralm el mlo kirel el mla mesisiich.
"Idioms, Proverbs & Cultural Expressions","Diak el mla metut a delmellem, a kall e ngii a chutem."
"Idioms, Proverbs & Cultural Expressions",Ng dirrek el klok a diak el oureor.
"Idioms, Proverbs & Cultural Expressions","Ng sengerenger a mekngit, ng sengerenger a cheldecheduch."
"Idioms, Proverbs & Cultural Expressions",A chull a klengareng e ng diak a diong.
"Idioms, Proverbs & Cultural Expressions",Ng diak el mo mlo oureor er a klungiolel a charm.
Question-Answer Pairs (FAQ & Contextual Understanding),Ta el klok el mo kirel a skuul? — A klok el 8:00am.
Question-Answer Pairs (FAQ & Contextual Understanding),Ng ngarngii a Droteo? — Ng soak a Droteo.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ke mo chull er a skuul? — Ng diak, ak diak a chull."
Question-Answer Pairs (FAQ & Contextual Understanding),Ng mo ua el chad? — Ngak a Toki.
Question-Answer Pairs (FAQ & Contextual Understanding),Ng ngar er ker? — Ng ngar er a blai.
Question-Answer Pairs (FAQ & Contextual Understanding),Ta el beluu el ngar ngii? — Ngar er a Ngermid.
Question-Answer Pairs (FAQ & Contextual Understanding),Ng ngar a telebision er a udoud? — Ng soak el ngar.
Question-Answer Pairs (FAQ & Contextual Understanding),Ke kirel a mengereomel? — A chad er a bureau a kirel.
Question-Answer Pairs (FAQ & Contextual Understanding),Ng ngar a sensei el mo ngar? — Ng mo kirel a rengud.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ng ngii a kall el oureor? — Ng soak, ng ngii a kall."
Commands & Instructions (Imperative Sentences),Eduel a kall!
Commands & Instructions (Imperative Sentences),Ongerael a blil!
Commands & Instructions (Imperative Sentences),Mekngit a ngikel er a diong.
Commands & Instructions (Imperative Sentences),Tuk a mesaik!
Commands & Instructions (Imperative Sentences),Rekak a telebision.
Commands & Instructions (Imperative Sentences),Melechakl a meluches.
Commands & Instructions (Imperative Sentences),Dilsang a ngikel.
Commands & Instructions (Imperative Sentences),Bubuu el mo chad.
Commands & Instructions (Imperative Sentences),Menguiu el ngikel!
Commands & Instructions (Imperative Sentences),Erekemiu a chimal.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",A Toki a mo er a Ngiwal el 10-bai el Kebesengei.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",A Droteo a ungil el kirel er a Belau High School.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ng ngar a burea er a Ngatpang.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",A milengaol er a 25-bai el Septembre.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",A diak a chebuul el mo er a Palau National Hospital.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ng mo me a Tia Belau Newspaper.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ng kmal mlo tang a project er a PAN Fund.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",A Tech Republic a blai el mo diak a klou.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",A meeting el ngar er a PCC Campus.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ng kirel a omeruul er a Bank of Guam.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ng diak a chad el diak a ungil el mesaul.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),A renguk a kmal ungil el soak el mo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ng meringel el mlo oureor.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ng diak el mo, ak ulsemuul a renguk."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),A chad a chebuul e kmal diak.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ng chetachel a delengchokl.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ng mlo klungiolel a ungil el mo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),A sebechel a blil a diak el oureor.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ng meringel el mo er a udoud.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ng soak el mo, ak ungil el sebechel."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngak a Toki el mo er a Ngiwal.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),A Toki a mle mo er a Ngiwal.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ng mo er a Ngiwal a Toki.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Toki a ungil el mlo mo er a Ngiwal.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),A beluu el mlo kirel a Toki a Ngiwal.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),A Toki a chad el mlo tang er a Ngiwal.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ng mle chull er a Ngiwal a Toki.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Toki a ngii a mlo klou er a Ngiwal.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ng ungil el mlo oureor er a Ngiwal.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),A Ngiwal a beluu el mlo chull a Toki.
