Category,Sentence
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Université Sainte-Anne est la seule université acadienne en Nouvelle-Écosse.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Le drapeau acadien a une étoile jaune sur fond bleu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Les Acadiens parlent un français distinctif.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",L’Île Miscou est un bel endroit pour voir des paysages incroyables.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),J’suis tellement content aujourd’hui!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ça me fâche quand les gens coupent la ligne.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),J’adore les soirées d’été au bord de la mer.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Je suis inquiet pour mon examen demain.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Cette nouvelle me rend triste.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),T’es le meilleur ami que j’ai jamais eu!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ce souper était vraiment dégueulasse.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Y’a rien qui me rend plus heureux que voir un beau coucher de soleil.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ça me stresse ben gros!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),C’est ben plate de rester pris dans le trafic.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),J’aime écouter de la musique acadienne.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"La musique acadienne, c’est ce que je préfère."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),J’suis un grand fan des chansons de 1755.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),La musique traditionnelle d’la région est incroyable.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Y’a pas meilleur que du bon vieux violon acadien.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),La culture acadienne est pleine de richesses.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),J’aime bien écouter des podcasts en français acadien.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Les contes et légendes acadiens sont fascinants.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Y’a des expressions ici qu’on trouve nulle part ailleurs.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),On entend du chiac un peu partout en Acadie.
