Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ստորագրեք փաստաթուղթը, խնդրում եմ։"
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Արդյոք հնարավոր է հանդիպում նշանակել։
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Կարիք կա լրացուցիչ փաստաթղթերի։
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Մեր ընկերությունը մասնագիտանում է տեխնոլոգիաներում։
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Դուք կստանաք էլեկտրոնային նամակ։
"Idioms, Proverbs & Cultural Expressions",Աղբյուրը ջուրը չի բերում։
"Idioms, Proverbs & Cultural Expressions","Ավելի լավ է մեկ անգամ տեսնել, քան հարյուր անգամ լսել։"
"Idioms, Proverbs & Cultural Expressions","Թշնամուդ էլ օգնի, բայց չվնասես։"
"Idioms, Proverbs & Cultural Expressions",Կարմիր կովը կաթ չի տալիս։
"Idioms, Proverbs & Cultural Expressions",Ջուրը բերանիդ մեջ պահիր։
"Idioms, Proverbs & Cultural Expressions","Հացի մեջ աղը փոքր է, բայց համ է տալիս։"
"Idioms, Proverbs & Cultural Expressions",Արծիվը իր պեսին է ճանաչում։
"Idioms, Proverbs & Cultural Expressions",Խելոք մարդու խորհուրդը ոսկի արժե։
"Idioms, Proverbs & Cultural Expressions",Աչքով տեսածը՝ ականջով լսածից լավ է։
"Idioms, Proverbs & Cultural Expressions",Հին ընկերները ոսկուց թանկ են։
Question-Answer Pairs (FAQ & Contextual Understanding),Ո՞րն է այս ապրանքի գինը։
Question-Answer Pairs (FAQ & Contextual Understanding),Ինչպե՞ս կարող եմ օգտվել այս ծառայությունից։
Question-Answer Pairs (FAQ & Contextual Understanding),Քանի՞ ժամ է տևում դասընթացը։
Question-Answer Pairs (FAQ & Contextual Understanding),Կարո՞ղ եմ ամրագրել սենյակ։
Question-Answer Pairs (FAQ & Contextual Understanding),Որտե՞ղ է մոտակա սուպերմարկետը։
Question-Answer Pairs (FAQ & Contextual Understanding),Ի՞նչ եք մտածում այս թեմայի մասին։
Question-Answer Pairs (FAQ & Contextual Understanding),Կարո՞ղ եմ ստանալ վճարման մանրամասները։
Question-Answer Pairs (FAQ & Contextual Understanding),Ինչպե՞ս է աշխատում այս հավելվածը։
Question-Answer Pairs (FAQ & Contextual Understanding),Երբ են բացվում գրադարանները։
Question-Answer Pairs (FAQ & Contextual Understanding),Ո՞րն է լավագույն տարբերակը։
Commands & Instructions (Imperative Sentences),Բացիր պատուհանը։
Commands & Instructions (Imperative Sentences),Խնդրում եմ ինձ օգնել։
Commands & Instructions (Imperative Sentences),Փակիր դուռը։
Commands & Instructions (Imperative Sentences),Դուրս արի սենյակից։
Commands & Instructions (Imperative Sentences),Խորը շնչիր։
Commands & Instructions (Imperative Sentences),Մի խոսիր բարձր։
Commands & Instructions (Imperative Sentences),Դարձրու լույսը։
Commands & Instructions (Imperative Sentences),Անջատիր հեռախոսդ։
Commands & Instructions (Imperative Sentences),Սկսիր աշխատել հիմա։
Commands & Instructions (Imperative Sentences),Տեղափոխիր այս արկղը։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Երևան, Հայաստանի մայրաքաղաքը, հիմնադրվել է 782 թ․ մ․թ․ա․։"
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Տիգրան Մեծը հայտնի է որպես Հայաստանի հզորագույն թագավորներից։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Մեսրոպ Մաշտոցը ստեղծեց հայկական այբուբենը։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Դեկտեմբերի 7-ը Սպիտակի երկրաշարժի օրն է։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Անի քաղաքը հայտնի էր որպես «հազար եկեղեցիների քաղաք»։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Հայաստանի ամենաբարձր լեռը Արագածն է։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Դուդուկը հայկական ավանդական երաժշտական գործիք է։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Սևանա լիճը գտնվում է Հայաստանի բարձրավանդակներում։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Հայոց ցեղասպանությունը տեղի է ունեցել 1915 թվականին։
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Գյումրիի պատմական կենտրոնը հայտնի է իր ճարտարապետությամբ։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ես շատ երջանիկ եմ այսօր։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Այդ լուրը ինձ շատ տխրեցրեց։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ես վստահ չեմ այս որոշման վրա։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Նա զարմացած նայեց ինձ։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ես վախենում եմ մթությունից։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Խանդոտ զգացողություն ունեցա։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ամեն ինչ հիանալի է։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Նա շատ բարկացած էր։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ես հիացած եմ այս երաժշտությամբ։
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Այդ ֆիլմը շատ հետաքրքիր էր։
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Այսօր շատ լավ եղանակ է։
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Եղանակը շատ հաճելի է։
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Արտաքինը շատ կարևոր չէ։
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ես սիրում եմ լսել երաժշտություն։
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Նա հաճելի մարդ է։
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Այս խնդիրը բարդ է, բայց լուծելի։"
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Խոսելը հեշտ է, անելն է դժվար։"
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Գեղեցկությունը սուբյեկտիվ է։
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Այս ուտեստը շատ համեղ է։
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Այս նախադասությունը այլ կերպ կարելի է ասել։
