Category,Sentence
Named Entity Recognition (NER) Data,Heydər Əliyev adına hava limanı yenidən quruldu.
Named Entity Recognition (NER) Data,Dünya Kuboku 2026-cı ildə keçiriləcək.
Named Entity Recognition (NER) Data,NASA Mars missiyası üçün hazırlıqlar görür.
Named Entity Recognition (NER) Data,Dünya Səhiyyə Təşkilatı yeni hesabat yayımladı.
Named Entity Recognition (NER) Data,Formula 1 yarışları Bakıda keçiriləcək.
Sentiment Analysis Data,Bu film mənə çox xoş təsir bağışladı.
Sentiment Analysis Data,Bu məhsul gözlədiyimdən daha pisdir.
Sentiment Analysis Data,Mən bu restorandan razı qaldım.
Sentiment Analysis Data,Xidmətdən çox məyus oldum.
Sentiment Analysis Data,Çox gözəl bir gün idi!
Sentiment Analysis Data,Bu yer mənim xoşuma gəlmir.
Sentiment Analysis Data,Bu təcrübə mənim üçün çox dəyərlidir.
Sentiment Analysis Data,Bu məqalə çox maraqlıdır.
Sentiment Analysis Data,Bu restoranın yeməkləri çox dadlıdır.
Sentiment Analysis Data,Bu kitab çox darıxdırıcı idi.
Paraphrased & Augmented Sentences,"O, kitab oxuyurdu."
Paraphrased & Augmented Sentences,Mən sabah kinoya gedirəm.
Paraphrased & Augmented Sentences,Sən heç vaxt yalan deməzsən.
Paraphrased & Augmented Sentences,"Əgər hava yaxşı olsa, biz çölə çıxarıq."
Paraphrased & Augmented Sentences,Bu bina iki il əvvəl tikilib.
Paraphrased & Augmented Sentences,"Çox işləsən, uğurlu olarsan."
Paraphrased & Augmented Sentences,Siz buradaydınızmı?
Paraphrased & Augmented Sentences,Oxuyub qaytarmaq lazımdır.
Paraphrased & Augmented Sentences,Mən məktəbdə oxuyanda çox kitab oxuyardım.
Paraphrased & Augmented Sentences,"O, bu məsələnin həllini tələb edir."
