Category,Sentence
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Il concerto è stato fantastico!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Non mi sento molto bene oggi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Il cibo in quel ristorante era orribile.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Il cane corre nel parco.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Nel parco corre un cane.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Un cane sta correndo nel parco.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Il parco è pieno di cani che corrono.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Mentre passeggiavo, ho visto un cane correre nel parco."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Il mio amico ha visto un cane che correva nel parco.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Un bellissimo cane marrone corre nel parco.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),I cani amano correre nei parchi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Nel parco si vedono spesso cani che corrono.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Il cane stava correndo felicemente nel parco.
