Category,Sentence
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Zordi mo'nn zwenn Jean.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Nou finn gagn enn rankont avek ledirizan IMF.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mo bizin fer enn rapor pou Minister Tourisme.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Premier Minis finn anonse nouvo mezir.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Konferans la pou deroul dan MCB Centre.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mo ti Moris an 2022.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Nou pou al Grand Baie wikenn prosin.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Nou’nn zwenn Profesor Ramanujam.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Pele ti enn gran footballer brezilyen.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mo bien kontan mo nouvo loto!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Mo degoute, servis-la ti bien mové!"
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mo santi mwa bien zwaye azordi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Sa fim-la ti bien long.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mo'nn enpe fatige.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mo trouve sa bien mal.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mo ador manz gato pima!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Pa fer sa, li bien danzere!"
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Li bien malad!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"To'nn bien reisi to l'examen, felicitasyon!"
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Eski to kapav ed mwa?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),To kapav donn mwa enn kout lame?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Mo bizin enn ti ed, to kapav?"
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),To pe fer kwa?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),To kapav explik mwa ankor?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),To get bien!
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mo krwar nou pou gagn lapli.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),To sir ki sa bon?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),To ti dir kiksoz yer?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Nou kapav fer li ankor?
