Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La política de privacidad protege los datos personales del usuario.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Para aplicar al puesto, envíe su currículum y carta de presentación."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El contrato especifica las condiciones del acuerdo entre ambas partes.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Los síntomas incluyen fiebre alta y dolor de cabeza.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Se requiere reserva previa para acceder al evento.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Los términos y condiciones están disponibles en nuestra página web.
"Idioms, Proverbs & Cultural Expressions",Más vale tarde que nunca.
"Idioms, Proverbs & Cultural Expressions",A caballo regalado no le mires el diente.
"Idioms, Proverbs & Cultural Expressions",Estar en las nubes.
"Idioms, Proverbs & Cultural Expressions",Tener más cara que espalda.
"Idioms, Proverbs & Cultural Expressions",No es oro todo lo que reluce.
"Idioms, Proverbs & Cultural Expressions","Quien mucho abarca, poco aprieta."
"Idioms, Proverbs & Cultural Expressions",Cada loco con su tema.
"Idioms, Proverbs & Cultural Expressions",Más vale pájaro en mano que ciento volando.
"Idioms, Proverbs & Cultural Expressions",Estar como una cabra.
"Idioms, Proverbs & Cultural Expressions",No por mucho madrugar amanece más temprano.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Dónde está la oficina de correos? —Está en la calle principal.
Question-Answer Pairs (FAQ & Contextual Understanding),¿A qué hora abre el supermercado? —A las ocho de la mañana.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuál es el plato típico de Sevilla? —El gazpacho andaluz.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Puedo pagar con tarjeta? —Sí, aceptamos Visa y Mastercard."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuánto tiempo tarda el tren a Málaga? —Aproximadamente dos horas.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Me puedes ayudar con este problema? —Por supuesto, dime qué necesitas."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuánto cuesta un billete de autobús? —Depende del destino.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Dónde puedo comprar entradas para el teatro? —En la taquilla o en línea.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cómo se dice ‘hello’ en español? —Se dice ‘hola’.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuál es la mejor época para visitar Andalucía? —La primavera.
Commands & Instructions (Imperative Sentences),Cierra la puerta antes de salir.
Commands & Instructions (Imperative Sentences),Llámame cuando llegues a casa.
Commands & Instructions (Imperative Sentences),No olvides traer tu pasaporte.
Commands & Instructions (Imperative Sentences),Sigue recto y gira a la derecha.
Commands & Instructions (Imperative Sentences),Apaga la luz antes de dormir.
Commands & Instructions (Imperative Sentences),Lávate las manos antes de comer.
Commands & Instructions (Imperative Sentences),Escucha atentamente la explicación.
Commands & Instructions (Imperative Sentences),Toma asiento y espera tu turno.
Commands & Instructions (Imperative Sentences),Dime la verdad sin rodeos.
Commands & Instructions (Imperative Sentences),Practica español todos los días.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mañana viajaré a Granada.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El evento será el 15 de agosto.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Pedro trabaja en la Universidad de Sevilla.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La Giralda es un símbolo de Sevilla.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Carmen es una ópera famosa ambientada en España.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La reunión con el alcalde será el martes.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Real Betis jugará contra el Sevilla FC esta noche.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Antonio Banderas es un actor español muy conocido.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Voy a visitar la Alhambra en primavera.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Museo del Prado tiene una colección increíble.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me encanta pasear por la playa al atardecer.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Odio cuando el tráfico es tan lento.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy muy emocionado por el concierto de esta noche.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),No puedo creer que haya perdido mi cartera.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Este restaurante tiene la mejor paella que he probado.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me pone triste ver tanta contaminación en el mar.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),¡Qué alegría verte después de tanto tiempo!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy nervioso por la entrevista de mañana.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Esta película me ha dejado sin palabras.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),No entiendo por qué la gente es tan impaciente a veces.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hoy hace mucho calor en Sevilla.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"En Sevilla, el calor es intenso hoy."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),El clima está sofocante en la ciudad.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hace una temperatura altísima esta tarde.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No soporto el calor del verano sevillano.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),¡Qué día tan caluroso estamos teniendo!
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),El sol brilla con fuerza esta mañana.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hoy no hay ni una nube en el cielo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),El termómetro marca más de 40 grados.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Parece que estamos dentro de un horno.
