Categories,Sentences
Question-Answer Pairs,Ɛyɛ nokware anaa atoro?
Question-Answer Pairs,Wobɛtumi atwerɛ krataa no?
Question-Answer Pairs,Wo adwumam su ne dɛn?
Question-Answer Pairs,Ɔhaw no fii he bae?
Question-Answer Pairs,Dɛn na wobɛyɛ da a edi hɔ?
Commands & Instructions,Fa nwoma no bra ha.
Commands & Instructions,Kɔfrɛ no ma me.
Commands & Instructions,Kenkan asɛm no kyerɛ me.
Commands & Instructions,To pon no mu.
Commands & Instructions,Ma me nsuo kakra.
Commands & Instructions,Kɔ gua na bra ntɛm.
Commands & Instructions,Sie krataa no yie.
Commands & Instructions,Tie me yie.
Commands & Instructions,Ma yɛnhyia akyire.
Commands & Instructions,Fa akyidifo no bra.
Named Entity Recognition (NER),Kwaku Mensah kɔɔ Sunyani da a etwam.
Named Entity Recognition (NER),Yaa Serwaa te Kumasi.
Named Entity Recognition (NER),Wɔhyiae Accra Ɔpɛpɔn bosome no mu.
Named Entity Recognition (NER),University of Ghana wɔ Legon.
Named Entity Recognition (NER),Ghana dii nkonim wɔ 1957.
Named Entity Recognition (NER),Asamoah Gyan bɔɔ bɔɔl no.
Named Entity Recognition (NER),Brong Ahafo mantam no wɔ Ghana.
Named Entity Recognition (NER),Kwame Nkrumah yɛɛ Ghana ɔmampanyin a edi kan.
Named Entity Recognition (NER),Wɔyɛɛ afahyɛ no Kwasiada.
Named Entity Recognition (NER),Sunyani Senior High School wɔ Bono mantam mu.
Sentiment Analysis,Me ani gye paa wɔ asɛm no ho.
Sentiment Analysis,Me werɛ how wɔ nea esii no ho.
Sentiment Analysis,Ɛyɛ asɛm a ɛma akomam dwo.
Sentiment Analysis,Me bo afuw paa.
Sentiment Analysis,M’ani nnye nea woyɛe no ho.
Sentiment Analysis,Ɛyɛ ade pa paa.
Sentiment Analysis,Ɛhaw me kakra.
Sentiment Analysis,Me ho adwiriw me.
Sentiment Analysis,Ɛyɛ anigye bere.
Sentiment Analysis,Nea woka no yɛ nokware.
Paraphrased & Augmented Sentences,Me kɔɔ gua no anɔpa.
Paraphrased & Augmented Sentences,"Anɔpa no, mekɔɔ gua."
Paraphrased & Augmented Sentences,Yɛbɛhyia ɔkyena.
Paraphrased & Augmented Sentences,Ɔkyena na yɛbɛhyia.
Paraphrased & Augmented Sentences,Ɔreba fie.
Paraphrased & Augmented Sentences,Fie na ɔreba.
Paraphrased & Augmented Sentences,Me pɛ adwuma no.
Paraphrased & Augmented Sentences,Adwuma no na mepɛ.
Paraphrased & Augmented Sentences,Wɔredi adwuma no.
Paraphrased & Augmented Sentences,Adwuma no na wɔredi.
