Categories,Sentences
Commands & Instructions (Imperative Sentences),"Mma no ntɛm, ɛyɛ bɔne."
Commands & Instructions (Imperative Sentences),Tie nea meka na yɛ pɛpɛɛpɛ.
Commands & Instructions (Imperative Sentences),Bɔ abɔnten na fa ɔpɔnkɔ no ka ho.
Commands & Instructions (Imperative Sentences),Gyina hɔ na twɛn kɔkɔɔ no.
Commands & Instructions (Imperative Sentences),Kyerɛ wɔn sɛ wɔmmra mprempren.
Commands & Instructions (Imperative Sentences),Twa krataa no na fa kɔ ɔpanyin no.
Commands & Instructions (Imperative Sentences),Da no ho na gyaw hɔ kwan.
Commands & Instructions (Imperative Sentences),Fa wo ho hyɛ nsuo no mu nkɔ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kofi Mensah kɔɔ Kumasi anɔpa no.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Nana Ama yɛ dɔkita wɔ Korle Bu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Yɛhyiaa ɔmanpanin no wɔ Jubilee House.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Abena kɔɔ ɛkɔmfoɔ no wɔ Cape Coast.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kwame Nkrumah yɛ ɔmanpanin a ɔyɛɛ ade.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ɛda a ɛto so abiɛsa wɔ Oforikrom na yɛyɛɛ afahyɛ no.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Yɛyɛɛ adwuma no wɔ Accra Technical University.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kojo ne Akua yɛ nnipa a wɔfiri Takoradi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ɔkyeame no ka kyerɛɛ ɔman no sɛnea ɛbɛyɛ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ɛyɛɛ sɛn wɔ Asanteman Council hɔ anɔpa no.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me ho yɛ me dɛ paa anɔpa yi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),M’ani gye sɛ meyɛɛ no yie.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ yaw paa sɛ meguu me ho fi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ me anigye sɛ wokae me.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ me yaw sɛ ɔde me ho kɔɔ animuonyam mu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ anika sɛ mehunuu no bio.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me werɛ aho sɛ meyɛɛ sɛ meyɛɛ no bɔne.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ me bo fɔ paa sɛ wɔka saa asɛm no.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛma me ani gye sɛ me ho kɔ yie.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me werɛ how sɛ wɔyɛɛ saa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔrekɔ dan no mu afei.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔyɛ rehyia no wɔ fie.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔwɔ ne kwan so kɔ dan no mu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔbɛhyia no afei wɔ fie.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔde ne ho rekɔ dan no mu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔkɔpɛ no wɔ fie.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔhyɛ ne ho ma ɔde bɛhyia no.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔyɛ no sɛ ɔde ne ho bɛhyia no afei.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔbɛyɛ ne ho adwuma wɔ fie.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔde ne ho rekɔ ne dan mu.
