Categories,Sentences
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tekinisiɛn wu da ga radio ki kɛnɛya caŋa kili ni wɛ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Kaarita yuuro ki ma sɛbɛ fɔlɔ, sani ma da wolo ni."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ministɛrɛ wu ya kalaa yaŋmuyɔ pa sikɔli wuu mu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kurunɛri wu di ma pye ma sɔɡɔma kilɛ sɔɔ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Faso jɔntɔrɔ ya sege ki soro, na sanha lɛtɛrɛ ki kan."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Sɛnɛgɛ kɛnɛya sɛmɛ ya pye na pu da mɔɔgɔ wuu tɔɔyɔ ɲaari.
"Idioms, Proverbs & Cultural Expressions","Ɲɔyɔ shuun ya jomɔ ɲɛhɛŋi, ga ɲɔ kili ya yaha fɔɔri."
"Idioms, Proverbs & Cultural Expressions","Ŋmuu ɲɛhɛ daan, li ya já liyɛ katinnɛ kɔn wɛ."
"Idioms, Proverbs & Cultural Expressions",Ponɔ la pʼa gbo na taga la shuugi.
"Idioms, Proverbs & Cultural Expressions","Sipya ya ɲɔkuuŋɔ fɔɔ, ga funŋɔ ki ya yala."
"Idioms, Proverbs & Cultural Expressions","Caŋa ya xɔ, ga yaha ki da shɛ bɛrɛ ni."
"Idioms, Proverbs & Cultural Expressions","Nɔhɔpiire ya kolo, ni yaha ya taan wɛ."
"Idioms, Proverbs & Cultural Expressions","Kanhama ya xhuli wa ni, wee di da soro wɛ."
"Idioms, Proverbs & Cultural Expressions","Faan wu ya ɲaari, ga sɛmɛ ki ya shɛ ni bɛɛri."
"Idioms, Proverbs & Cultural Expressions",Jomɔ wii ya pye ba lɔhɔ: a da wolo teɡe ni.
"Idioms, Proverbs & Cultural Expressions","Yɛrɛ kili bu xɔ, jalaa piire da gana wɛ."
Question-Answer Pairs (FAQ & Contextual Understanding),«Miyɛnɡaa ɲɛ dɛgɛ wɛ?» — «Miyɛnɡaa ɲɛ mamaara ɲɔ wɛ.»
Question-Answer Pairs (FAQ & Contextual Understanding),«Sɛgou shɛ ni ɲaha?» — «A shɛ na baraa ni suɡu yàa.»
Question-Answer Pairs (FAQ & Contextual Understanding),"«Sɛbɛ ki bɛɛri ya nɔ wɛ?» — «A nɔ, ga a sanha ma sɛgɛ.»"
Question-Answer Pairs (FAQ & Contextual Understanding),"«Ma da ga siniŋɛ shɛ wɛ?» — «Nɛ da ga, ni caŋa ya taan.»"
Question-Answer Pairs (FAQ & Contextual Understanding),"«Nɛ na já lɔhɔ min wɛ?» — «Ee, lɔhɔ ki kɛnɛ ya wɔ.»"
Question-Answer Pairs (FAQ & Contextual Understanding),«Pii di ɲaha pye?» — «Pii di kalaa ni sɛbɛ sɛgɛ.»
Question-Answer Pairs (FAQ & Contextual Understanding),"«Kɔnɔ ti ɲɛ haali ni?» — «A ɲɛ haali, ga nige ya na.»"
Question-Answer Pairs (FAQ & Contextual Understanding),"«Yee ya radio ki logo wɛ?» — «Ee, xəbari wu ya ba.»"
Question-Answer Pairs (FAQ & Contextual Understanding),"«Ami ya shɛ dɔkitɔrɔ mu wɛ?» — «A shɛ, na jaabi soro.»"
Question-Answer Pairs (FAQ & Contextual Understanding),"«Nɛ ɲɛ mɛ?» — «Ma ɲɛ kɛrɛden, ma na kalaa.»"
Commands & Instructions (Imperative Sentences),"Yi na ba, wù giraya cee sisan."
Commands & Instructions (Imperative Sentences),"Sɛbɛ ki lɔ, na ma ɲɔmɛɛ sɛbɛ kanaŋa ni."
Commands & Instructions (Imperative Sentences),"Da lɔhɔ ki min, sani ma da baara daminɛ."
Commands & Instructions (Imperative Sentences),"Ma ɲaha shɔ tɔɔyɔ ni, ga ganha da fɔɔri jo."
Commands & Instructions (Imperative Sentences),Yee na kɔrɔ kan koro wu mu.
Commands & Instructions (Imperative Sentences),Ma téléphone ki ganha da le lɔhɔ ki ni wɛ.
Commands & Instructions (Imperative Sentences),"Caŋa ki tɔɔ lɛtɛrɛ na, na a kan kɛɡi ni."
Commands & Instructions (Imperative Sentences),"Sikɔli shɛ, na ma sɛmɛ ki kalaa xuuni."
Commands & Instructions (Imperative Sentences),"Dɔkitɔrɔ wu logo, na fɛnɛ ki ta caŋa fɛɛri."
Commands & Instructions (Imperative Sentences),"Yaha ki shɔ, na nɔhɔ bɛ yaha pee mu."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Fanta Traoré ya ba Koutiala na, caŋa 12 mars 2026."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bakari Dembélé di sɛmɛ ki kan Association Mamara mu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Aminata Coulibaly ya shɛ Ségou ni Yɛnɛyɛli caŋa ki na.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Musa Sanogo ya radio Mali logo San fiige ki ni.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Centre de Santé de Bla ya dɔkitɔrɔ kili soro sɔɡɔma na.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",École Fondamentale de Koutiala ya denmisɛn bɛɛri yiri pinnɛ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Agence Orange Mali ya téléphone kɔnɔ ti kɛnɛya Bamako ni.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mairie de Sikasso ya lɛtɛrɛ ki sɛbɛ 5 avril 2026 na.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Institut Abdoulaye Barry ya Miyɛnɡaa sɛmɛ ki ɲaari.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Karaba Damɛlɛ ni Singali Jara ya giraya ye kalaa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Nɛ funŋɔ ya taan, bani baara ki ya nɔ xuuni."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Awa funŋɔ ya xhuli, bani xəbari wu ya fɔɔri."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Bakari ya ɲɛɛgɛ soro, ga a sanha shɛ baara na."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Pii bɛɛri ya faan, na giraya wu cee mɛ."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Nɔhɔpiire yi ya kolo, a jalaa piire bɛɛri ya fɛrɛ."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ma jo wu ya ɲɔmɛɛ, ga a na nɛ funŋɔ shɔ."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Kanhama wu ya pɛlɛ, bani nɛ sɛmɛ ki tunu."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Nɛ ya se, ga lɔhɔ kɛnɛ ki ya nɔhɔ nɛ mu."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Pii ya shɔn, bani radio ki ya ɲɔkuuŋɔ ɲaari."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Da wu yaha, nɛ funŋɔ da taan wɛ."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Fanta ya sɛmɛ ki kalaa caŋa ki funŋɔ ni.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Caŋa ki funŋɔ ni, Fanta ya sɛmɛ ki kalaa."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Sɛgou suɡu ni, Bakari ya kɔnɔ ti san."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bakari ya kɔnɔ ti san Sɛgou suɡu ni.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ami di dɔkitɔrɔ wu logo na kɛnɛya soro.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Kɛnɛya soro ka bɛ, Ami di dɔkitɔrɔ wu logo."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Yee bɛɛri di Miyɛnɡaa jo na nɔhɔ ni.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Miyɛnɡaa ɲɔ na, yee bɛɛri di nɔhɔ jo."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Sɛmɛ ki ya nɔ, ga a sanha da sɛgɛ."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"A sanha da sɛgɛ, hali sɛmɛ ki ya nɔ."
