Category,Sentence
Sentiment Analysis Data,Det var en utrolig inspirerende tale.
Sentiment Analysis Data,Denne restauranten har fantastisk mat.
Sentiment Analysis Data,Jeg er ekstremt skuffet over servicen.
Sentiment Analysis Data,Det er en helt grei bok.
Sentiment Analysis Data,Dette var en veldig rørende historie.
Paraphrased & Augmented Sentences,Jeg skal gå til butikken. -> Jeg har tenkt å dra til butikken.
Paraphrased & Augmented Sentences,Han liker å lese bøker. -> Han har glede av å lese.
Paraphrased & Augmented Sentences,Vi skal på ferie i juli. -> Vi reiser bort i sommer.
Paraphrased & Augmented Sentences,Kan du hjelpe meg? -> Kan du gi meg en hånd?
Paraphrased & Augmented Sentences,Jeg er veldig glad i kaffe. -> Kaffe er noe av det beste jeg vet.
Paraphrased & Augmented Sentences,Hun er flink til å synge. -> Hun har en vakker stemme.
Paraphrased & Augmented Sentences,Det var en god film. -> Filmen var virkelig bra.
Paraphrased & Augmented Sentences,Jeg trener ofte. -> Jeg trener regelmessig.
Paraphrased & Augmented Sentences,Møtet er klokken tre. -> Vi møtes klokken tre.
Paraphrased & Augmented Sentences,Dette er interessant. -> Dette fanger min oppmerksomhet.
