Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",این شرکت در سال ۱۹۹۸ تاسیس شد و از آن زمان به موفقیت‌های بسیاری دست یافته است.
"Idioms, Proverbs & Cultural Expressions",دیوار موش داره، موش هم گوش داره.
"Idioms, Proverbs & Cultural Expressions",گر صبر کنی، ز غوره حلوا سازی.
"Idioms, Proverbs & Cultural Expressions",ماهی را هر وقت از آب بگیری تازه است.
"Idioms, Proverbs & Cultural Expressions",تا تنور داغه، نون رو بچسبون.
"Idioms, Proverbs & Cultural Expressions",هر که بامش بیش، برفش بیشتر.
"Idioms, Proverbs & Cultural Expressions",کار از محکم‌کاری عیب نمی‌کنه.
"Idioms, Proverbs & Cultural Expressions",دوستی خاله خرسه.
"Idioms, Proverbs & Cultural Expressions",آب که از سر گذشت، چه یک وجب چه صد وجب.
"Idioms, Proverbs & Cultural Expressions",از این گوش می‌گیره، از اون گوش ول می‌کنه.
"Idioms, Proverbs & Cultural Expressions",دل به دریا زدن.
Question-Answer Pairs (FAQ & Contextual Understanding),چطور می‌توانم یک بلیط قطار رزرو کنم؟
Question-Answer Pairs (FAQ & Contextual Understanding),ساعت کار بانک‌ها چطور است؟
Question-Answer Pairs (FAQ & Contextual Understanding),چرا آب دریا شور است؟
Question-Answer Pairs (FAQ & Contextual Understanding),آیا این محصول شامل ضمانت می‌شود؟
Question-Answer Pairs (FAQ & Contextual Understanding),چگونه می‌توانم برای ویزا اقدام کنم؟
Question-Answer Pairs (FAQ & Contextual Understanding),این غذا چطور تهیه می‌شود؟
Question-Answer Pairs (FAQ & Contextual Understanding),چه تفاوتی بین CPU و GPU وجود دارد؟
Question-Answer Pairs (FAQ & Contextual Understanding),چند ساعت طول می‌کشد تا بسته به مقصد برسد؟
Question-Answer Pairs (FAQ & Contextual Understanding),چرا آسمان آبی است؟
Question-Answer Pairs (FAQ & Contextual Understanding),چطور می‌توانم حسابم را بازیابی کنم؟
Commands & Instructions (Imperative Sentences),در را ببند!
Commands & Instructions (Imperative Sentences),به سمت راست بپیچ.
Commands & Instructions (Imperative Sentences),لطفاً این فرم را پر کنید.
Commands & Instructions (Imperative Sentences),روی دکمه‌ی ارسال کلیک کنید.
Commands & Instructions (Imperative Sentences),با احتیاط رانندگی کنید.
Commands & Instructions (Imperative Sentences),دست‌هایت را بشوی!
Commands & Instructions (Imperative Sentences),لطفاً ساکت باشید.
Commands & Instructions (Imperative Sentences),تلفنت را خاموش کن.
Commands & Instructions (Imperative Sentences),کارت شناسایی خود را نشان دهید.
Commands & Instructions (Imperative Sentences),دستورالعمل‌ها را به دقت دنبال کنید.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",تهران پایتخت ایران است.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",سارا امروز به بانک ملت رفت.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",شرکت اپل جدیدترین گوشی خود را معرفی کرد.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",جشنواره فیلم فجر در بهمن‌ماه برگزار می‌شود.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",البرت انیشتین فیزیک‌دان معروفی بود.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",متروی تهران یکی از شلوغ‌ترین متروهای جهان است.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",دانشگاه تهران یکی از قدیمی‌ترین دانشگاه‌های ایران است.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",مسابقات جام جهانی در سال ۲۰۲۲ در قطر برگزار شد.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",پستچی بسته‌ای برای علی آورد.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",کتابخانه ملی ایران در میدان حقانی قرار دارد.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),امروز خیلی خوشحالم، چون امتحانم را عالی دادم!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),این فیلم واقعا افتضاح بود، اصلا پیشنهاد نمی‌کنم.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),چه روز زیبایی! کاش همیشه اینطور هوا خوب باشد.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),از شنیدن این خبر ناراحت شدم.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),غذا فوق‌العاده خوشمزه بود، ممنون از مهمان‌نوازی شما.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),متاسفم، اما این محصول انتظاراتم را برآورده نکرد.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),من همیشه از این رستوران خرید می‌کنم، خیلی با کیفیت است.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),چقدر هیجان‌انگیز! نمی‌توانم صبر کنم برای این سفر.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),این گوشی خیلی گرونه ولی ارزشش رو داره.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),واقعا از این سرویس راضی هستم، خیلی خوب کار می‌کنه.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),او دیروز به مدرسه رفت.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),دیروز او به مدرسه مراجعه کرد.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),من در حال خواندن یک کتاب هستم.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),یک کتاب دارم که در حال خواندن آن هستم.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),فردا به سینما خواهم رفت.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),من قصد دارم فردا به سینما بروم.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),اگر باران ببارد، چترم را می‌آورم.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),در صورت بارش باران، چترم همراه من خواهد بود.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),این نامه توسط او نوشته شده است.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),او این نامه را نوشته است.
