Category,Sentence
Question-Answer Pairs,"¿Cómo se prepara una salteña? - Primero haces la masa, luego el relleno."
Question-Answer Pairs,¿Qué opinas del nuevo gobierno? - Creo que traerá cambios importantes.
Question-Answer Pairs,¿Cuándo es el próximo partido? - El sábado a las 5 de la tarde.
Question-Answer Pairs,"¿Puedes recomendarme un buen libro? - Sí, 'Los Ríos Profundos' de Arguedas."
Question-Answer Pairs,¿Cómo llego a la plaza principal? - Camina tres cuadras y gira a la derecha.
Commands & Instructions,"Enciende la luz, por favor."
Commands & Instructions,Cierra la puerta antes de salir.
Commands & Instructions,Escribe tu nombre en el formulario.
Commands & Instructions,Haz clic en el botón para continuar.
Commands & Instructions,Llámame cuando llegues a casa.
Commands & Instructions,No olvides apagar la computadora.
Commands & Instructions,Sigue las instrucciones del manual.
Commands & Instructions,Di tu nombre en voz alta.
Commands & Instructions,Recoge tu cuarto antes de salir.
Commands & Instructions,Entrega el informe antes del viernes.
Named Entity Recognition,María visitó La Paz el año pasado.
Named Entity Recognition,El presidente Luis Arce habló en la conferencia.
Named Entity Recognition,Bolivia tiene tres regiones geográficas principales.
Named Entity Recognition,La empresa YPFB exporta gas a Brasil.
Named Entity Recognition,El Carnaval de Oruro es famoso mundialmente.
Named Entity Recognition,El Salar de Uyuni es el mayor desierto de sal.
Named Entity Recognition,Cochabamba es conocida como la ciudad de la eterna primavera.
Named Entity Recognition,El Banco Central de Bolivia regula la economía.
Named Entity Recognition,Santa Cruz es la ciudad más poblada de Bolivia.
Named Entity Recognition,El Lago Titicaca es el lago navegable más alto del mundo.
Sentiment Analysis Data,Estoy muy feliz con mi nuevo trabajo.
Sentiment Analysis Data,"Este servicio es terrible, nunca volveré."
Sentiment Analysis Data,"Me encanta la comida boliviana, es deliciosa."
Sentiment Analysis Data,Odio esperar en largas filas.
Sentiment Analysis Data,"El evento estuvo increíble, lo disfruté mucho."
Sentiment Analysis Data,"No me gustó la película, fue aburrida."
Sentiment Analysis Data,Estoy emocionado por las vacaciones.
Sentiment Analysis Data,"Me siento triste hoy, no sé por qué."
Sentiment Analysis Data,La música de este artista es inspiradora.
Sentiment Analysis Data,No soporto el tráfico en la ciudad.
Paraphrased & Augmented Sentences,Ayer fui a comprar frutas al mercado.
Paraphrased & Augmented Sentences,Voy al mercado a comprar frutas cada semana.
Paraphrased & Augmented Sentences,Mañana tendré una reunión importante en la oficina.
Paraphrased & Augmented Sentences,Voy a tener una reunión clave mañana.
Paraphrased & Augmented Sentences,"Si tuviera más tiempo, aprendería guitarra."
Paraphrased & Augmented Sentences,"Si dispusiera de más tiempo, aprendería a tocar la guitarra."
Paraphrased & Augmented Sentences,Él ha estado esperando su pedido desde la semana anterior.
Paraphrased & Augmented Sentences,Hace una semana que espera su pedido.
Paraphrased & Augmented Sentences,El libro será leído por los estudiantes el mes próximo.
Paraphrased & Augmented Sentences,"El mes próximo, los estudiantes leerán el libro."
