Category,Sentence
"Idioms, Proverbs & Cultural Expressions",தலைக்கு முடி இல்லாதவன் கிறிஸ்துமஸ் க்ரீம் வாங்குகிறான்.
"Idioms, Proverbs & Cultural Expressions",அரைக்கால் வெட்டியவன் மீண்டும் போர் போயிற்று.
"Idioms, Proverbs & Cultural Expressions",குழந்தை அழாதா தாய்க்கு பால் வராது.
"Idioms, Proverbs & Cultural Expressions",காட்டு எருமை போல இருக்கிறது.
"Idioms, Proverbs & Cultural Expressions",பூனையைத் தூக்கி விட்டால் எலி ஆடுகிறது.
"Idioms, Proverbs & Cultural Expressions",அகத்து இனிக்கும் பழம் வெளியில் புளிக்கும்.
"Idioms, Proverbs & Cultural Expressions",சிறிய சொற்கள் பெரிய பொருள்களை உடையவை.
"Idioms, Proverbs & Cultural Expressions",நன்றாக சிந்தித்து செயல் படுங்கள்.
"Idioms, Proverbs & Cultural Expressions",மழை வரும் முன் கூடு கட்ட வேண்டும்.
Question-Answer Pairs (FAQ & Contextual Understanding),தமிழ்நாட்டின் தலைநகரம் என்ன? - சென்னை.
Question-Answer Pairs (FAQ & Contextual Understanding),இந்த புத்தகம் எங்கே வாங்கலாம்? - கடைகளில் கிடைக்கும்.
Question-Answer Pairs (FAQ & Contextual Understanding),"பயண அனுமதி தேவையா? - ஆம், தேவையான ஆவணங்கள் தேவை."
Question-Answer Pairs (FAQ & Contextual Understanding),"நீங்கள் உங்கள் ஆர்டர் ரத்து செய்ய முடியுமா? - இல்லை, இது இறுதியானது."
Question-Answer Pairs (FAQ & Contextual Understanding),பார்சல் எப்போது வந்துவிடும்? - 3 நாட்களுக்குள்.
Question-Answer Pairs (FAQ & Contextual Understanding),உங்கள் பெயர் என்ன? - என் பெயர் ராஜா.
Question-Answer Pairs (FAQ & Contextual Understanding),இந்தக் கணக்கு எப்போது முடிவடையும்? - ஒன்பது மாதங்களில்.
Question-Answer Pairs (FAQ & Contextual Understanding),"இன்று வெயில் கடுமையாக இருக்கிறதா? - ஆம், அதிகமான சூடு."
Question-Answer Pairs (FAQ & Contextual Understanding),"நீங்கள் உங்கள் கடன் கட்ட முடியுமா? - ஆம், ஆன்லைனில் கட்டலாம்."
Question-Answer Pairs (FAQ & Contextual Understanding),இந்த தகவல் எங்கே கிடைக்கும்? - இணையத்தில்.
Commands & Instructions (Imperative Sentences),இந்தக் கோப்பை திறக்கவும்.
Commands & Instructions (Imperative Sentences),மெதுவாக பேசுங்கள்.
Commands & Instructions (Imperative Sentences),உங்கள் பெயரை எழுதுங்கள்.
Commands & Instructions (Imperative Sentences),உங்களைச் சுற்றி பாருங்கள்.
Commands & Instructions (Imperative Sentences),இந்தப் புத்தகத்தை வாசிக்கவும்.
Commands & Instructions (Imperative Sentences),என் கூற்றை கவனிக்கவும்.
Commands & Instructions (Imperative Sentences),இந்த முறையை முயற்சி செய்யுங்கள்.
Commands & Instructions (Imperative Sentences),முந்தைய பக்கம் செல்லுங்கள்.
Commands & Instructions (Imperative Sentences),தயவுசெய்து பதில் அளிக்கவும்.
Commands & Instructions (Imperative Sentences),செயல்முறையை பின்பற்றவும்.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",சென்னை ஒரு பெரிய நகரம்.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ராஜா ஒரு நல்ல மாணவன்.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",மும்பை இந்தியாவின் பொருளாதார தலைநகரம்.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",கோவை ஒரு தொழில்துறை மையம்.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",தமிழ்நாட்டில் பல கோயில்கள் உள்ளன.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ஜூன் மாதத்தில் பள்ளிகள் திறக்கின்றன.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",மஹாத்மா காந்தி ஒரு தேசிய தலைவர்.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",சங்கமம் ஒரு தமிழ் வார இதழ்.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",டிஸ்னி ஒரு பிரபலமான நிறுவனம்.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",இந்த மின்-அஞ்சல் முகவரி சரியா?
Sentiment Analysis Data (Emotion & Opinion-based Sentences),இந்த உணவு மிகவும் அருமை!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),நான் இன்று மிகவும் சோகமாக இருக்கிறேன்.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),அவன் எனக்கு மிகுந்த உதவி செய்தான்.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),நான் இப்போது மிகவும் கோபமாக இருக்கிறேன்.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),இந்த நிகழ்ச்சி மிகவும் ருசியானது!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),எனக்கு இது பிடிக்கவில்லை.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),நீ எப்போதும் எனக்கு ஆதரவு தருகிறாய்.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),அதை நினைத்தால் எனக்கு மகிழ்ச்சி வருகிறது.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),நான் மிகவும் பயமாக உணர்கிறேன்.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),அந்த அனுபவம் கொடுமையாக இருந்தது.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்குச் சென்றான்.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்கு சென்றிருக்கிறான்.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்குச் செல்லவிருக்கிறான்.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்குச் சென்றுவிட்டான்.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்கு செல்லவில்லை.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்குச் சென்றிருக்க முடியாது.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்குச் செல்லலாம்.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்குச் சென்றால் நல்லது.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்குச் செல்வதை விரும்புகிறான்.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),அவன் பள்ளிக்குச் செல்லாமல் இருந்துவிட்டான்.
