Categories,Sentences
Question-Answer Pairs (FAQ & Contextual Understanding),Интернет мӗн тивӗҫлӗ?
Question-Answer Pairs (FAQ & Contextual Understanding),Экология мӗншӗн важнӑ?
Question-Answer Pairs (FAQ & Contextual Understanding),Вӑхӑтпа управлять мӗнле?
Question-Answer Pairs (FAQ & Contextual Understanding),Книга мӗншӗн вулама тивӗҫлӗ?
Question-Answer Pairs (FAQ & Contextual Understanding),Чӑваш халӑхӗн традицийӗ мӗнле?
Commands & Instructions (Imperative Sentences),Кӗнеке вула.
Commands & Instructions (Imperative Sentences),Ачаҫемпе калаҫ.
Commands & Instructions (Imperative Sentences),Документне ҫыр.
Commands & Instructions (Imperative Sentences),Тӗрӗс ответне суйла.
Commands & Instructions (Imperative Sentences),Шкулта вӑхӑтӗпе пыр.
Commands & Instructions (Imperative Sentences),Телефонна хуп.
Commands & Instructions (Imperative Sentences),Тӗпчеве пуҫла.
Commands & Instructions (Imperative Sentences),Проектне вӗҫле.
Commands & Instructions (Imperative Sentences),Шӑпӑртласа калама ан тыт.
Commands & Instructions (Imperative Sentences),Килте тӑр.
Named Entity Recognition (NER) Data,Чебоксары — Чӑваш Республикаӑн столица.
Named Entity Recognition (NER) Data,Иван Яковлев Чӑваш халӑхӗн просветителӗ.
Named Entity Recognition (NER) Data,Волга шывӗ Чебоксарсем урлӑ юхать.
Named Entity Recognition (NER) Data,2024 ҫулта фестиваль ирттерӗлчӗ.
Named Entity Recognition (NER) Data,Чӑваш драм театрӗ халӑхшӑн уҫӑ.
Named Entity Recognition (NER) Data,Москвара форум ирттерӗлчӗ.
Named Entity Recognition (NER) Data,Александр Пушкин поэт пулнӑ.
Named Entity Recognition (NER) Data,Шупашкарта университет пур.
Named Entity Recognition (NER) Data,Россия Федерациӗ Чӑваш Республикаӑн составӗнче.
Named Entity Recognition (NER) Data,Казань — Татарстан столица.
Sentiment Analysis Data,Паян манӑн кӑмӑлӗ хӗвел пек ҫутӑ.
Sentiment Analysis Data,Ку хыпар манӑн кӑмӑла сивӗтчӗ.
Sentiment Analysis Data,Эпӗ ку ӗҫпе хавасланатӑп.
Sentiment Analysis Data,Вӑл хӑйне пӗччен туять.
Sentiment Analysis Data,Ку кино ытла интереслӗ.
Sentiment Analysis Data,Проблемӑ манӑн нервене тытать.
Sentiment Analysis Data,"Эпӗ шанатӑп, пурӑнӑҫ лайӑх пулать."
Sentiment Analysis Data,Ку проект мана хӑюлӑх парӗ.
Sentiment Analysis Data,Сӑмахӗ манӑн кӑмӑла пӗтерчӗ.
Sentiment Analysis Data,Эпӗ канашлӑ.
Paraphrased & Augmented Sentences,Эпӗ Чебоксарта пурӑнатӑп.
Paraphrased & Augmented Sentences,Ман пурӑнӑҫӑм Чебоксарта иртсе пырать.
Paraphrased & Augmented Sentences,Шупашкарта эпӗ ӗҫлетӗп.
Paraphrased & Augmented Sentences,Эпӗ ӗҫе Шупашкарта тӑватӑп.
Paraphrased & Augmented Sentences,Вӗсем чӑваш чӗлхине вӗренеҫҫӗ.
Paraphrased & Augmented Sentences,Чӑваш чӗлхи вӗсемшӗн интереслӗ.
Paraphrased & Augmented Sentences,Паян сивӗ кун.
Paraphrased & Augmented Sentences,Кун паян сивӗрех.
Paraphrased & Augmented Sentences,Эпӗ книга вулатӑп.
Paraphrased & Augmented Sentences,Книга вулама эпӗ юрататӑп.
