Categories,Sentences
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ngai ho ngit, ngit oi lai."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ngai m guang m biang si.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ngai he̍n long ngit.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ngai zong si disappointed zoi exam.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ngai he̍n grateful ka yin.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ngai si joyful ka success.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngai oi hok su everyday.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngai ngit ngit hok su.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngai ho su hok su.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngai oi biang smarter zoi hok su.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngai loi hak-hau hok su zoi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngai ai learn new things daily.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Ngai zong si student, ngai hok su."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngai loi ha̍k-hau hok su guang.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ngai zoi learn Hakka speech.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Ngai ngit hok su, ngit fa progress."
