Categories,Sentences
Question-Answer Pairs (FAQ & Contextual Understanding),— Хъума кӏуладиз? — Са кӏуладиз чун.
Question-Answer Pairs (FAQ & Contextual Understanding),— Авар хӏин дац? — Са авар чун.
Question-Answer Pairs (FAQ & Contextual Understanding),"— Гъечва са бацӏал? — Да, бацӏал кӏвалай."
Question-Answer Pairs (FAQ & Contextual Understanding),"— Лъачу ву аъ? — Лъачу, кӏуладиз чун."
Question-Answer Pairs (FAQ & Contextual Understanding),— Къвада цӏикӏин? — Къвада хъума жугъ.
Commands & Instructions (Imperative Sentences),Кӏвал чӏал!
Commands & Instructions (Imperative Sentences),Баца къвали!
Commands & Instructions (Imperative Sentences),Хъиндал хьо гъеттар!
Commands & Instructions (Imperative Sentences),Хъулав лъахъур!
Commands & Instructions (Imperative Sentences),Къана бугъа!
Commands & Instructions (Imperative Sentences),Гъана кӏулада!
Commands & Instructions (Imperative Sentences),Масса хъунду!
Commands & Instructions (Imperative Sentences),Гъанали сагъир!
Commands & Instructions (Imperative Sentences),Бата къай!
Commands & Instructions (Imperative Sentences),Жугъ гъечва!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Са Алихан чун.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Хъинда Москвада ву.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",2022 шена кӏуладиз чун.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ООО «Гъула» батал фирма.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Лизгинка авар хъума кӏуладиз.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Зухра хъума лъачу хьан.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Школа №3 хьан кӏуладиз чун.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Кавказда авар гъули ву.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Амина къвада бацӏай.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Имам Шамиль хьан хъума гьалаб.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Са хъума къулаб ву.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Къай жугъ са хьулаб.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Гъар кӏуладиз батал!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Са масса къай.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Хъума жугъ чу вац.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Батал везул, са къай кӏуладиз."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Са лъачу са ву.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Хӏин хъума къай кӏуладиз.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Гъула са цӏикӏин!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Цӏикӏин гъечва батал.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Са кӏуладиз хъинда.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Хъинда са кӏуладиз.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Са хъинда кӏуладиз ву.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Кӏуладиз са хъинда чун.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Хъинда кӏуладиз са чун.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Кӏуладиз ву са хъинда.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Са ву хъинда кӏуладиз.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ву са хъинда кӏуладиз чун.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Хъинда кӏуладиз ву са.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Кӏуладиз са чун хъинда.
