Category,Sentence
Question-Answer Pairs,Comment fonctionne cet appareil ? Il suffit d’appuyer sur ce bouton.
Commands & Instructions,Ferme la porte.
Commands & Instructions,Éteins la lumière.
Commands & Instructions,Appelle-moi demain.
Commands & Instructions,Ne touche pas à ça !
Commands & Instructions,Suis-moi.
Commands & Instructions,Regarde ce document.
Commands & Instructions,Écoute attentivement.
Commands & Instructions,Va chercher du pain.
Commands & Instructions,Écris-moi un message.
Commands & Instructions,Lisez attentivement les consignes.
Named Entity Recognition (NER) Data,Marie est allée à Bruxelles hier.
Named Entity Recognition (NER) Data,Apple a annoncé un nouveau produit.
Named Entity Recognition (NER) Data,Le 14 juillet est une fête nationale.
Named Entity Recognition (NER) Data,Google domine le marché de la recherche en ligne.
Named Entity Recognition (NER) Data,La Tour Eiffel est située à Paris.
Named Entity Recognition (NER) Data,Amazon livre en Belgique rapidement.
Named Entity Recognition (NER) Data,"Hier, j’ai rencontré Paul à Gand."
Named Entity Recognition (NER) Data,L'ONU organise une conférence à Genève.
Named Entity Recognition (NER) Data,Le match Belgique-France aura lieu ce soir.
Named Entity Recognition (NER) Data,"Mardi dernier, nous avons visité Anvers."
Sentiment Analysis Data,"J'adore cette chanson, elle est magnifique !"
Sentiment Analysis Data,"Ce film est affreux, je ne le recommande pas."
Sentiment Analysis Data,Je suis tellement heureux aujourd’hui !
Sentiment Analysis Data,Ce repas est délicieux.
Sentiment Analysis Data,Ce service client est inacceptable.
Sentiment Analysis Data,J’ai passé une excellente journée avec mes amis.
Sentiment Analysis Data,Ce produit est une vraie déception.
Sentiment Analysis Data,Je suis neutre sur ce sujet.
Sentiment Analysis Data,"Il fait vraiment beau aujourd'hui, c'est agréable !"
Sentiment Analysis Data,Je suis extrêmement frustré par cette situation.
Paraphrased & Augmented Sentences,"Il fait chaud aujourd'hui. → Aujourd'hui, la température est élevée."
Paraphrased & Augmented Sentences,J'aime lire des livres. → Lire est une de mes passions.
Paraphrased & Augmented Sentences,Peux-tu m’aider ? → Pourrais-tu me donner un coup de main ?
Paraphrased & Augmented Sentences,Ce restaurant est bon. → On mange très bien ici.
Paraphrased & Augmented Sentences,Je suis fatigué. → Je n’ai plus d’énergie.
Paraphrased & Augmented Sentences,Le film était intéressant. → J’ai trouvé le film captivant.
Paraphrased & Augmented Sentences,Il est en retard. → Il n'est pas encore arrivé.
Paraphrased & Augmented Sentences,Elle est contente. → Elle semble très heureuse.
Paraphrased & Augmented Sentences,Je vais au travail. → Je me rends à mon bureau.
Paraphrased & Augmented Sentences,Nous avons gagné ! → La victoire est à nous !
