Category,Sentence
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Zuva rekuzvarwa kwangu i5 Chikunguru.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mutungamiri wenyika akataura nezvekusimudzira hupfumi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Chikoro cheUniversity of Zimbabwe chine vadzidzi vakawanda.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mari yaReserve Bank iri kudzikira.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Shamwari yangu inoshanda kuZESA.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Zvikoro zveGweru zvakavharwa nemhaka yedenda.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndiri kufara zvikuru nhasi!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndiri kushungurudzika nekuda kwenyaya iyi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Handizive kuti ndingaita sei, ndiri kushaya tariro."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndakafadzwa nekubudirira kwako!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndiri kutsamwa nezviri kuitika.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndinoona kuti zvinhu zviri kufambira mberi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndakafinhwa nezvemusangano uyu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Handisi kufara nezvaitika.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndiri kufadzwa nerudo rwako.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndinonzwa kusuwa zvikuru.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndichauya mangwana - Mangwana ndichasvika.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndinoda kunwa mvura - Ndinonzwa kuda mvura.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndiri kushanda nesimba - Ndinoita basa rangu neushingi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Handizive - Ndiri kushaya ruzivo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndakaenda kumba - Kumba ndakananga.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndakanzwa nyaya iyi - Nyaya iyi yakasvika munzeve dzangu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tichaita musangano mangwana - Musangano wedu uri kuitwa mangwana.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndiri kufunga nezvazvo - Ndine pfungwa pamusoro pazvo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndiri kufara - Ndakafadzwa kwazvo!
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Handikwanise kuuya - Zvakaoma kuti ndibudirire kuuya.
