Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",මෙම ගිවිසුමට අත්සන් කිරීමෙන් පසු එය වලංගු වේ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",නිෂ්පාදන වාර්තාව ඊයේ රාත්‍රියේ අවසන් කළා.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",මෙම සාකච්ඡාවේ දී නීතිමය සභිකයෙක් සහභාගී විය.
"Idioms, Proverbs & Cultural Expressions",බූරුවාට මනියක් දුන්නා වගේ.
"Idioms, Proverbs & Cultural Expressions",ඉතිං පස්සෙන් පිඹිම නොවෙයිද?
"Idioms, Proverbs & Cultural Expressions",අලියට ඇට පිරුණා වගේ.
"Idioms, Proverbs & Cultural Expressions",ඔහු දේවියන්ට බය නැති කෙරුවා.
"Idioms, Proverbs & Cultural Expressions",බැලූ බැල්මටම වැරැද්දක් වගේ!
"Idioms, Proverbs & Cultural Expressions",අර කතාවේ අර්ථය ගඟට වැටුණා වගේ.
"Idioms, Proverbs & Cultural Expressions",එකෙකුගේ කටින් කියූවක් අර ගියාම වැරදියි.
"Idioms, Proverbs & Cultural Expressions",කූඹියාවට පාවෙන්න කියනවා වගේ.
"Idioms, Proverbs & Cultural Expressions",ඔහුගේ හිතෙ අඟ හෙළිවුණා.
"Idioms, Proverbs & Cultural Expressions","අමුතු මිනිහෙක් නෙවෙයි, දැන් හොඳට පෙනෙන්නෙ."
Question-Answer Pairs (FAQ & Contextual Understanding),ඔබ කොහෙදි උපන්දා? – මම මහනුවර උපන්දා.
Question-Answer Pairs (FAQ & Contextual Understanding),ඔයාගේ වයස කීයද? – මට විසිපහයි.
Question-Answer Pairs (FAQ & Contextual Understanding),ඇය කුමන පාසලකට ගියේද? – කොළඹ මධ්‍ය මහා විද්‍යාලයට.
Question-Answer Pairs (FAQ & Contextual Understanding),ඔහු කවදා ආවද? – ඔහු ගිය සදුදා ආවා.
Question-Answer Pairs (FAQ & Contextual Understanding),මේක කොහෙද මිලදී ගත්තේ? – බොරැල්ලෙන්.
Question-Answer Pairs (FAQ & Contextual Understanding),"ඔබ සෙරිනිටි හෝස්පිටල්ට ගියාද? – ඔව්, මම ගියා."
Question-Answer Pairs (FAQ & Contextual Understanding),"ඔයාලා ඉස්කෝලේ තවම වැඩ කරනවද? – නැහැ, දැන් විශ්වවිද්‍යාලෙ."
Question-Answer Pairs (FAQ & Contextual Understanding),"මට කෝපි එකක් හදලා දෙන්නද? – ඔව්, අවශ්‍යයි."
Question-Answer Pairs (FAQ & Contextual Understanding),"ඔහුට තේ කැමතිද? – නෑ, ඔහු කෝපිම බොනවා."
Question-Answer Pairs (FAQ & Contextual Understanding),ඔබ දවසේ කුමන වේලාවේ හොඳ වැඩ කරයිද? – උදේ.
Commands & Instructions (Imperative Sentences),මෙම කාමරය පිරිසිදු කරන්න.
Commands & Instructions (Imperative Sentences),කවදාවත් ප්‍රතිචාර දිය නොහැක.
Commands & Instructions (Imperative Sentences),ඉස්සරහට පැමිණෙන්න.
Commands & Instructions (Imperative Sentences),"මෙය කියවන්නත්, අවබෝධ කරන්නත් උත්සාහ කරන්න."
Commands & Instructions (Imperative Sentences),දොර වසා තබන්න.
Commands & Instructions (Imperative Sentences),මෙම විශේෂිත උපදෙස් අනුගමනය කරන්න.
Commands & Instructions (Imperative Sentences),මට ඒ දේ උදව් කරන්න.
Commands & Instructions (Imperative Sentences),ඔබගේ නම මෙතන ලියන්න.
Commands & Instructions (Imperative Sentences),තවත් කෙනෙකුට එය පවසන්න එපා.
Commands & Instructions (Imperative Sentences),එය සාර්ථකව නිම කරන්න.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",මහින්ද රාජපක්ෂ ශ්‍රී ලංකාවේ හිටපු ජනාධිපතිවරයාය.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",නිව්යෝර්ක් නුවර ඇමරිකාවේ පිහිටා ඇත.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",2024 අගෝස්තු 15 වනදා ඔහු විවාහ විය.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",UNICEF යනු ලෝක ළමා අරමුදලකි.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",අනුර කුමාර දිසානායක විපක්ෂ නායකයා වේ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",මහවැලි ගඟ ශ්‍රී ලංකාවේ දිගුම ගඟයි.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Apple සමාගම iPhone නිෂ්පාදනය කරයි.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",පෙරේරා හෙවත් ලසන්ත හෙට එයි.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ලෝක සෞඛ්‍ය සංවිධානය COVID-19 අධීක්ෂණය කළා.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ශ්‍රී ජයවර්ධනපුර විශ්වවිද්‍යාලය කොළඹ පිහිටා ඇත.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),මට ඉතා සතුටුයි!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ඇයගේ හැසිරීම මට කනගාටුයි.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ඔහු දැන් අවාසියි කියලා හැමෝම හිතනවා.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),මට ඒක ගැන ඉතාම කුණුහරුපයි.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ඔබේ උදව්වට ගොඩාක් ස්තුතියි.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),මම මේක ගැන ඒ තරම් ආඩම්බරයි.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),එය අයත් තරමට හොඳ නැහැ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ඔවුන්ගේ සේවාව ඉතාම වටිනවා.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"ඔයා කියපු දේවල් මට මතකයි, ඒත් ඒක අමාරු."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),මෙම චිත්‍රපටය බලන්න වටිනවා!
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),ඔහු පාසලට ගියේය. | ඔහු පාසලට පැමිණියා.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),මම කෑමක් කා ඇත. | මම කෑම බීලා ඉවරයි.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),ඔයාලා දැන් යන්න ඕනෙ. | ඔයාලා මේ වෙලාවට පිටවන්න ඕනෙ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),අපි ඒක ගැන කතා කළා. | අපි ඒ විෂයය සාකච්ඡා කළා.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),මට මේ වැඩේ කරන්න අවශ්‍යයි. | මට මේක කරන්ඩම ඕනෙ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),ඔහු විතරක් එනවා. | ඔහු තනියම එනවා.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),මෙය ඉතාම වැදගත්ය. | මේක කෙරෙහි අවධානය යොමු කළ යුතුයි.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),ඔයාට එය නොකරන්න කියන්නම්. | ඔයාට ඒකෙන් වැලකෙන්න කියලා කියනවා.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),අපි හෙට එන්නෙමු. | අපි හෙටම පැමිණෙන්නෙ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),ඔවුන් එකට එකඟ විය. | ඔවුන් එකම අදහසක් දැක්වුවා.
