Category,Sentence
Commands & Instructions,जल्दी से यह रिपोर्ट तैयार करो।
Commands & Instructions,बत्तियाँ बंद कर दो।
Commands & Instructions,चुप रहो और सुनो।
Commands & Instructions,गाड़ी धीरे चलाओ।
Commands & Instructions,मुझे एक गिलास पानी लाकर दो।
Commands & Instructions,कृपया मुझे फोन करना।
Commands & Instructions,यहाँ आकर बैठो।
Commands & Instructions,मुझे इस बारे में बताओ।
Commands & Instructions,कृपया लाइन में खड़े रहिए।
Named Entity Recognition (NER) Data,दिल्ली भारत की राजधानी है।
Named Entity Recognition (NER) Data,महात्मा गांधी भारत के पिता कहे जाते हैं।
Named Entity Recognition (NER) Data,ताजमहल आगरा में स्थित है।
Named Entity Recognition (NER) Data,आईफोन ऐप्पल कंपनी का उत्पाद है।
Named Entity Recognition (NER) Data,क्रिकेट भारत में लोकप्रिय खेल है।
Named Entity Recognition (NER) Data,गंगा नदी भारत में बहती है।
Named Entity Recognition (NER) Data,रेलवे स्टेशन बहुत भीड़भाड़ वाला था।
Named Entity Recognition (NER) Data,ट्रेन 10 बजे पहुंचेगी।
Named Entity Recognition (NER) Data,भारत 1947 में स्वतंत्र हुआ।
Named Entity Recognition (NER) Data,प्रधानमंत्री ने भाषण दिया।
Sentiment Analysis Data,यह फिल्म बहुत शानदार थी।
Sentiment Analysis Data,आज बहुत बुरा दिन था।
Sentiment Analysis Data,मुझे यह जगह बहुत पसंद आई।
Sentiment Analysis Data,मुझे यह खाना बिल्कुल अच्छा नहीं लगा।
Sentiment Analysis Data,मैं बहुत खुश हूँ।
Sentiment Analysis Data,यह अनुभव निराशाजनक था।
Sentiment Analysis Data,मुझे गुस्सा आ रहा है।
Sentiment Analysis Data,यह बहुत मज़ेदार था!
Sentiment Analysis Data,मुझे इस जगह से प्यार हो गया।
Sentiment Analysis Data,यह एक भयानक गलती थी।
Paraphrased & Augmented Sentences,मैं स्कूल जाता हूँ।
Paraphrased & Augmented Sentences,मैं प्रतिदिन विद्यालय जाता हूँ।
Paraphrased & Augmented Sentences,राहुल बहुत होशियार लड़का है।
Paraphrased & Augmented Sentences,राहुल एक चतुर बालक है।
Paraphrased & Augmented Sentences,तुम कहाँ जा रहे हो?
Paraphrased & Augmented Sentences,तुम किस स्थान पर जा रहे हो?
Paraphrased & Augmented Sentences,यह किताब बहुत रोचक है।
Paraphrased & Augmented Sentences,यह पुस्तक अत्यंत दिलचस्प है।
Paraphrased & Augmented Sentences,आज मौसम बहुत सुहावना है।
Paraphrased & Augmented Sentences,आज का वातावरण बहुत सुंदर है।
