Category,Sentence
"Idioms, Proverbs & Cultural Expressions",العين بصيرة واليد قصيرة.
Question-Answer Pairs,ما هي عاصمة المغرب؟ الرباط.
Question-Answer Pairs,كم عدد الكواكب في المجموعة الشمسية؟ ثمانية.
Question-Answer Pairs,ما هو تعريف الذكاء الاصطناعي؟
Question-Answer Pairs,من هو أول رئيس لمصر؟ محمد نجيب.
Question-Answer Pairs,هل تحب القراءة؟ نعم، كثيراً.
Question-Answer Pairs,ما سبب تأخيرك اليوم؟ ازدحام المرور.
Question-Answer Pairs,أي يوم هو عطلتك الأسبوعية؟ الجمعة.
Question-Answer Pairs,من كتب رواية 'الحي اللاتيني'؟ سهيل إدريس.
Question-Answer Pairs,هل تحتاج إلى مساعدة؟ نعم، رجاءً.
Question-Answer Pairs,ما هو رقم الطوارئ؟ ١١٢.
Commands & Instructions,افتح الباب من فضلك.
Commands & Instructions,اقرأ الفقرة الأولى بصوت عالٍ.
Commands & Instructions,اكتب اسمك في أعلى الورقة.
Commands & Instructions,اغسل يديك قبل الأكل.
Commands & Instructions,اتبع التعليمات بدقة.
Commands & Instructions,لا تتحدث أثناء الحصة.
Commands & Instructions,ضع الهاتف في الوضع الصامت.
Commands & Instructions,ارجع إلى مقعدك فوراً.
Commands & Instructions,احفظ كلمات الدرس الجديد.
Commands & Instructions,كن صبوراً عند التعامل مع الأطفال.
Named Entity Recognition (NER) Data,زار الملك عبدالله مدينة جدة.
Named Entity Recognition (NER) Data,تعمل سارة في شركة غوغل.
Named Entity Recognition (NER) Data,أُقيم المعرض في قصر المؤتمرات بالرياض.
Named Entity Recognition (NER) Data,بدأ العام الدراسي في سبتمبر.
Named Entity Recognition (NER) Data,تم توقيع الاتفاقية بين مصر والسودان.
Named Entity Recognition (NER) Data,ولد نزار قباني في دمشق.
Named Entity Recognition (NER) Data,أعلنت منظمة الصحة العالمية حالة الطوارئ.
Named Entity Recognition (NER) Data,زار البابا الفاتيكان في يونيو.
Named Entity Recognition (NER) Data,ستُعقد القمة العربية في الجزائر.
Named Entity Recognition (NER) Data,أطلقت ناسا القمر الصناعي الجديد.
Sentiment Analysis Data,أشعر بالسعادة الغامرة اليوم.
Sentiment Analysis Data,هذا الفيلم كان مملاً جداً.
Sentiment Analysis Data,الطعام لذيذ وممتع.
Sentiment Analysis Data,أكره الانتظار الطويل.
Sentiment Analysis Data,الجو جميل ومناسب للنزهة.
Sentiment Analysis Data,الخبر أحزنني كثيراً.
Sentiment Analysis Data,كانت التجربة رائعة ولا تُنسى.
Sentiment Analysis Data,أنا محبط من النتائج.
Sentiment Analysis Data,أحببت التصميم البسيط للموقع.
Sentiment Analysis Data,هذا أسوأ يوم في حياتي.
Paraphrased & Augmented Sentences,ذهبت إلى السوق لشراء الخضار.
Paraphrased & Augmented Sentences,ذهبتُ إلى المتجر لأبتاع بعض الخضروات.
Paraphrased & Augmented Sentences,اشتريت خضاراً من السوق.
Paraphrased & Augmented Sentences,قصدت السوق لأشتري خضاراً.
Paraphrased & Augmented Sentences,ذهبت أشتري الخضار من البقالة.
Paraphrased & Augmented Sentences,ذهبت للسوق وأحضرت خضروات.
Paraphrased & Augmented Sentences,ذهبت للتسوق واشتريت خضاراً.
Paraphrased & Augmented Sentences,توجهت إلى السوق واشتريت خضاراً.
Paraphrased & Augmented Sentences,نزلت إلى السوق لأشتري الخضار.
Paraphrased & Augmented Sentences,ذهبتُ في الصباح لشراء الخضار.
