Categories,Sentences
Code-Switching & Multilingualism,"En la comunidad, tikamatih náhuatl wan español mostla."
Code-Switching & Multilingualism,N archivo CSV kipiya categorías wan oraciones ika estándar.
Code-Switching & Multilingualism,Ma tikguardarokan n backup antes de tikcambiaros n sistema.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",N oficina kitlajtlania ma tikwika se amatl ika motoka wan fecha.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","N tepajtiani kitoa ma timosiyawi, ma tikoni atl, wan ma tiwalmokuepa mostlah."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ika tlakamachilistli, n contrato moneki ma motlalia itech ome testigos."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",N empresa kiselia tlajtoli ika respeto wan kinankilia niman.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tikneki se autorización para tikuis datos tlen n usuarios.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",N informe technextilia kenijkatsa motekiwih n recursos itich n proyecto.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ma tikixpantilikan n resultados ika tlajtoli chipawak wan amo kuapol.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","N clínica kipiya servicio para siwameh, telpokameh, wan huehueh."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","N sistema kimati kikua datos, kintlalia etiquetas, wan kinextia errores."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tlasohkamati ika motlajtol; tikseliskeh moketlajtol wan tikittaskeh.
"Idioms, Proverbs & Cultural Expressions",San yoltok n tlakatl tlen kiselia consejo ika pakilistli.
"Idioms, Proverbs & Cultural Expressions",N tlajtoli tlen kisa ika kuali yolo kitemaka yolsewilistli.
"Idioms, Proverbs & Cultural Expressions",Amo ximochikawa san ika kamak; ma mokxi noijki tlachiya.
"Idioms, Proverbs & Cultural Expressions","Keman se kualantok, achto ma kimaka atl iyolo."
"Idioms, Proverbs & Cultural Expressions","N tlen semika kipiya iknelia, amo keman ilnamikis pobreza."
"Idioms, Proverbs & Cultural Expressions",Se kuawitl amo moskaltia san se tonali.
"Idioms, Proverbs & Cultural Expressions","Tla tikpia ome nakastli, xikkaki omepa antes de tiknankilis."
"Idioms, Proverbs & Cultural Expressions",N tlalli kitemaka tlen se kitoka ika paciencia.
"Idioms, Proverbs & Cultural Expressions",Amo nochi tlen petlani katki oro; xikita ika yektli.
"Idioms, Proverbs & Cultural Expressions",Kuali tlajtoli kipiya chikawalistli kemeh atoyatl itech kiawitl.
Question-Answer Pairs (FAQ & Contextual Understanding),Tlenika timomachtia náhuatl? Nimomachtia para nikmati notlajtol wan nokultura.
Question-Answer Pairs (FAQ & Contextual Understanding),Kanih welis nikasis n autobus? Welis tikasis itenko plaza.
Question-Answer Pairs (FAQ & Contextual Understanding),Keman pehua n tekitl? Pehua ika chikueyi de la mañana.
Question-Answer Pairs (FAQ & Contextual Understanding),"Tlen moneki para n registro? Moneki motoka, moamatl, wan motlapowalistli."
Question-Answer Pairs (FAQ & Contextual Understanding),Kenijkatsa timopaktia n tlaxkal? Nimopaktia ika chili wan quesillo.
Question-Answer Pairs (FAQ & Contextual Understanding),Akoni kinpalehuis n konemeh? N maestro wan n familias kinpalehuiskeh.
Question-Answer Pairs (FAQ & Contextual Understanding),Kanin tikajokuis n datos? Tikajokuis itech se carpeta segura.
Question-Answer Pairs (FAQ & Contextual Understanding),Tlen tikchiwas tla amo onkak señal? Tikchiwas guardar wan satepan tititlanis.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ken tikmatis tla n tlajtoli kuali? Tikittas ortografía, sentido, wan contexto."
Question-Answer Pairs (FAQ & Contextual Understanding),Keman tiwalmokuepas? Niwalmokuepas keman tlamis n junta.
Commands & Instructions (Imperative Sentences),Xikaki kuali wan amo xiktzakuwa n motlajtol.
Commands & Instructions (Imperative Sentences),Xitlahkuilo se oración ika náhuatl wan xiktlali itech archivo.
Commands & Instructions (Imperative Sentences),"Ximosewi nikan, wan xikoni se vaso atl."
Commands & Instructions (Imperative Sentences),Xiktemo n palabra itech diccionario antes de tiktekiwis.
Commands & Instructions (Imperative Sentences),Xikpalehui n konetl ma kimati keniw tlapowa.
Commands & Instructions (Imperative Sentences),Xiktlapo n ventana porke kalaktok poctli.
Commands & Instructions (Imperative Sentences),Xikajokui n datos ika formato CSV.
Commands & Instructions (Imperative Sentences),Amo xikilnamiki san n reglas; xiktekiwi itech tlajtoli.
Commands & Instructions (Imperative Sentences),Xiknankili ika respeto maski n tlajtlanilistli katki owih.
Commands & Instructions (Imperative Sentences),Xikmopahpa n moma antes de titlakwas.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",María Hernández oyah Huejutla de Reyes ipan lunes para kinamaka xochitl.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Pedro Martínez tlapowa ika n INPI itech se taller de náhuatl.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Ipan 21 de mayo de 2026, n escuela Benito Juárez kipiya reunión."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","N familia Cruz chanti itech Chililico, nechka n atoyatl."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Rosa Pérez kiselis se carta tlen Hospital Regional de Huejutla.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",N Universidad Veracruzana kitlalia se proyecto ika comunidades nahuas.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Don Alberto kisas Zacapoaxtla mostlah ika se camioneta blanca.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Comité de Agua Potable kintlapowia n vecinos ipan domingo.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Lucía wan Mateo mottahtokeh itech plaza de Huautla.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",N mercado municipal de Huejutla tlamis temprano ipan 24 de diciembre.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nipaki miak porke axan onikmat n tlajtoli tlen achto amo nikajsikamatiyaya.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nechkokolia keman amo kiseliah totlajtol ika respeto.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nitlamachilia ika yolpakilistli keman nokolwah techilwiah cuentos.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Amo nechpaktia n servicio porke semi wehkawa wan amo kinankiliah.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Nikmati amo nochi kisa kwale, pero nimochikawa."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nechmachtia tranquilidad keman n kiawitl wetsis itech yowak.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nikualani achi porke n archivo opolih wan amo onikpiya copia.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nimomauhtia keman n tepos amo kikaki notlajtol.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nikitta kuali n proyecto porke kinpalehuia n konemeh.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Niyolkokoxki porke nokni oyah wehka para kitekiwis.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),N konetl kipowa se amatl itech kali.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Itech kali, n konetl kitlapowa se libro ika yolyamanik."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),N siwatl kikowa xochitl itech tianquis.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Itech tianquis, se siwatl kitlajtlania precio de xochitl."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tiyaskih Huejutla mostlah ika kuali tonali.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Mostlah, tla amo kiawi, timoyolitiskeh para tiaskeh Huejutla."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),N maestro kintlajtlania estudiantes ma tlahkuilokan ome oraciones.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Estudiantes kiseliah n tarea: ma kichiwakan ome tlajtoli.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),N atl wetsis itech tepetl wan kiskaltis n milah.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Keman kiawi itech tepetl, n milah kiselia chikawalistli."
