Category,Sentence
"Idioms, Proverbs & Cultural Expressions","An íse kalós, tha ta vreís ola brostá sou."
"Idioms, Proverbs & Cultural Expressions",Kálio argá pará poté.
Question-Answer Pairs (FAQ & Contextual Understanding),Póte írthes? – Prin lígo.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ti kánis? – Kalá íme, esý?"
Question-Answer Pairs (FAQ & Contextual Understanding),Pou íne o Giánnis? – Píge stin agorá.
Question-Answer Pairs (FAQ & Contextual Understanding),"Tha érthis? – Nai, se ligo."
Question-Answer Pairs (FAQ & Contextual Understanding),Pos légetai aftó? – Légetai trapezi.
Question-Answer Pairs (FAQ & Contextual Understanding),Tí troes? – Tró psomí me tyrí.
Question-Answer Pairs (FAQ & Contextual Understanding),Ine kali idea? – Nomízo pos nai.
Question-Answer Pairs (FAQ & Contextual Understanding),Pou menei i mánas sou? – Sto chorió.
Question-Answer Pairs (FAQ & Contextual Understanding),Thés káti na píeis? – Néro parakaló.
Question-Answer Pairs (FAQ & Contextual Understanding),To diávases? – Óchi akómi.
Commands & Instructions (Imperative Sentences),Klíse tin pórta.
Commands & Instructions (Imperative Sentences),Fére mou to vivlío.
Commands & Instructions (Imperative Sentences),Mín milás tóso dynatá.
Commands & Instructions (Imperative Sentences),Páme tóra!
Commands & Instructions (Imperative Sentences),Perímene ligo.
Commands & Instructions (Imperative Sentences),Grafé to katáloga.
Commands & Instructions (Imperative Sentences),Spíre to stin kípou.
Commands & Instructions (Imperative Sentences),Pése koimísou.
Commands & Instructions (Imperative Sentences),Dóse mou tin tsánta.
Commands & Instructions (Imperative Sentences),Anóikse to paráthiro.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",O Giánnis páei stin Konstantinópolis.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",I Anna ékane eggrafí sto Panepistímio.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tis 25 Martíou ginetai i parelási.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",O Kóstas doylevei stin Trápeza Elládos.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",To Thessaloníki íne megáli pólis.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",I Maria sinantithike me ton doktóra Nikóla.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",To sxoleío legetai 'Agiou Nikolaou'.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Stis 1 Iouníou échoume eklogés.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",To Limáni tou Píraia íne polýs kinitikó.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",O dhimos Athinón organóni ekdilósi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Niotho polý charoúmenos siméra.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),I méra ítan apogoiteftikí.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me ekplíxei póso kalí íne.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Den thélo na milíso pio.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Íme enthosiasménos gia to taxídi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ého fovámai na to dokimáso.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),To vivlío ítan yperócho!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me kourázi i synéchi allagí.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Íne apó tis kalýteres empeiríes.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Aftó me ékane na klápsó.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Páme sto spíti mu. → Tha páme sto diko mu spíti.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Den boró tora. → Tóra den boró.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Eínai kalí. → Kalí íne aftí.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Pós se léne? → Poio íne to ónomá sou?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),To tróo kathe méra. → Tróo aftó kathe iméra.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tha féro ton adelfó mu. → Tha féro to aderfáki mu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Den íne kaló. → Káti den mou aresi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Pote írthes? → Póte ékanes tin emfánisi sou?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Thés káti? → Théleis tipota?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Den eípa típota. → Tipota den eípa.
