Category,Sentence
Commands & Instructions (Imperative Sentences),"Vergiss net, den Müll rauszubringen."
Commands & Instructions (Imperative Sentences),"Fahr langsamer, des is a 30er-Zone!"
Commands & Instructions (Imperative Sentences),"Schalt bitte des Licht aus, bevorst gehst."
Commands & Instructions (Imperative Sentences),Hoit’s eich an die Regeln!
Commands & Instructions (Imperative Sentences),"Hoit die Tür auf, bitte!"
Commands & Instructions (Imperative Sentences),"Ruf mi an, sobaldst fertig bist."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Maria und Thomas treffen sich am Stephansplatz.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Die Wiener Staatsoper is berühmt für ihre Aufführungen.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Am 26. Oktober feiert Österreich den Nationalfeiertag.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Red Bull is a weltberühmtes Unternehmen aus Österreich.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mozart is in Salzburg geboren.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Der Prater in Wien is bekannt für das Riesenrad.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Das nächste Meeting mit Siemens is am Montag.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Der Donaukanal zieht sich durch Wien.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Die Universität Wien is eine der ältesten Unis Europas.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Am 1. Mai gibt’s in Wien oft große Kundgebungen.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),I bin richtig begeistert von dem neuen Film!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Des Essen hot mir überhaupt net gschmeckt.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Die Party gestern war echt legendär!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"I find des völlig unfair, wia des ghandhabt wird."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Es is so schee, wieda am See zu sein!"
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Des war der schlimmste Tag meines Lebens.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Die Entscheidung find i absolut richtig.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),I bin total genervt von dem Lärm draußen.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Jo, des macht mi richtig glücklich!"
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"I hob mi so gfreut, dass es endlich gschneit hot."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Der Hund springt über den Zaun. → Der Zaun wird vom Hund übersprungen.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Des Wetter is heute super. → Heute is echt scheenes Wetter.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),I hob an Kaffee trunken. → Ich habe Kaffee konsumiert.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Kumma Zeit, kumman Rat. → Mit der Zeit findet sich eine Lösung."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Hoffentlich kummst du bald. → Ich hoffe, dass du bald da bist."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Geh bitte einkaufen. → Kauf bitte a paar Sachen ein.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Wos mochst du? → Was tust du gerade?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Der Film war super. → Der Film hat mir echt guat gfallen.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Des is voll arg. → Des is richtig extrem.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bist du sicher? → Bist dir da ganz sicher?
