category,Sentence
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy orgulloso de mi país.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me dio miedo esa protesta anoche.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),La atención en ese local fue pésima.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No tengo efectivo para el pasaje.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No cargo billetes para pagar.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No hay manera de que pague en cash.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No tengo plata encima.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Estoy sin sencillo ahora.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No cuento con dinero en físico.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No tengo ni un bolívar en la cartera.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No tengo ni para el pasaje.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No ando con cash hoy.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No tengo real ahorita.
