Categories,Sentences
"Idioms, Proverbs & Cultural Expressions",আগে পিছে ভেবে কাম কৰা উচিত।
"Idioms, Proverbs & Cultural Expressions",সময় আৰু সোঁতৰ বাবে অপেক্ষা নকৰা উচিত।
Question-Answer Pairs,তুমি ক'ত বাস কৰা? মই শিলচৰত বাস কৰোঁ।
Question-Answer Pairs,এই পাঠটো কিয় গুৰুত্বপূৰ্ণ? ই ভাষা শিক্ষাৰ বাবে মৌলিক।
Question-Answer Pairs,তুমি কি কাম কৰা? মই শিক্ষক হিচাপে কৰ্মৰত।
Question-Answer Pairs,এই অনুষ্ঠান কেতিয়া অনুষ্ঠিত হ'ব? আগন্তুক সোমবাৰে।
Question-Answer Pairs,কিয় এই সিদ্ধান্ত লোৱা হৈছিল? পৰিস্থিতিৰ বাবে।
Question-Answer Pairs,তুমি কেতিয়া আহিবা? সন্ধিয়া সময়ত।
Question-Answer Pairs,এই গ্রন্থখন কোনে লিখিছে? বিশিষ্ট সাহিত্যিকে।
Question-Answer Pairs,কেনেকৈ আবেদন কৰিব লাগে? অনলাইন মাধ্যমেদ্বাৰা।
Question-Answer Pairs,এই বিষয়টো কেনেকুৱা লাগে? মোৰ মতে জটিল।
Question-Answer Pairs,তুমি সহায় কৰিবা নেকি? নিশ্চয়েই কৰিবোঁ।
Commands & Instructions,দৰজাখন বন্ধ কৰা।
Commands & Instructions,অনুগ্ৰহ কৰি মনোযোগ দিয়ক।
Commands & Instructions,এই নথিখন পৰীক্ষা কৰক।
Commands & Instructions,চাহটো টেবুলত ৰাখা।
Commands & Instructions,সময়মতে উপস্থিত থাকিব।
Commands & Instructions,এই নিয়মবোৰ পালন কৰক।
Commands & Instructions,মোবাইলটো নীৰৱ অৱস্থাত ৰাখা।
Commands & Instructions,সাৱধানে গাড়ী চলাও।
Commands & Instructions,এই তথ্যবোৰ লিখি লওক।
Commands & Instructions,অহা সপ্তাহত পুনৰ যোগাযোগ কৰক।
Named Entity Recognition (NER),ৰবীন্দ্ৰনাথ ঠাকুৰে সাহিত্যক্ষেত্ৰত অসামান্য অৱদান ৰাখিছে।
Named Entity Recognition (NER),শিলচৰ অসমৰ এটা গুৰুত্বপূৰ্ণ নগৰ।
Named Entity Recognition (NER),বৰাক নদী অঞ্চলটোৰ প্ৰাণ।
Named Entity Recognition (NER),২০২৬ চনত নতুন প্ৰকল্প আৰম্ভ হ'ব।
Named Entity Recognition (NER),অসম বিশ্ববিদ্যালয় শিলচৰত অৱস্থিত।
Named Entity Recognition (NER),ভাৰতবৰ্ষ বহুভাষিক দেশ।
Named Entity Recognition (NER),মহাত্মা গান্ধীয়ে স্বাধীনতা আন্দোলন নেতৃত্ব দিছিল।
Named Entity Recognition (NER),দিল্লী ভাৰতৰ ৰাজধানী।
Named Entity Recognition (NER),দুৰ্গাপূজা অক্টোবৰ মাহত উদযাপন কৰা হয়।
Named Entity Recognition (NER),লক্ষ্মীনারায়ণ মন্দিৰত উৎসৱ অনুষ্ঠিত হৈছিল।
Sentiment Analysis,মই আজি বহুত সুখী অনুভৱ কৰিছোঁ।
Sentiment Analysis,এই ফলাফলটো দেখি মই হতাশ হৈ পৰিলোঁ।
Sentiment Analysis,তোমাৰ সহায়ৰ বাবে মই কৃতজ্ঞ।
Sentiment Analysis,এই অভিজ্ঞতা মোৰ বাবে দুৰ্ভাগ্যজনক আছিল।
Sentiment Analysis,মোৰ মতে এইটো অসাধাৰণ সুযোগ।
Sentiment Analysis,তেওঁৰ ব্যৱহাৰটো মনোৰম আছিল।
Sentiment Analysis,এই সিদ্ধান্তটো অতি বেয়া।
Sentiment Analysis,মই আশা কৰোঁ ভাল ফলাফল পাম।
Sentiment Analysis,এই ঘটনাই মোক চিন্তিত কৰিলে।
Sentiment Analysis,মোৰ হৃদয় আনন্দৰে ভৰি উঠিল।
Paraphrased & Augmented Sentences,মই আজি বিদ্যালয়লৈ গৈছিলোঁ।
Paraphrased & Augmented Sentences,আজি মই বিদ্যালয়লৈ উপস্থিত হৈছিলোঁ।
Paraphrased & Augmented Sentences,তেওঁ গাঁওলৈ উভতি গ'ল।
Paraphrased & Augmented Sentences,সে নিজৰ গাঁওত পুনৰ আহিল।
Paraphrased & Augmented Sentences,মই বইখন সম্পূৰ্ণকৈ পঢ়িলোঁ।
Paraphrased & Augmented Sentences,বইখন মই আৰম্ভৰ পৰা শেষলৈ পঢ়িছোঁ।
Paraphrased & Augmented Sentences,আমরা একেলগে কাম সম্পন্ন কৰিলোঁ।
Paraphrased & Augmented Sentences,কামটো আমরা মিলি সফলতাৰে শেষ কৰিলোঁ।
Paraphrased & Augmented Sentences,তুমি সঠিক সিদ্ধান্ত লৈছা।
Paraphrased & Augmented Sentences,তোমাৰ লোৱা সিদ্ধান্তটো যথার্থ।
