Categories,Sentences
Formal & Professional Speech,In kaso pagahukman sunod semana.
Formal & Professional Speech,Magpahibalo kami ha publiko sin bag-o nga serbisyo.
Formal & Professional Speech,In report ginpresentar ha management kahapon.
Formal & Professional Speech,Kinahanglan mag-register antes magamit in sistema.
"Idioms, Proverbs & Cultural Expressions","In tawo nga pasensyoso, makakaangkon sin kaayuhan."
"Idioms, Proverbs & Cultural Expressions","Bang maghuwat kaw, may bunga in kahago mo."
"Idioms, Proverbs & Cultural Expressions","In dili marunong magbalik, indi marunong magpasalamat."
"Idioms, Proverbs & Cultural Expressions","In kinabuhi parang dagat, may kalinaw kag may bagyo."
"Idioms, Proverbs & Cultural Expressions","In tawo nga mapinadayunon, makakaabot ha tumong."
"Idioms, Proverbs & Cultural Expressions","In dila parang kutsilyo, makasakit bisan wala dugo."
"Idioms, Proverbs & Cultural Expressions","In oras parang bulawan, indi dapat sayangon."
"Idioms, Proverbs & Cultural Expressions",In maayong binuhatan magabalik ha imo.
"Idioms, Proverbs & Cultural Expressions","In tawo nga may paglaum, indi mawawalan sin dalan."
"Idioms, Proverbs & Cultural Expressions","In pagkakaibigan parang tanom, kinahanglan alagaan."
Question-Answer Pairs,Unu in ngaran mo?
Question-Answer Pairs,In ngaran ko si Ahmad.
Question-Answer Pairs,Hain kaw nagpuyo?
Question-Answer Pairs,Nagpuyo aku ha Jolo.
Question-Answer Pairs,Kay anu ka nag-eskwela?
Question-Answer Pairs,Para magkaadun sin maayong kinabukasan.
Question-Answer Pairs,San-u in miting?
Question-Answer Pairs,Buwas alas nuebe.
Question-Answer Pairs,Unu in paborito mo nga pagkaon?
Question-Answer Pairs,In paborito ko in tiyula itum.
Commands & Instructions,Isira in purtahan.
Commands & Instructions,Dala-a in libro diri.
Commands & Instructions,Pagdali kay mahuli kita.
Commands & Instructions,Pahuway anay kaw.
Commands & Instructions,Tagai hiya sin tubig.
Commands & Instructions,Ayaw pag-ingay.
Commands & Instructions,Sunod ha instruksiyon.
Commands & Instructions,Tan-awa in bata.
Commands & Instructions,Iandam in pagkaon.
Commands & Instructions,Tawaga in doktor.
Named Entity Recognition,Si Abdul nagbaya paing Jolo kahapon.
Named Entity Recognition,In meeting ginbuhat ha Zamboanga City.
Named Entity Recognition,Natawu hiya ha Sulu han 2001.
Named Entity Recognition,In kumpanya ABC Corporation nagbukas bag-o nga branch.
Named Entity Recognition,Nag-eskwela hiya ha Mindanao State University.
Named Entity Recognition,In fiesta ha Jolo ginselebrar han Agosto.
Named Entity Recognition,Si Fatima nagtrabaho ha Department of Health.
Named Entity Recognition,In eroplano paing Manila naglupad alas dose.
Named Entity Recognition,Nagkita kami ha Plaza Rizal.
Named Entity Recognition,In proyekto ginponduhan sin United Nations.
Sentiment Analysis,Masaya aku yana tungod sin maayong balita.
Sentiment Analysis,Malungkot hiya kay nawala in iya amigo.
Sentiment Analysis,Nasuko aku tungod sin imo ginbuhat.
Sentiment Analysis,Nalipay kami ha resulta sin proyekto.
Sentiment Analysis,Nahadlok in bata ha kusog nga kilat.
Sentiment Analysis,Kontento aku ha kinabuhi ko yana.
Sentiment Analysis,Nabudlayan hiya ha trabaho niya.
Sentiment Analysis,Excited aku magbaya buwas.
Sentiment Analysis,Nadismaya kami ha serbisyo.
Sentiment Analysis,Nahimuot aku ha imo tabang.
Paraphrased & Augmented,Naglakad ako paing merkado.
Paraphrased & Augmented,Nagbaya ako paing merkado.
Paraphrased & Augmented,Paing aku ha merkado maglakad.
Paraphrased & Augmented,Nag-adto ako ha merkado.
Paraphrased & Augmented,Magbaya ako ha merkado yana.
Paraphrased & Augmented,Paing aku ha merkado yana.
Paraphrased & Augmented,Aku in naglakad paing merkado.
Paraphrased & Augmented,Aku in nag-adto ha merkado.
Paraphrased & Augmented,Maglakad aku paing merkado.
Paraphrased & Augmented,Nagbaya aku ha merkado yana.
