Category,Sentence
"Idioms, Proverbs & Cultural Expressions",Nespręsk knygos pagal viršelį.
"Idioms, Proverbs & Cultural Expressions",Sėdi kaip ant adatų.
"Idioms, Proverbs & Cultural Expressions",Meškos paslauga.
"Idioms, Proverbs & Cultural Expressions","Du kartus matuok, vieną kartą kirpk."
"Idioms, Proverbs & Cultural Expressions",Vienas lauke ne karys.
"Idioms, Proverbs & Cultural Expressions",Geriau vėliau nei niekada.
"Idioms, Proverbs & Cultural Expressions",Draugą nelaimėje pažinsi.
"Idioms, Proverbs & Cultural Expressions",Tyla – gera byla.
Question-Answer Pairs,Koks tavo vardas?
Question-Answer Pairs,Mano vardas Tomas.
Question-Answer Pairs,Kur tu gyveni?
Question-Answer Pairs,Gyvenu Vilniuje.
Question-Answer Pairs,Koks oras šiandien?
Question-Answer Pairs,Šiandien saulėta ir šilta.
Question-Answer Pairs,Kaip jautiesi?
Question-Answer Pairs,Jaučiuosi puikiai!
Question-Answer Pairs,Ar gali man padėti?
Question-Answer Pairs,"Taip, žinoma!"
Commands & Instructions,Atidaryk langą.
Commands & Instructions,Parašyk laišką vadovui.
Commands & Instructions,Nueik į parduotuvę ir nupirk pieno.
Commands & Instructions,Įjunk televizorių.
Commands & Instructions,Išjunk telefoną prieš susitikimą.
Commands & Instructions,Atnešk man dokumentus.
Commands & Instructions,Palauk čia kelias minutes.
Commands & Instructions,"Pasirašyk čia, prašau."
Commands & Instructions,Padėk knygą į lentyną.
Commands & Instructions,Pakeisk slaptažodį.
Named Entity Recognition (NER) Data,Vilnius yra Lietuvos sostinė.
Named Entity Recognition (NER) Data,Jonas dirba Google kompanijoje.
Named Entity Recognition (NER) Data,Susitiksime Gedimino prospekte.
Named Entity Recognition (NER) Data,Paryžius yra nuostabus miestas.
Named Entity Recognition (NER) Data,Apple išleido naują produktą.
Named Entity Recognition (NER) Data,Gimiau 1995 metais.
Named Entity Recognition (NER) Data,Šiandien yra kovo 6 diena.
Named Entity Recognition (NER) Data,Prezidentas kalbėjo apie ekonominę situaciją.
Named Entity Recognition (NER) Data,Kelionė į Romą buvo įspūdinga.
Named Entity Recognition (NER) Data,NASA atrado naują planetą.
Sentiment Analysis Data,Man labai patiko šis filmas!
Sentiment Analysis Data,Tai buvo siaubinga patirtis.
Sentiment Analysis Data,Aš esu labai laimingas!
Sentiment Analysis Data,Jaučiuosi prislėgtas šiandien.
Sentiment Analysis Data,Šis produktas yra tiesiog nuostabus.
Sentiment Analysis Data,Mane erzina lėti žmonės.
Sentiment Analysis Data,Tavo dovana buvo labai maloni staigmena!
Sentiment Analysis Data,Šis sprendimas man kelia nerimą.
Sentiment Analysis Data,Tai buvo pati blogiausia diena mano gyvenime.
Sentiment Analysis Data,"Jis man labai padėjo, esu dėkingas."
Paraphrased & Augmented Sentences,Aš myliu knygas.
Paraphrased & Augmented Sentences,Knygos yra mano gyvenimo dalis.
Paraphrased & Augmented Sentences,Negaliu įsivaizduoti gyvenimo be knygų.
Paraphrased & Augmented Sentences,Man patinka skaityti įvairias knygas.
Paraphrased & Augmented Sentences,Knygų skaitymas praturtina mano mintis.
Paraphrased & Augmented Sentences,Mano aistra – knygos.
Paraphrased & Augmented Sentences,Kiekvieną dieną skaitau po kelis puslapius.
Paraphrased & Augmented Sentences,Negaliu užmigti be knygos rankose.
Paraphrased & Augmented Sentences,Knygų pasaulis yra begalinis.
Paraphrased & Augmented Sentences,Skaitau knygas nuo vaikystės.
