Category,Sentence
Question-Answer Pairs,Was ist deine Lieblingsfarbe? – Blau.
Question-Answer Pairs,Wo kann ich ein Taxi rufen? – Am Taxistand vorne rechts.
Question-Answer Pairs,Wann beginnt der Film? – Um 20 Uhr.
Question-Answer Pairs,Wie komme ich zum Flughafen? – Nehmen Sie die S-Bahn.
Commands & Instructions,Schalten Sie das Licht aus.
Commands & Instructions,Bitte legen Sie Ihre Dokumente hier ab.
Commands & Instructions,Öffnen Sie das Fenster.
Commands & Instructions,Fahren Sie geradeaus und biegen Sie dann links ab.
Commands & Instructions,Geben Sie Ihren Namen und Ihre Adresse ein.
Commands & Instructions,"Klicken Sie auf den Button, um fortzufahren."
Commands & Instructions,"Lassen Sie mich wissen, wenn Sie Fragen haben."
Commands & Instructions,Tragen Sie eine Maske im Gebäude.
Commands & Instructions,"Drücken Sie die rote Taste, um die Maschine zu starten."
Commands & Instructions,Folgen Sie den Anweisungen auf dem Bildschirm.
Named Entity Recognition (NER) Data,Angela Merkel war die Bundeskanzlerin Deutschlands.
Named Entity Recognition (NER) Data,Die Olympischen Spiele 2024 finden in Paris statt.
Named Entity Recognition (NER) Data,Tesla ist ein bekanntes Automobilunternehmen.
Named Entity Recognition (NER) Data,Der Berliner Fernsehturm ist eine Sehenswürdigkeit.
Named Entity Recognition (NER) Data,Amazon wurde von Jeff Bezos gegründet.
Named Entity Recognition (NER) Data,Die Alpen sind eine beeindruckende Gebirgskette.
Named Entity Recognition (NER) Data,Am 3. Oktober feiert Deutschland den Tag der Einheit.
Named Entity Recognition (NER) Data,Die Universität Heidelberg ist eine der ältesten Deutschlands.
Named Entity Recognition (NER) Data,Die FIFA-Weltmeisterschaft ist ein großes Sportereignis.
Named Entity Recognition (NER) Data,Elon Musk ist der CEO von SpaceX.
Sentiment Analysis Data,"Ich liebe dieses Buch, es ist großartig!"
Sentiment Analysis Data,Der Film war unglaublich langweilig.
Sentiment Analysis Data,Ich bin wirklich enttäuscht von diesem Produkt.
Sentiment Analysis Data,Das Essen im Restaurant war hervorragend!
Sentiment Analysis Data,Ich fühle mich heute sehr glücklich.
Sentiment Analysis Data,Dieses Hotel hat mich positiv überrascht.
Sentiment Analysis Data,Ich bin total frustriert über den schlechten Service.
Sentiment Analysis Data,Die Musik auf dem Konzert war fantastisch.
Sentiment Analysis Data,Es war ein wunderschöner Sonnenuntergang.
Sentiment Analysis Data,"Ich hasse es, wenn Leute unhöflich sind."
Paraphrased & Augmented Sentences,Das ist eine schöne Blume. → Diese Blume sieht wunderschön aus.
Paraphrased & Augmented Sentences,Er liest ein Buch. → Ein Buch wird von ihm gelesen.
Paraphrased & Augmented Sentences,Sie trinkt Kaffee. → Kaffee wird von ihr getrunken.
Paraphrased & Augmented Sentences,Ich gehe gerne spazieren. → Spazierengehen macht mir Spaß.
Paraphrased & Augmented Sentences,Der Film war spannend. → Der Film hat mich gefesselt.
Paraphrased & Augmented Sentences,Das Essen schmeckt lecker. → Ich finde das Essen köstlich.
Paraphrased & Augmented Sentences,Er arbeitet hart. → Seine Arbeitsmoral ist beeindruckend.
Paraphrased & Augmented Sentences,Ich mag Schokolade. → Schokolade ist meine Lieblingssüßigkeit.
Paraphrased & Augmented Sentences,Das Wetter ist schön. → Heute scheint die Sonne.
Paraphrased & Augmented Sentences,Ich bin glücklich. → Mein Herz ist voller Freude.
