Category,Sentence
Commands & Instructions (Imperative Sentences),Tsena mo ntlong ka speed.
Commands & Instructions (Imperative Sentences),"Tswela kwa ntle, ha o sharp!"
Commands & Instructions (Imperative Sentences),Reka di chips tsa R5.
Commands & Instructions (Imperative Sentences),Tshwara di keys tse!
Commands & Instructions (Imperative Sentences),Phuma mo room ya bo gogo.
Commands & Instructions (Imperative Sentences),Chaisa di vibes ko corner.
Commands & Instructions (Imperative Sentences),Founela ntate ka di 3pm.
Commands & Instructions (Imperative Sentences),"Shapa straight, no turning!"
Commands & Instructions (Imperative Sentences),Bereka ka di mind sharp!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Boitumelo o ya ko Carlton Centre.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ke tsene class ko Wits University.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Magrootman wa kasi ke Dladla.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",December 16 ke di public holiday.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",O bereka mo Pick n Pay straight.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Lebitso la gage ke Mpho Molefe.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Sbu o tswa ko Daveyton.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Re ne re le Durban last weekend.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tebogo o thomile NGO mo kasi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ka 2024 re ya election straight.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ke happy ka di new sneaks.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Haai suka, ke mo stress straight."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Yoh, I love di vibes tsa kasi."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ke mad at wena, mara sharp."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mfethu o painful sometimes.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),That party ya weekend e bore.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"O tlotlile, ke proud ka wena."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ha ke rate di people tse fake.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),I'm feeling sharp today boss.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ke le lonely mo yard straight.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Re bone di story ko Facebook.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Di story tsa Facebook re di bone.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Facebook stories di ntshitse vibes.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Maobane ke bone di story ko net.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ke bone mo net di same stories.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bana ba kasi ba ya chaisa net.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Net ya kasi e sharp ka di story.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Le wena o bone di story ko status?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Statuses tsa di gents ke drama.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Drama e tswile ko Facebook stories.
