Category,Sentence
Sentiment Analysis Data,Este restaurante tiene la mejor comida de la ciudad.
Sentiment Analysis Data,Me siento triste porque mi equipo perdió el partido.
Sentiment Analysis Data,Odio cuando la gente llega tarde a las reuniones.
Sentiment Analysis Data,Este hotel tiene un servicio excelente.
Sentiment Analysis Data,Estoy emocionado por mi viaje a París.
Sentiment Analysis Data,La atención al cliente fue terrible.
Sentiment Analysis Data,No podría estar más satisfecho con mi compra.
Sentiment Analysis Data,La música en el concierto fue increíble.
Paraphrased & Augmented Sentences,Hoy hace mucho calor. → Hoy la temperatura está muy alta.
Paraphrased & Augmented Sentences,El coche es rojo. → El vehículo tiene un color rojo intenso.
Paraphrased & Augmented Sentences,Voy a viajar mañana. → Mañana salgo de viaje.
Paraphrased & Augmented Sentences,Me encanta leer. → Disfruto mucho de la lectura.
Paraphrased & Augmented Sentences,La película fue buena. → El film estuvo excelente.
Paraphrased & Augmented Sentences,Necesito ayuda con esto. → Me vendría bien una mano con esto.
Paraphrased & Augmented Sentences,La comida está deliciosa. → Este plato tiene un sabor exquisito.
Paraphrased & Augmented Sentences,Estoy cansado. → Me siento agotado.
Paraphrased & Augmented Sentences,No entiendo esto. → No logro comprenderlo.
Paraphrased & Augmented Sentences,Me gusta el café. → Soy un fanático del café.
