Category,Sentence
Code-Switching & Multilingualism,"Mi abuela siempre dice ‘Shh, no hagas mucho noise en la casa’."
Code-Switching & Multilingualism,Voy a comprar un gift para mi sobrino en el mercado artesanal.
Formal & Professional Speech,"Estimados clientes, agradecemos su preferencia en nuestra empresa."
Formal & Professional Speech,"Según la normativa vigente, es obligatorio el uso de mascarillas."
Formal & Professional Speech,El paciente debe seguir el tratamiento indicado por el especialista.
Formal & Professional Speech,"Para cualquier consulta, puede comunicarse con nuestro departamento de atención al cliente."
Formal & Professional Speech,Este informe detalla el impacto del turismo en las comunidades andinas.
Formal & Professional Speech,Apreciamos su participación en la conferencia sobre sostenibilidad.
Formal & Professional Speech,"Conforme a los reglamentos laborales, se respetarán los días feriados."
Formal & Professional Speech,La reunión ejecutiva se llevará a cabo el próximo lunes a las 10 a.m.
Formal & Professional Speech,Nuestra empresa promueve la equidad y el respeto en el ambiente laboral.
Formal & Professional Speech,"Por favor, firme aquí para confirmar la recepción del documento."
"Idioms, Proverbs & Cultural Expressions",Más vale llegar tarde que nunca.
"Idioms, Proverbs & Cultural Expressions",No dejes para mañana lo que puedes hacer hoy.
"Idioms, Proverbs & Cultural Expressions","Cuando el río suena, piedras trae."
"Idioms, Proverbs & Cultural Expressions","Ojos que no ven, corazón que no siente."
"Idioms, Proverbs & Cultural Expressions",A caballo regalado no se le mira el diente.
"Idioms, Proverbs & Cultural Expressions","Barriga llena, corazón contento."
"Idioms, Proverbs & Cultural Expressions",La soga siempre revienta por el lado más delgado.
"Idioms, Proverbs & Cultural Expressions",No hay mal que por bien no venga.
"Idioms, Proverbs & Cultural Expressions","Quien madruga, Dios lo ayuda."
"Idioms, Proverbs & Cultural Expressions","Al mal tiempo, buena cara."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuál es la capital de Perú? —Lima.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuánto cuesta esta chompa de alpaca? —120 soles.
Question-Answer Pairs (FAQ & Contextual Understanding),¿A qué hora cierra el mercado central? —A las 7 p.m.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Dónde puedo comprar un boleto de tren para Machu Picchu? —En la estación de tren o en línea.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuáles son los beneficios de la hoja de coca? —Ayuda con el mal de altura y mejora la digestión.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Qué platos típicos recomiendas en Cusco? —Cuy al horno, chiri uchu y rocoto relleno."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuál es la mejor época para visitar el Valle Sagrado? —Entre abril y octubre.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Qué se celebra en Inti Raymi? —El festival del Sol, en honor a Inti."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cómo se dice ‘gracias’ en quechua? —Sulpayki.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Dónde puedo aprender quechua en Cusco? —En el Centro Bartolomé de las Casas.
Commands & Instructions (Imperative Sentences),Cierra la puerta antes de salir.
Commands & Instructions (Imperative Sentences),"No olvides llevar una chaqueta, hace frío en la montaña."
Commands & Instructions (Imperative Sentences),Sigue este camino hasta llegar a la plaza.
Commands & Instructions (Imperative Sentences),Respeta las tradiciones locales.
Commands & Instructions (Imperative Sentences),"Por favor, apaga el celular antes de entrar al museo."
Commands & Instructions (Imperative Sentences),Bebe mucha agua para evitar el mal de altura.
Commands & Instructions (Imperative Sentences),"No toques las ruinas, es importante preservarlas."
Commands & Instructions (Imperative Sentences),"Habla más despacio, por favor."
Commands & Instructions (Imperative Sentences),"Mira ese hermoso paisaje, ¡tómale una foto!"
Commands & Instructions (Imperative Sentences),No alimentes a los animales salvajes.
Named Entity Recognition (NER) Data,Machu Picchu es una de las maravillas del mundo.
Named Entity Recognition (NER) Data,Cusco fue la capital del Imperio Inca.
Named Entity Recognition (NER) Data,El Inti Raymi se celebra cada 24 de junio.
Named Entity Recognition (NER) Data,El río Amazonas es el más largo del mundo.
Named Entity Recognition (NER) Data,El presidente del Perú dio un discurso ayer.
Named Entity Recognition (NER) Data,La festividad de la Virgen del Carmen es muy popular en Paucartambo.
Named Entity Recognition (NER) Data,La quinoa es un superalimento originario de los Andes.
Named Entity Recognition (NER) Data,El aeropuerto Velasco Astete recibe muchos turistas.
Named Entity Recognition (NER) Data,El lago Titicaca está entre Perú y Bolivia.
Named Entity Recognition (NER) Data,La Universidad Nacional de San Antonio Abad de Cusco es una de las más antiguas del país.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy muy feliz de haber visitado el Valle Sagrado.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me entristece ver cómo algunas costumbres se están perdiendo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),¡Qué increíble experiencia fue caminar por el Camino Inca!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me da miedo viajar solo a un lugar desconocido.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy frustrado porque el tour se canceló por la lluvia.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Me encanta la comida peruana, es simplemente deliciosa."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Siento mucha nostalgia cuando escucho huaynos.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me molesta cuando la gente no respeta el medio ambiente.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy emocionado por aprender quechua.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"No soporto el tráfico en Lima, es desesperante."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Voy a comprar un boleto de tren para Machu Picchu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tengo que adquirir un ticket de tren para Machu Picchu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me gustaría viajar en tren hasta Machu Picchu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Necesito un pase de tren para ir a Machu Picchu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),¿Dónde se puede conseguir un billete para el tren a Machu Picchu?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Planeo visitar Machu Picchu en tren este fin de semana.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Estoy buscando cómo reservar un ticket de tren a Machu Picchu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Voy a tomar el tren temprano para llegar a Machu Picchu a tiempo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),¿Cuánto cuesta el pasaje de tren a Machu Picchu?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me dijeron que el tren a Machu Picchu es la mejor opción de viaje.
