Categories,Sentences
"Idioms, Proverbs & Cultural Expressions","Эбтэй болбол, хүсэтэй."
"Idioms, Proverbs & Cultural Expressions",Эртын шубуун хоол олоно.
"Idioms, Proverbs & Cultural Expressions","Үнэн үгэ хатуубашье, хэрэгтэй."
"Idioms, Proverbs & Cultural Expressions",Уһанай урсахада шулуун элэгдэнэ.
"Idioms, Proverbs & Cultural Expressions",Найдал — амидыралын гэрэл.
"Idioms, Proverbs & Cultural Expressions",Хүн бүхэн алдуу хэнэ.
"Idioms, Proverbs & Cultural Expressions",Сагаан сэдьхэл амгалан байдал асарна.
Question-Answer Pairs,Байгал нуур хаана оршодог бэ? Тэр Буряад орондо оршодог.
Question-Answer Pairs,Буряад хэлэнэй алфавит хэды үзэгтэйб? Гуча гаран үзэгтэй.
Question-Answer Pairs,Энэ ном хэн бэшээб? Зохёолшоноор Базар Барадиева бэшэгдээ.
Question-Answer Pairs,Сагаалган хэзээ тэмдэглэдэг бэ? Хабарай эхиндэ тэмдэглэдэг.
Question-Answer Pairs,Ямар спортоор ши һонирходог бэ? Би һагсан бөмбөгөөр һонирходог.
Question-Answer Pairs,"Энэ зам аюулгүй гү? Тиимэ, аюулгүй."
Question-Answer Pairs,Хурал хэзээ эхилхэб? Өглөөнэй юһэдэ эхилнэ.
Question-Answer Pairs,Энэ үгэ юугээр тайлбарилнаб? Тэр энхэ тайбан гэһэн удхатай.
Question-Answer Pairs,Ши хаана ажалладагбши? Би эмнэлгэдэ ажалладагби.
Question-Answer Pairs,Ямар кино һайшаанабши? Би түүхэтэ кино һайшаанаб.
Commands & Instructions,Үүдэ хаа.
Commands & Instructions,Номоо уншаад асуултада харюул.
Commands & Instructions,Эндэ гар таби.
Commands & Instructions,Компьютерээ унтараа.
Commands & Instructions,Анхаралтайгаар шагна.
Commands & Instructions,Тайлангаа эльгээ.
Commands & Instructions,Энэ заабаряар ажалла.
Commands & Instructions,Хуудаһаяа нээгээд унша.
Commands & Instructions,Сууряа намжаа.
Commands & Instructions,Цагтаа ерэ.
Named Entity Recognition (NER),Улаан-Үдэ хотодо Буряад драмын театр оршодог.
Named Entity Recognition (NER),Байгал нуур дэлхэйн гүн нуурнуудын нэгэн.
Named Entity Recognition (NER),Дамдин Сухэ-Батор Монголой түүхэдэ алдаршаба.
Named Entity Recognition (NER),2024 ондо Сагаалган февраль һарада болоо.
Named Entity Recognition (NER),Буряад Улас Россиин бүридэлдэ ородог.
Named Entity Recognition (NER),БНТУ-ын делегаци Улаан-Үдэ хотодо айлшалба.
Named Entity Recognition (NER),Чингис хаан XIII зуун жэлдэ амидаржа байба.
Named Entity Recognition (NER),Москва хотодо ехэ хурал болоо.
Named Entity Recognition (NER),Буряад телевидени 1961 ондо байгуулагдаба.
Named Entity Recognition (NER),Гэсэр баатар буряад арадай домогто дурдагдана.
Sentiment Analysis,Би энэ мэдээсэлые хараад ехэ баярлааб.
Sentiment Analysis,Тэр үгэ минии зүрхэ шархатуулба.
Sentiment Analysis,Энэ концерт гайхамшагтай байба.
Sentiment Analysis,Би энэ шиидхэбэридэ дурагүйб.
Sentiment Analysis,Манай баг амжалта туйлажа омогорхообди.
Sentiment Analysis,Энэ үйлчилгээ хангалтгүй байна.
Sentiment Analysis,Би найздаа ехэ талархана.
Sentiment Analysis,Тэр байдал намайе сэдьхэлээр унагааба.
Sentiment Analysis,Энэ ном уншахада таатай.
Sentiment Analysis,Би ирээдүйдөө найданаб.
Paraphrased & Augmented Sentences,Би хотодо амидардагби.
Paraphrased & Augmented Sentences,Би Улаан-Үдэ хотодо һуурилнаб.
Paraphrased & Augmented Sentences,Тэр түргэн гүйбэ.
Paraphrased & Augmented Sentences,Тэр маш хурданаар гүйбэ.
Paraphrased & Augmented Sentences,Бид хамтадаа ажаллаабди.
Paraphrased & Augmented Sentences,Бид нэгэдэжэ ажал хээбди.
Paraphrased & Augmented Sentences,Тэр намда туһалаа.
Paraphrased & Augmented Sentences,Тэр минии хэрэгтэ дэмжэлгэ үзүүлээ.
Paraphrased & Augmented Sentences,Би энэ асуудал ойлгооб.
Paraphrased & Augmented Sentences,Энэ асуудал намайе тодорхой болгооб.
