Category,Sentence
"Idioms, Proverbs & Cultural Expressions",Morgonstund har guld i mun.
"Idioms, Proverbs & Cultural Expressions",Man ska inte ropa hej förrän man är över bäcken.
"Idioms, Proverbs & Cultural Expressions",Lika barn leka bäst.
"Idioms, Proverbs & Cultural Expressions",Det är ingen ko på isen.
"Idioms, Proverbs & Cultural Expressions",Kasta inte sten i glashus.
Question-Answer Pairs (FAQ & Contextual Understanding),Vad heter Sveriges huvudstad? - Stockholm.
Question-Answer Pairs (FAQ & Contextual Understanding),Hur gammal är du? - Jag är 25 år gammal.
Question-Answer Pairs (FAQ & Contextual Understanding),Var ligger närmaste apotek? - Det finns ett på Storgatan.
Question-Answer Pairs (FAQ & Contextual Understanding),När öppnar affären imorgon? - Klockan åtta på morgonen.
Question-Answer Pairs (FAQ & Contextual Understanding),Hur kan jag beställa en taxi? - Använd en taxi-app eller ring en taxi.
Question-Answer Pairs (FAQ & Contextual Understanding),Vilken är den bästa restaurangen i stan? - Det beror på vad du gillar att äta.
Question-Answer Pairs (FAQ & Contextual Understanding),Kan du hjälpa mig med min hemläxa? - Självklart! Vad behöver du hjälp med?
Question-Answer Pairs (FAQ & Contextual Understanding),Vad betyder det här ordet? - Det betyder 'intressant'.
Question-Answer Pairs (FAQ & Contextual Understanding),Hur länge tar det att komma till flygplatsen? - Cirka 30 minuter med bil.
Question-Answer Pairs (FAQ & Contextual Understanding),Vad är WiFi-lösenordet? - Det står på lappen vid kassan.
Commands & Instructions (Imperative Sentences),Stäng dörren när du går ut!
Commands & Instructions (Imperative Sentences),Skriv ditt namn på dokumentet.
Commands & Instructions (Imperative Sentences),Lyssna noga på vad jag säger.
Commands & Instructions (Imperative Sentences),Följ instruktionerna noggrant.
Commands & Instructions (Imperative Sentences),Sätt på dig säkerhetsbältet.
Commands & Instructions (Imperative Sentences),Slå av telefonen innan mötet börjar.
Commands & Instructions (Imperative Sentences),Lägg böckerna på bordet.
Commands & Instructions (Imperative Sentences),Stäng av ljuset innan du går hem.
Commands & Instructions (Imperative Sentences),Kom hit och hjälp mig.
Commands & Instructions (Imperative Sentences),Glöm inte att låsa dörren.
Named Entity Recognition (NER) Data,Carl bor i Göteborg.
Named Entity Recognition (NER) Data,Sverige är känt för sina vackra landskap.
Named Entity Recognition (NER) Data,Volvo är ett svenskt bilmärke.
Named Entity Recognition (NER) Data,Den 6 juni firas Sveriges nationaldag.
Named Entity Recognition (NER) Data,Stockholm är Sveriges huvudstad.
Named Entity Recognition (NER) Data,Läkaren heter Anna Persson.
Named Entity Recognition (NER) Data,IKEA har butiker över hela världen.
Named Entity Recognition (NER) Data,Göteborgs universitet är ett av de största i Sverige.
Named Entity Recognition (NER) Data,ABBA är en känd svensk musikgrupp.
Named Entity Recognition (NER) Data,Jag har ett möte med Erik klockan 10.
Sentiment Analysis Data,Jag älskar den här filmen!
Sentiment Analysis Data,Den här dagen har varit hemsk.
Sentiment Analysis Data,Jag känner mig så glad idag.
Sentiment Analysis Data,Det här var den bästa semestern någonsin!
Sentiment Analysis Data,Jag är verkligen besviken på servicen.
Sentiment Analysis Data,Boken var intressant men lite långsam.
Sentiment Analysis Data,Det var en fantastisk upplevelse.
Sentiment Analysis Data,Jag hatar när det regnar hela dagen.
Sentiment Analysis Data,Jag blev rörd av berättelsen.
Sentiment Analysis Data,Jag tycker att maten var helt okej.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Jag har redan läst den här boken.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Om jag hade mer tid, skulle jag resa till Japan."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hon ska skriva sin uppsats imorgon.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Barnen var i parken och lekte hela dagen.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Maten blev lagad av en professionell kock.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Om vi haft mer pengar, skulle vi ha köpt huset."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Det var mycket regn igår kväll.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Kommer du att hjälpa mig med det här projektet?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Katten jagade hunden runt i trädgården.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Han brukar studera sent om kvällarna.
