Category,Sentence
Formal & Professional Speech,Пацыенту прызначана лячэнне антыбіётыкамі.
Formal & Professional Speech,Тэхнічная характарыстыка прыбора ўключае...
Formal & Professional Speech,У дамове ўказаны ўсе ўмовы супрацоўніцтва.
Formal & Professional Speech,Кампанія гарантуе высокую якасць паслуг.
Formal & Professional Speech,Пратакол быў зацверджаны на агульным сходзе.
"Idioms, Proverbs & Cultural Expressions",Без працы не выцягнеш і рыбкі са сажалкі.
"Idioms, Proverbs & Cultural Expressions","Як маці родная, так і зямля дарагая."
"Idioms, Proverbs & Cultural Expressions",Колькі воўка ні кармі — ён усё роўна ў лес глядзіць.
"Idioms, Proverbs & Cultural Expressions","Не ўсё тое золата, што блішчыць."
"Idioms, Proverbs & Cultural Expressions","Вочы баяцца, а рукі робяць."
"Idioms, Proverbs & Cultural Expressions","Хоць ты трэсні, а праўду не зменіш."
"Idioms, Proverbs & Cultural Expressions","Як не круці, а праўда адна."
"Idioms, Proverbs & Cultural Expressions",Прыйшоў як снег на галаву.
"Idioms, Proverbs & Cultural Expressions","Лепш сініца ў руках, чым журавель у небе."
"Idioms, Proverbs & Cultural Expressions",Сказаў — зрабіў: слова — не верабей.
Question-Answer Pairs,— Што такое фотасінтэз? — Гэта працэс утварэння арганічных рэчываў з вуглякіслага газу і вады пры святле.
Question-Answer Pairs,— Хто быў першым прэзідэнтам ЗША? — Джордж Вашынгтон.
Question-Answer Pairs,— Як прайсці да бібліятэкі? — Ідзіце прама і павярніце налева.
Question-Answer Pairs,— Што лепш: чай ці кава? — Гэта залежыць ад густу.
Question-Answer Pairs,— Калі пачынаецца семестр? — У верасні.
Question-Answer Pairs,— Чаму неба сіняе? — Бо кароткія хвалі святла рассейваюцца больш.
Question-Answer Pairs,— Колькі будзе два плюс два? — Чатыры.
Question-Answer Pairs,"— Ты ўжо вучыўся беларускай мове? — Так, і мне вельмі падабаецца."
Question-Answer Pairs,— Хто напісаў 'Новую зямлю'? — Якуб Колас.
Question-Answer Pairs,— Ці сапраўды сланы памятаюць усё? — Яны маюць вельмі добрую памяць.
Commands & Instructions,Адкрый акно.
Commands & Instructions,Прачытай гэты артыкул.
Commands & Instructions,Не забудзься пра сустрэчу.
Commands & Instructions,"Закрый дзверы, калі ласка."
Commands & Instructions,Перадай мне соль.
Commands & Instructions,Напішы адказ на ліст.
Commands & Instructions,Спыні аўтамабіль!
Commands & Instructions,Пачакай хвілінку.
Commands & Instructions,Перазвані мне пазней.
Commands & Instructions,Сачы за вымаўленнем.
Named Entity Recognition,Аляксандр Лукашэнка з'яўляецца прэзідэнтам Беларусі.
Named Entity Recognition,Мінск — сталіца Рэспублікі Беларусь.
Named Entity Recognition,НАТА была заснавана ў 1949 годзе.
Named Entity Recognition,Універсітэт імя Янкі Купалы знаходзіцца ў Гродна.
Named Entity Recognition,У кампаніі Microsoft працуе мільёны людзей.
Named Entity Recognition,Свята Незалежнасці адзначаецца 3 ліпеня.
Named Entity Recognition,Беларусбанк з'яўляецца адной з найбуйнейшых банкаў у краіне.
Named Entity Recognition,Маргарыта пайшла ў кінатэатр «Кастрычнік».
Named Entity Recognition,Пасол Францыі наведаў Гомель.
Named Entity Recognition,У 2020 годзе адбыліся прэзідэнцкія выбары.
Sentiment Analysis,Я вельмі задаволены вынікамі.
Sentiment Analysis,Гэта быў жахлівы досвед.
Sentiment Analysis,"Мне ўсё роўна, што яны скажуць."
Sentiment Analysis,Ты зрабіў выдатную працу!
Sentiment Analysis,Я расчараваны тваім стаўленнем.
Sentiment Analysis,Сённяшні дзень быў сапраўды цудоўны.
Sentiment Analysis,Мне сумна без цябе.
Sentiment Analysis,Ты мяне насцярожваеш.
Sentiment Analysis,Я ганаруся табой.
Sentiment Analysis,Гэта нясправядліва!
Paraphrased & Augmented Sentences,Я пайшоў у краму купіць хлеб.
Paraphrased & Augmented Sentences,У краме я набыў хлеб.
Paraphrased & Augmented Sentences,"Я купіў хлеб, калі быў у краме."
Paraphrased & Augmented Sentences,Хлеб я набыў у бліжэйшай краме.
Paraphrased & Augmented Sentences,Пайшоў па хлеб у мясцовую краму.
Paraphrased & Augmented Sentences,У суседняй краме я купіў свежы хлеб.
Paraphrased & Augmented Sentences,Я зайшоў у краму і ўзяў хлеб.
Paraphrased & Augmented Sentences,Сёння я купіў хлеб у магазіне.
Paraphrased & Augmented Sentences,Хлеб быў набыты ў краме непадалёк.
Paraphrased & Augmented Sentences,Падчас паходу ў краму я купіў хлеб.
