Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया आपल्या विनंतीचा तपशील द्या.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",न्यायालयाचा निर्णय महत्त्वाचा आहे.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",हा अहवाल उद्यापर्यंत सादर करावा.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",रुग्णाची प्रकृती स्थिर आहे.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",व्यवसाय विस्तार करण्यासाठी नवीन योजना आहे.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया हे दस्तऐवज सही करा.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",संपत्ती कर देय आहे.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",आपली तक्रार नोंदवली आहे.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",या निर्णयाचे परिणाम गंभीर आहेत.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कंपनी नवीन गुंतवणूकदार शोधत आहे.
"Idioms, Proverbs & Cultural Expressions",नदीला पूर आला तरी मासे सुखी.
"Idioms, Proverbs & Cultural Expressions",शहाण्याला शब्दाचा मार.
"Idioms, Proverbs & Cultural Expressions",अडला हरी गाढवाचे पाय धरी.
"Idioms, Proverbs & Cultural Expressions",अतिथी देवो भव.
"Idioms, Proverbs & Cultural Expressions","सावध राहा, धोका टळेल."
"Idioms, Proverbs & Cultural Expressions",आपलं घरचं गुपित लपवावं.
"Idioms, Proverbs & Cultural Expressions",केल्या शिवाय काहीच मिळत नाही.
"Idioms, Proverbs & Cultural Expressions",आकाश कोसळलं तरी जग थांबत नाही.
"Idioms, Proverbs & Cultural Expressions",नशीब आणि मेहनत ह्यांचा खेळ आहे.
"Idioms, Proverbs & Cultural Expressions",जग बदललं तरी संस्कार बदलू शकत नाहीत.
Question-Answer Pairs (FAQ & Contextual Understanding),तुझे नाव काय आहे?
Question-Answer Pairs (FAQ & Contextual Understanding),हे पुस्तक कुठे मिळेल?
Question-Answer Pairs (FAQ & Contextual Understanding),आज कोणता दिवस आहे?
Question-Answer Pairs (FAQ & Contextual Understanding),उद्याची हवामानाची माहिती काय आहे?
Question-Answer Pairs (FAQ & Contextual Understanding),हे कोणी लिहिले?
Question-Answer Pairs (FAQ & Contextual Understanding),तुला चहा आवडतो का?
Question-Answer Pairs (FAQ & Contextual Understanding),आपण कोणत्या शहरात राहतो?
Question-Answer Pairs (FAQ & Contextual Understanding),आपले ध्येय काय आहे?
Question-Answer Pairs (FAQ & Contextual Understanding),माझ्यासाठी कोणती नोकरी चांगली?
Question-Answer Pairs (FAQ & Contextual Understanding),कोणता फोन चांगला आहे?
Commands & Instructions (Imperative Sentences),कृपया दार बंद करा.
Commands & Instructions (Imperative Sentences),हा फॉर्म भरा.
Commands & Instructions (Imperative Sentences),माझ्यासाठी एक कॉफी घेऊन या.
Commands & Instructions (Imperative Sentences),कृपया लाईट बंद करा.
Commands & Instructions (Imperative Sentences),हे काम लगेच करा.
Commands & Instructions (Imperative Sentences),तुमच्या वेळेवर या.
Commands & Instructions (Imperative Sentences),हळू बोला.
Commands & Instructions (Imperative Sentences),इथे थांबा.
Commands & Instructions (Imperative Sentences),त्याला फोन करा.
Commands & Instructions (Imperative Sentences),सतत अभ्यास करा.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",माझे नाव संजय आहे.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",मुंबई हे महाराष्ट्रातील मोठे शहर आहे.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ताजमहाल भारतात आहे.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",मी मार्च महिन्यात प्रवास केला.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",रिलायन्स कंपनी खूप मोठी आहे.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",भारताचे पंतप्रधान नरेंद्र मोदी आहेत.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",मी पुण्यात राहतो.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",मी गूगलमध्ये काम करतो.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",मी २०२२ मध्ये पदवी पूर्ण केली.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",माझा वाढदिवस जूनमध्ये आहे.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मला आज खूप आनंद झाला.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),हे खूप वाईट घडले.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मी थोडा चिंताग्रस्त आहे.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मी आज खूश आहे.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),हे खूप उत्तम आहे.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),माझा मूड आज खराब आहे.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),हे अगदी अप्रतिम आहे!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मी नाराज आहे.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),हे खूप प्रेरणादायक आहे.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मी तणावाखाली आहे.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),माझ्या वडिलांनी मला चांगला सल्ला दिला.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),माझ्या आईने खूप छान स्वयंपाक केला.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),हा चित्रपट खूप मनोरंजक आहे.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),तुम्ही तुमच्या मित्राला भेटलात का?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),मी उद्या शाळेत जाणार आहे.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),तुला क्रिकेट खेळायला आवडते का?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),तुम्हाला चहा आवडतो का?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),तू कुठे राहतोस?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),हा नवीन मोबाईल खूप चांगला आहे.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),मी आज खूप आनंदी आहे.
