Category,Sentence
Code-Switching & Multilingualism,Voy a hacer un upgrade en mi computadora.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Estimado cliente, su factura está disponible en nuestro sistema."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Por favor, complete el formulario con sus datos personales."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El contrato debe ser firmado por ambas partes antes de la entrega.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El diagnóstico sugiere un tratamiento de dos semanas.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Para mayor información, comuníquese con nuestro departamento de atención al cliente."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Se requiere experiencia previa para aplicar a esta posición.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El tribunal dictaminó una sentencia favorable al demandante.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El informe financiero fue aprobado sin objeciones.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El paciente presenta síntomas de fatiga y dolor de cabeza.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La conferencia sobre innovación tecnológica será el próximo martes.
"Idioms, Proverbs & Cultural Expressions",Más vale pájaro en mano que cien volando.
"Idioms, Proverbs & Cultural Expressions",Ese man siempre anda en las nubes.
"Idioms, Proverbs & Cultural Expressions",No dejes para mañana lo que puedes hacer hoy.
"Idioms, Proverbs & Cultural Expressions","Cuando el río suena, piedras trae."
"Idioms, Proverbs & Cultural Expressions",Está lloviendo a cántaros.
"Idioms, Proverbs & Cultural Expressions",Ese man es más panameño que el canal.
"Idioms, Proverbs & Cultural Expressions",A cada santo se le llega su día.
"Idioms, Proverbs & Cultural Expressions",Está en la luna de Valencia.
"Idioms, Proverbs & Cultural Expressions",La curiosidad mató al gato.
"Idioms, Proverbs & Cultural Expressions","El que madruga, Dios lo ayuda."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cómo puedo abrir una cuenta bancaria en Panamá?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuáles son los requisitos para sacar una cédula?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Dónde se encuentra el casco viejo de la ciudad?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuánto cuesta un taxi del aeropuerto al centro?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Es seguro viajar en autobuses en la ciudad?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Dónde puedo comer el mejor sancocho en Panamá?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuál es el mejor mes para visitar Bocas del Toro?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Qué hacer si pierdo mi pasaporte en Panamá?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cómo puedo pagar con tarjeta en el metro?
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuáles son los días festivos en Panamá?
Commands & Instructions (Imperative Sentences),Cierra la puerta antes de salir.
Commands & Instructions (Imperative Sentences),"Enciende la luz, por favor."
Commands & Instructions (Imperative Sentences),"No toques eso, está caliente."
Commands & Instructions (Imperative Sentences),Llámame cuando llegues a casa.
Commands & Instructions (Imperative Sentences),Guarda los documentos en la carpeta correcta.
Commands & Instructions (Imperative Sentences),Toma esta medicina cada ocho horas.
Commands & Instructions (Imperative Sentences),Sigue las señales para llegar al parque.
Commands & Instructions (Imperative Sentences),Escribe tu nombre en la hoja de registro.
Commands & Instructions (Imperative Sentences),Lava los platos después de comer.
Commands & Instructions (Imperative Sentences),Dime qué necesitas para la reunión.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Canal de Panamá es una de las principales rutas marítimas del mundo.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ricardo Martinelli fue presidente de Panamá entre 2009 y 2014.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La Ciudad de Panamá celebró su 500 aniversario en 2019.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La Universidad de Panamá es la institución educativa más grande del país.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El 3 de noviembre es el Día de la Independencia de Panamá.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Aeropuerto Internacional de Tocumen es el principal del país.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La Torre F&F es uno de los edificios más emblemáticos de la ciudad.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Banco Nacional de Panamá tiene sucursales en todo el país.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Parque Nacional Coiba es Patrimonio de la Humanidad.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El equipo de fútbol Tauro FC ha ganado múltiples campeonatos nacionales.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy muy emocionado por el concierto de esta noche.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"No me gustó la comida en ese restaurante, estaba muy salada."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me siento triste porque mi mejor amigo se mudó a otro país.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ese libro es increíble, lo recomendaría a todo el mundo."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy tan frustrado con el tráfico en la ciudad.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me encanta pasar tiempo con mi familia los domingos.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),No soporto cuando la gente no respeta las reglas de tránsito.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy muy agradecido por la ayuda que me diste.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me pone feliz ver a mi equipo ganar el partido.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy decepcionado con el servicio al cliente de esa tienda.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ayer fui al cine con mis amigos y vimos una película de acción.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mis amigos y yo fuimos al cine ayer para ver una película de acción.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),El perro estaba ladrando porque vio a un extraño en la puerta.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Cuando el perro vio a alguien desconocido en la puerta, empezó a ladrar."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me gusta comer arroz con pollo los domingos en familia.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Los domingos en familia, siempre disfrutamos de un buen arroz con pollo."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Voy a viajar a la playa el próximo fin de semana con mi familia.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi familia y yo planeamos ir a la playa el siguiente fin de semana.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hoy tengo una reunión importante en la oficina a las 10 de la mañana.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),A las 10 de la mañana tengo una reunión clave en la oficina hoy.
