Category,Sentence
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kaapstad is een van die mooiste stede in die wêreld.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Die Olimpiese Spele vind elke vier jaar plaas.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Google is 'n groot tegnologie maatskappy.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Die VSA het 'n verkiesing elke vier jaar.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Apple het pas 'n nuwe iPhone bekendgestel.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Table Mountain is 'n bekende toeriste-aantreklikheid.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Facebook is in 2004 gestig deur Mark Zuckerberg.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Die Nobelprys vir Vrede is aan Malala Yousafzai toegeken.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Hy werk by Standard Bank as 'n bestuurder.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ek is so bly oor die goeie nuus!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ek voel baie hartseer vandag.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hierdie film was ongelooflik goed!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ek is regtig teleurgesteld in hierdie produk.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ek het 'n wonderlike tyd saam met jou gehad.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ek is woedend oor hoe hulle my behandel het.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hierdie restaurant se kos is heerlik!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ek het nie van die diens gehou nie.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Dit was die beste dag van my lewe!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ek voel neutraal oor die hele situasie.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ek hou van honde. / Honde is vir my baie oulik.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ek is moeg. / Ek voel uitgeput.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ek gaan skool toe. / Ek is op pad na die skool.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hierdie kos is lekker. / Hierdie maaltyd smaak heerlik.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ek verstaan dit nie. / Dit maak nie vir my sin nie.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ek het dit reggekry. / Ek het suksesvol daarin geslaag.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hy praat baie. / Hy is baie spraaksaam.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ek is bly. / Ek voel gelukkig.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ek is honger. / Ek kan nou iets eet.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ek is haastig. / Ek moet gou maak.
