Categories,Sentences
Sentiment Analysis Data,Bu xabar meni juda quvandırdı.
Sentiment Analysis Data,Men bu holatdın ranjidim.
Sentiment Analysis Data,Natija kutilgendek bolmadı.
Sentiment Analysis Data,Yutuq hammamizni sevindirdi.
Sentiment Analysis Data,Bu qarār adolatsız tuyuldu.
Sentiment Analysis Data,Men umid bilen kuturmen.
Sentiment Analysis Data,Uning so‘zi ilhom berdi.
Sentiment Analysis Data,Bu ish meni charchattı.
Sentiment Analysis Data,Bugun kayfiyatim a‘lā.
Sentiment Analysis Data,Andın ko‘nglim to‘lmadı.
Paraphrased & Augmented Sentences,Men kecha safarga chiqdim.
Paraphrased & Augmented Sentences,Kecha men yo‘lga ravāna boldım.
Paraphrased & Augmented Sentences,Biz ilm izlab medresege barduq.
Paraphrased & Augmented Sentences,Ilm talabi bilen biz medresege yo‘l aldıq.
Paraphrased & Augmented Sentences,U tez javāb berdi.
Paraphrased & Augmented Sentences,Javābni u darhol taqdim etdi.
Paraphrased & Augmented Sentences,Yig‘ilish ertaga bolğay.
Paraphrased & Augmented Sentences,Ertaga majlis o‘tkazılur.
Paraphrased & Augmented Sentences,Men bu fikrni maqul körmen.
Paraphrased & Augmented Sentences,Bu qarāş menga yoqadur.
