Category,Sentence
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Pierre ni umunyeshure mwiza.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bujumbura ni umurwa mukuru wa Burundi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ikirimba c’umwami kiri i Gitega.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Umuryango w’Abibumbye uharanira amahoro.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Umwungere mukuru wa Kiliziya Gatolika ni Papa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tuzogira inama ku wa gatatu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Imisozi ya Burundi irimwo ubwiza karemano.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ubugeni bwabo buzoba i Ngozi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Muri 2023, hari ibintu vyinshi vyahindutse."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ishure ryacu ryitiriwe Mutima.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndanezerewe cane uno munsi!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Birababaje kubona ibintu vyifashe uku.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ndagira ubwoba, ariko ndagerageza."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ni ivyiza kubona utera imbere.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nshobora kukubwira ko ndabikunze?
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ibi birababaje cane, tugire ico dukora."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndaryohewe no kuba hano!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndumva ndakumbuye umuryango wanje.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ibi ni bishasha, birashimishije!"
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Sindamvye kuko vyose ntivyifashe neza.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndashaka amazi. - Nkeneye kunywa amazi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Iri ni ivyo dukeneye. - Ibi ni ngombwa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Umugabo wiwe ni umufundi. - Umufasha wiwe akora akazi k’ukubaka.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndakunda kuririmba. - Ndaryoherwa no kuririmba.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Abana bariko bakina. - Abana baranezerewe.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndakumbuye umuryango wanje. - Ndipfuza kubona abanje.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Igitondo kiryoha cane. - Ukwezi kumera neza mu gitondo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Inyama ziryoshe. - Ibi biryo biranezereza.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Igihe co gusoma kirageze. - Ubu ni bwo mwanya w’ukwiga.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndakeneye gufasha. - Ndipfuza kugira ico nkora.
