Category,Sentence
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mi experiencing technical difficulties wid di system.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mi haffi confirm mi appointment fe tomorrow.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Please provide di details a di transaction.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Di legal team wudda review di document first.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mi need a prescription fe dis medication.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Could yo kindly send di invoice today?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",All employees must comply wid di new policy.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mi requesting additional information pan dis case.
"Idioms, Proverbs & Cultural Expressions",One hand cya clap.
"Idioms, Proverbs & Cultural Expressions",Wah sweet nanny goat go run him belly.
"Idioms, Proverbs & Cultural Expressions",Mango tree cya bear apple.
"Idioms, Proverbs & Cultural Expressions",Do good and good go follow yo.
"Idioms, Proverbs & Cultural Expressions","Di higher di monkey climb, di more him backside expose."
"Idioms, Proverbs & Cultural Expressions","If yo want good, yo nose haffi run."
"Idioms, Proverbs & Cultural Expressions","Mi grandmother always sey, ‘Tek time kill ant.’"
"Idioms, Proverbs & Cultural Expressions",Hard ears pickney feel di most licks.
"Idioms, Proverbs & Cultural Expressions",Mi cya carry water inna basket.
"Idioms, Proverbs & Cultural Expressions",Not every kin teeth a laugh.
Question-Answer Pairs (FAQ & Contextual Understanding),Wey yo name?
Question-Answer Pairs (FAQ & Contextual Understanding),How mi cud reach Kingstown from here?
Question-Answer Pairs (FAQ & Contextual Understanding),Who bin win di match last night?
Question-Answer Pairs (FAQ & Contextual Understanding),Wah mek di sky look so red?
Question-Answer Pairs (FAQ & Contextual Understanding),Yo ever been to Bequia before?
Question-Answer Pairs (FAQ & Contextual Understanding),"Which one yo prefer, coffee or tea?"
Question-Answer Pairs (FAQ & Contextual Understanding),How much fe di ticket?
Question-Answer Pairs (FAQ & Contextual Understanding),When di next bus a come?
Question-Answer Pairs (FAQ & Contextual Understanding),Why dem a argue so?
Question-Answer Pairs (FAQ & Contextual Understanding),Wey mi cud buy fresh fish?
Commands & Instructions (Imperative Sentences),Close di door behind yo.
Commands & Instructions (Imperative Sentences),"Gimme a minute, mi coming now."
Commands & Instructions (Imperative Sentences),Tell mi di truth!
Commands & Instructions (Imperative Sentences),"Pass di salt, please."
Commands & Instructions (Imperative Sentences),Tek out di garbage now.
Commands & Instructions (Imperative Sentences),Stop play wid di phone and listen.
Commands & Instructions (Imperative Sentences),Move di chair over deh so.
Commands & Instructions (Imperative Sentences),Mi wah hear di full story.
Commands & Instructions (Imperative Sentences),Read di instructions carefully.
Commands & Instructions (Imperative Sentences),Make sure yo double check before yo submit.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",John live a Arnos Vale.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mi birthday a di 15th a June.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Di festival a keep in Kingstown.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",St. Vincent deh inna di Caribbean.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Sarah work as a doctor.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Dem did go Bequia last week.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Di hospital deh near di market.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tom always buy him food a dat shop.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Di event start at 6 PM.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mr. Brown a di school principal.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi vex because di bus lef mi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi happy bad fe see mi family.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi feel sad when mi hear di news.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi wudda like fe express mi gratitude.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi so excited fe di trip!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi na trust dem at all.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi feel confused about di situation.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi love how di food taste!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi disappointed wid di service.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi frighten when mi hear di bang.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi cya believe how fast di time fly!
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi never expect fe see yo here.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi feel like mi just wake up from a dream.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Dat sound just like wah mi granny wudda say.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi haffi rephrase dis fe mek it clearer.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi deh wonder if mi cud explain it better.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi wudda like fe try a different approach.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Let mi put it inna simpler words.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Di meaning remain di same but di words change.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi going say it again in another way.
